new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 윤영석,좌석을 정돈해 주시기 바랍니다.,
n_id.2,o_id.1,소위원장 윤영석,성원이 되었으므로 제346회 국회(정기회) 외교통일위원회 제3차 예산·결산·기금심사소위원회를 개의하겠습니다.,
n_id.3,o_id.1,소위원장 윤영석,바쁘신 가운데도 연일 계속되고 있는 회의에 참석하여 주신 위원님들께 진심으로 감사의 말씀을 드립니다. ,
n_id.4,o_id.1,소위원장 윤영석,오늘 회의에서는 어제 2차 회의에서 심의를 완료하지 못한 통일부 소관 예산안과 기금운용계획안을 처리한 후 이어서 민주평화통일자문회의 소관 예산안에 대해서 심사를 계속하도록 하겠습니다.,
n_id.5,o_id.1,소위원장 윤영석,특히 어제 2차 회의에서는 통일부 소관에 대해 심도 있는 논의가 진행되어 결론을 도출하였습니다만 일부 항목에 대해서는 논의가 보류된 바 있습니다. ,
n_id.6,o_id.1,소위원장 윤영석,그래서 오늘 통일부 소관에 대해서는 이들 논의가 보류된 일부 항목을 중심으로 정부 측 의견과 위원님들의 말씀을 듣고 결론을 도출하도록 하겠습니다.,
n_id.7,o_id.1,소위원장 윤영석,"참고로 보류 항목에 대해서는 어제 정회 중에도 위원님들과 정부 간에 결론 도출을 위한 깊은 논의가 있었고, 또 상당한 진전도 있었다는 말씀을 드립니다. ",
n_id.8,o_id.1,소위원장 윤영석,그리고 오늘 오후 2시에 위원회 전체회의가 예정되어 있는 만큼 소위 심사가 보다 효율적으로 진행될 수 있기를 바랍니다. ,
n_id.9,o_id.2,소위원장 윤영석,"그러면 의사일정 제1항 통일부 및 민주평화통일자문회의 소관 2017년도 예산안, 의사일정 제2항 통일부 소관 2017년도 기금운용계획안을 일괄해서 계속 상정합니다. ",
n_id.10,o_id.2,소위원장 윤영석,모두에서 말씀드린 대로 통일부 소관 보류 항목에 대한 결론을 도출하도록 하겠습니다.,
n_id.11,o_id.2,소위원장 윤영석,그러면 먼저 일반회계 감액사업 2번 항목에 대해 정부 측 의견을 말씀해 주시기 바랍니다. ,
n_id.12,o_id.2,소위원장 윤영석,자료 5쪽입니다.,
n_id.13,o_id.3,통일부차관 김형석,"뉴미디어 소통하고 인터넷 통일방송은 지금 현재 전반적인 언론환경이 오프라인보다는 온라인 쪽이 되겠습니다. 그래서 변화된 환경에 맞게 하고, 또 기존 전년도에 비해서 감액된 사업이기 때문에 원안대로 유지해 주시면 보다 활성화되는 쪽으로 홍보활동에 활용토록 하겠습니다.",
n_id.14,o_id.4,소위원장 윤영석,다음은 위원님들께서 의견 있으시면 말씀해 주시기 바랍니다.,
n_id.15,o_id.5,이주영 위원,크게 문제가 없는 것 같은데 원안 통과했으면 좋겠습니다. ,
n_id.16,o_id.6,소위원장 윤영석,그러면 정부 측 의견대로 원안대로 유지하는 것으로 그렇게 정리하도록 하겠습니다.,
n_id.17,o_id.6,소위원장 윤영석,다음으로 인터넷 통일방송 운영에 대해서 정부 측 의견을 말씀해 주시기 바랍니다.,
n_id.18,o_id.7,통일부차관 김형석,인터넷 통일방송의 경우에 지금 현재 특히나 전체적으로 해서 콘텐츠 부분에 대해서 저희가 많이 노력을 하고 있습니다. 그래서 원안대로 유지를 해 주시면 콘텐츠 부분에 보다 더 강화를 해서 국민들에게 보다 더 알 수 있는 그런 통일 콘텐츠를 마련해서 잘 활용토록 하겠습니다.,
n_id.19,o_id.8,소위원장 윤영석,위원님들 의견 말씀해 주시기 바랍니다.,
n_id.20,o_id.9,이주영 위원,앞으로 지적대로 성과관리 잘 하시도록 하는 것을 전제로 해서 원안 통과했으면 합니다. ,
n_id.21,o_id.10,소위원장 윤영석,다른 의견이 없으시면 원안대로 유지하는 것으로 정리하도록 하겠습니다.,
n_id.22,o_id.10,소위원장 윤영석,"다음, 통일문화 콘텐츠 창작 활성화 사업에 대해서 정부 측 의견을 말씀해 주시기 바랍니다.",
n_id.23,o_id.11,통일부차관 김형석,"저희로서는 전체적으로 해서 장르별로, 각각 별도로 홍보하는 그런 업체하고 하는 게 좋겠습니다마는 지적해 주신 대로 일부 통합할 수 있는 이런 부분은 통합해서 절감하도록 하겠습니다. 그래서 관련돼서 통합할 수 있는 부분은 약 한 3000만 원 정도를 감액할 수 있겠습니다. ",
n_id.24,o_id.12,소위원장 윤영석,다음은 위원님들 의견 있으시면 말씀해 주시기 바랍니다.,
n_id.25,o_id.13,이주영 위원,지적한 그런 내용하고 정부가 수용하는 3000만 원 감액 그 정도 선에서 절충해서 정부가 제시한 의견으로 수정하시도록 제안합니다. ,
n_id.26,o_id.14,소위원장 윤영석,다른 의견 없으시면 3000만 원 감액으로 조정하도록 정리하겠습니다.,
n_id.27,o_id.14,소위원장 윤영석,"다음, 민간통일사료 수집 항목에 대해서 정부 측 의견을 말씀해 주시기 바랍니다.",
n_id.28,o_id.15,통일부차관 김형석,민간통일사료 수집은 통일 과정에 그리고 향후에 통일됐을 때 그런 역사적인 사료를 사전에 확보를 해서 보존함으로 인해서 현 세대를 포함해서 미래 세대들이 그런 역사를 보다 올바르게 인식을 하고 국가 발전에 도움이 되기 위한 활동입니다.,
