new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 조승래,좌석을 정돈해 주시기 바랍니다. ,
n_id.2,o_id.1,소위원장 조승래,성원이 되었으므로 제369회 국회(임시회) 제1차 법안심사소위원회를 개의하겠습니다. ,
n_id.3,o_id.2,소위원장 조승래,먼저 의사일정 제1항 유은혜 의원이 대표발의한 학교용지 확보 등에 관한 특례법 일부개정법률안부터 의사일정 제97항 정갑윤 의원이 대표발의한 교육관련기관의 정보공개에 관한 특례법 일부개정법률안까지 97건을 함께 상정합니다. ,
n_id.4,o_id.2,소위원장 조승래,오늘은 시급하게 처리해야 할 안건들과 그다음에 쟁점이 없는 안건들을 중심으로 해서 우선 논의를 하고 그리고 이따 오후 2시에 전체회의가 예정되어 있기 때문에 오늘 회의는 오전에만 할 수밖에 없는 상황이니까 급하게 처리해야 될 고교 무상교육과 관련된 법안 그리고 쟁점이 없는 비쟁점 법안을 중심으로 먼저 논의하는 것으로 그렇게 진행할까 합니다. 그렇게 해도 문제없겠지요? ,(｢예｣ 하는 위원 있음)
n_id.5,o_id.2,소위원장 조승래,그렇게 진행하도록 하겠습니다.,
n_id.6,o_id.2,소위원장 조승래,그러면 들어오셔서 의사진행발언하기 전까지는...... ,
n_id.7,o_id.2,소위원장 조승래,지금 바로 오신대요?,
n_id.8,o_id.3,입법조사관 정홍진,"예, 지금 바로 오신답니다.",
n_id.9,o_id.4,서영교 위원,누가요?,
n_id.10,o_id.5,입법조사관 정홍진,곽상도 위원님하고 전희경 위원님 계십니다.,
n_id.11,o_id.6,서영교 위원,"이미 시작했는데 하시지요, 시작.",
n_id.12,o_id.7,소위원장 조승래,예.,
n_id.13,o_id.7,소위원장 조승래,"그러면 의사일정 제1항부터 제2항까지 유은혜 의원, 조승래 의원이 각각 대표발의한 학교용지 확보 등에 관한 특례법 일부개정법률안 2건을 함께 심사하도록 하겠습니다. ",
n_id.14,o_id.7,소위원장 조승래,심사를 하기 전에 오래간만에 곽상도 위원님과 전희경 위원님이 참석을 해 주셨는데요. 의사진행발언을 하신다고요?,
n_id.15,o_id.8,곽상도 위원,예.,
n_id.16,o_id.9,소위원장 조승래,그런데 의사진행발언을 조금 축약해서 진행해 주시기 바랍니다. ,
n_id.17,o_id.10,곽상도 위원,예.,
n_id.18,o_id.11,소위원장 조승래,곽상도 위원님. ,
n_id.19,o_id.12,곽상도 위원,오늘 법안심사소위원회가 간사 간에 협의가 없이 열린 걸로 알고 있습니다. 그리고 의안이라든가 이런 내용들에 대해서 저희들이 사전에 통보를 받은 상태가 아니고 이렇습니다. 그래서 본래 국회가 합의정신에 따라서 합의에 의해서 의사진행을 하기로 돼 있는데 일방적으로 이렇게 개최하는 것에 대해서는 저희들로서는 동의하기 어렵습니다. 그래서 간사 간에 합의가 된 다음에 법안소위가 진행이 되도록 그렇게 했으면 좋겠습니다. ,
n_id.20,o_id.12,곽상도 위원,오늘 의사진행에 대해서는 자유한국당으로서는 상당한 유감을 표명합니다. ,
n_id.21,o_id.13,소위원장 조승래,전희경 위원님 말씀하시겠습니까?,
n_id.22,o_id.14,전희경 위원,아닙니다. 동일 취지입니다. ,
n_id.23,o_id.15,소위원장 조승래,그러면 회의 참석 안 하시고요?,
n_id.24,o_id.16,곽상도 위원,예.,
n_id.25,o_id.17,소위원장 조승래,알겠습니다.,
n_id.26,o_id.18,서영교 위원,하고 가셔요. 얼마나 오랫동안 기다렸는데......,
n_id.27,o_id.19,전희경 위원,할 수 있게 합의를 좀 해 주세요.,
n_id.28,o_id.20,소위원장 조승래,그런데 간사 간 합의가 없었다는 말씀을 하시는데...... ,
n_id.29,o_id.21,서영교 위원,"아니, 하실 생각이 있는 거면 당연히......",
n_id.30,o_id.22,소위원장 조승래,"둘째 주, 넷째 주 수요일에 법안소위를 하기로 한 것은 간사 간에 합의가 이미 있었던 겁니다. 합의를 깬 것은 저희가 아닙니다. ",
n_id.31,o_id.23,곽상도 위원,같이 하게 좀 해 주세요.,
n_id.32,o_id.24,전희경 위원,간사 간 합의가 없었다고 들었습니다. ,
n_id.33,o_id.25,소위원장 조승래,다시 한번 확인해 보십시오.,
n_id.34,o_id.26,서영교 위원,어서 오세요. 기다리고 있으니까요. ,
n_id.35,o_id.27,곽상도 위원,"간사 간에 과거 일정 전체 합의는 양당 간에 서로 당 대 당으로 얘기가 진행이 잘 됐을 때 얘기이고 지금은 상황이 달라져서...... 지난번에 안 됐지 않습니까, 이 소위가? 그렇게 말씀하실 수는 없지요.",
n_id.36,o_id.28,소위원장 조승래,그것은 자유한국당 입장을 존중해서 5월 달에 회의를 개최하지 않은 것뿐이고요. 지난번부터......,
n_id.37,o_id.29,곽상도 위원,그러니까 그 합의가 없다는 것 아닙니까?,
n_id.38,o_id.30,전희경 위원,합의를 해 주십시오. ,
n_id.39,o_id.31,소위원장 조승래,존중해서 안 한 겁니다.,
n_id.40,o_id.32,서영교 위원,우리도 시간이 많은 사람이 아닌데 같이 좀 빨리빨리 해야지요. ,
n_id.41,o_id.33,전희경 위원,의사일정에 대한 합의를 명확히 좀 해 주시기 바랍니다. ,
n_id.42,o_id.34,소위원장 조승래,합의를 깬 것은 자유한국당입니다.,
n_id.43,o_id.34,소위원장 조승래,그러면 의사일정 제1항부터 제2항까지 아까 말씀드린 것처럼 학교용지 확보 등에 관한 특례법 일부개정법률안 2건을 심사하도록 하겠습니다. ,
n_id.44,o_id.34,소위원장 조승래,오늘 시간이 많지 않으니까 최대한 간략하게 보고를 해 주시고 부처 의견도 간략하게 해 주시기를 부탁드리겠습니다. ,
n_id.45,o_id.34,소위원장 조승래,먼저 전문위원 보고해 주시기 바랍니다. ,
n_id.46,o_id.35,전문위원 조기열,보고드리겠습니다. ,
n_id.47,o_id.35,전문위원 조기열,이 법률안 발의 배경은 전국 시·도교육청하고 한국토지주택공사 간 협약에 따른 것입니다. ,
n_id.48,o_id.35,전문위원 조기열,보고자료 2페이지를 참고해 주시기 바랍니다.,
n_id.49,o_id.35,전문위원 조기열,"먼저 학교용지법에 관한 기존 관행을 보고드리면 학교용지법 제2조에 명시되지 않은 개발사업, 혁신도시라든지 보금자리주택 사업 등도 인허가 의제를 통해서 학교용지법에 따른 개발사업으로 보아 그동안에는 개발사업시행자에게 학교용지부담금을 부과해 왔었습니다. ",
n_id.50,o_id.35,전문위원 조기열,그러나 이에 대해서 LH공사가 이러한 부과처분이 위법하다면서 지방자치단체장을 상대로 취소소송을 제기했습니다. 여기에 대해서 대법원은 인허가 의제조항을 근거로 세종시 등 5개 지구의 개발사업을 학교용지법에 따른 학교용지부담금 부과대상 개발사업에 포함된다고 해석하는 것은 '상대방에게 불리한 방향으로 지나치게 확장해석하거나 유추해석하는 것이어서 허용되지 않는다'고 판시를 했습니다. ,
n_id.51,o_id.35,전문위원 조기열,대법원 판결에 따라서 LH공사는 그동안 납부한 학교용지부담금에 대한 부당이득금 반환소송을 제기했습니다. 이러자 전국 시·도교육청은 LH공사가 진행하고 있는 개발사업에 대한 승인을 불허하겠다면서 분쟁이 지속되었습니다. ,
n_id.52,o_id.35,전문위원 조기열,이러한 분쟁을 해결하고자 국회와 행정부의 중재 속에서 전국 시·도교육청과 LH공사 간 협약에 따라서 이 법률안들이 의원발의 형태로 2건이 제기되었습니다. ,
n_id.53,o_id.35,전문위원 조기열,"협약의 주요 내용은 2쪽 오른쪽을 참고해 주시고, 그중에 한 가지만 보고드리면 제5조에 보면 '교육부는 개발사업지구 내 기존 학교용지를 개발사업시행자에게 무상 제공하는 내용의 법안을 제출한다' 이렇게 돼 있습니다.",
n_id.54,o_id.35,전문위원 조기열,3쪽은 유인물을 참조해 주시기 바랍니다. ,
n_id.55,o_id.35,전문위원 조기열,4쪽 보고드리겠습니다. ,
n_id.56,o_id.35,전문위원 조기열,기존 학교용지 양여에 관한 내용입니다.,
n_id.57,o_id.35,전문위원 조기열,우측입니다. 개정안의 내용에 대해서 말씀드리면 협약 5조를 구체화한 것으로서 수도권에서 개발사업을 추진할 때 개발사업시행자가 학교용지법에 따라 학교용지를 무상 공급하는 경우 기존 공립학교 또는 폐지된 공립학교 용지를 종전의 유상매입 방식과 달리 양여받을 수 있도록 하는 내용입니다.,
n_id.58,o_id.35,전문위원 조기열,"우측 하단입니다. 일반적으로 공립학교 용지는 행정재산 중에서 공용재산에 해당되기 때문에 일반재산의 양여를 허용하고 있는 학교용지법이나 국유재산법, 공유재산 및 물품관리법에 따라 양여할 수 없습니다. 따라서 이 개정안의 필요성이 인정됩니다. ",
n_id.59,o_id.35,전문위원 조기열,5쪽입니다.,
n_id.60,o_id.35,전문위원 조기열,국유재산에는 동 조항이 적용되지 않는다는 점을 명확히 하기 위해서 1항에서 '국가'를 삭제했습니다. ,
n_id.61,o_id.35,전문위원 조기열,4쪽 수정의견에 보시면 주어에 '국가와 지방자치단체는'으로 되어 있던 것을 '지방자치단체는'으로 해서 '국가'를 삭제했습니다. ,
n_id.62,o_id.35,전문위원 조기열,"그렇게 하고, 일반적인 입법례에 따라서 개발사업시행자가 학교용지를 무상 공급하면서 부담한 비용을 상한선으로 해서 그 범위에서 양여하도록 규정하는 것이 적절한 것으로 보았습니다. ",
n_id.63,o_id.35,전문위원 조기열,11쪽 보고드리겠습니다. ,
n_id.64,o_id.35,전문위원 조기열,장기 미사용 학교용지 활용촉진에 관한 내용입니다.,
n_id.65,o_id.35,전문위원 조기열,"개정안의 내용을 먼저 보고드리면 개정안은 협약 제7조를 구체화한 것으로 도시·군관리계획 입안권자는 개발사업 계획에 포함된 학교용지가 장기 미사용되는 경우 교육감과 협의를 거쳐 학교용지 용도 변경 및 해제를 할 수 있도록 하고 교육부장관은 관련 업무처리 지침을 마련하여 입안권자, 교육감 및 개발사업시행자에게 통보하도록 하는 내용입니다.",
n_id.66,o_id.35,전문위원 조기열,검토의견을 말씀드리면 학교용지로 지정되어 있음에도 장기간 미사용되고 있는 해당 용지를 다른 용도로 활용할 수 있도록 하는 것이 국토의 효율적 활용 측면에서 타당할 것이라고 생각을 합니다.,
n_id.67,o_id.35,전문위원 조기열,학교용지 해제요건과 관련해서는 '학교용지가 장기 미사용되고 주변지역에서 학생이 추가 유발되지 않는 경우'로 국토의 계획 및 이용에 관한 법률상 용도 해제요건보다 그 요건을 완화해서 규정함에 따라서 이번의 개정안에 실익이 있는 것으로 보았습니다. ,
n_id.68,o_id.35,전문위원 조기열,다음 쪽입니다.,
n_id.69,o_id.35,전문위원 조기열,"'토지소유자의 신청'과 상관없이 입안권자가 교육감과 협의를 거쳐 해제할 수 있도록 재량행위로 규정할 경우에는 절차 진행에 대한 명시적인 규정이 없으므로 현재의 국토계획법보다 용도 해제가 더 어려울 수 있기 때문에 이해관계인인 '토지소유자의 신청'이 있는 경우, 여기서는 개발사업자가 토지를 수용하기 때문에 개발사업자가 되겠습니다. 그 절차가 진행되도록 명확히 할 필요가 있겠습니다. ",
n_id.70,o_id.35,전문위원 조기열,개정안은 학교용지 용도 변경에 관해서 규정하고 있는데요. 현행법상 학교용지를 용도 해제할 경우 국토계획법에 따라서 새로운 도시·군관리계획의 입안 절차가 이루어져야 하고 학교용지 용도를 변경하는 것은 다른 용도로 지정하는 것을 포함하는 것이므로 학교용지법에서 학교용지가 아닌 다른 용도로 지정할 수 있도록 변경을 규정하는 것은 체계적으로 적절하지 않은 것으로 판단했습니다. ,
n_id.71,o_id.35,전문위원 조기열,왜 그러냐면 용도 변경에 관한 것은 기본적으로 국토계획법에서 용도 변경을 해야 하기 때문입니다. 업무지침을 마련해서 통보하는 점과 관련해서 학교용지 용도 해제는 국토계획법에 따른 도시·군관리계획의 입안권자에 관한 사항이므로 교육부장관이 입안권자의 권한에 관한 지침을 통보하도록 하는 것은 체계상 적절하지 않아서 교육부장관이 학교용지의 용도 해제와 관련해서 국토계획법과 달리 정해야 하는 사항에 대해서는 이를 정해서 고시하도록 하는 것이 적절한 것으로 보았습니다. ,
