new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 송기헌,성원이 되었으므로 363회 국회(임시회) 법제사법위원회 제1차 법안심사제1소위원회 회의를 개의하겠습니다.,
n_id.2,o_id.1,소위원장 송기헌,"오늘 의사일정으로는 백재현 의원이 대표발의한 상가건물 임대차보호법 일부개정법률안 등 51건을 선정했습니다. 다만 오늘 3당 전체 원내대표와 정책위의장 그리고 간사 간 협의가 있는 사항이 있기 때문에 1항부터 20항, 21항부터 35항까지는 오후에 속개해서 하는 것으로 하고 36항부터 진행하는 것으로 하겠습니다.",
n_id.3,o_id.1,소위원장 송기헌,안건 심사의 진행은 전문위원으로부터 안건의 주요 내용에 대한 간략한 보고를 듣고 관계부처의 의견을 청취한 다음 위원님들 간에 논의를 거쳐 의결 여부를 결정하도록 하겠습니다.,
n_id.4,o_id.1,소위원장 송기헌,"오늘 안건 심사를 위해서 법무부 김오수 차관님, 법원행정처의 김창보 차장님이 출석하셨습니다.",
n_id.5,o_id.1,소위원장 송기헌,"먼저 김오수 차관님, 간단히 인사 부탁드리겠습니다.",
n_id.6,o_id.2,법무부차관 김오수,법무부 김오수 차관입니다.,
n_id.7,o_id.2,법무부차관 김오수,훌륭하신 위원님들을 모시고 법무부 제1소위원회에서 법안심사 업무를 맡게 돼서 영광스럽게 생각하고요. 충실하게 여러 의원님들 의안에 대해서 의견도 제출하고 또 답변도 함으로써 대한민국을 위해서 좋은 법안이 만들어질 수 있도록 최선을 다하겠습니다.,
n_id.8,o_id.2,법무부차관 김오수,감사합니다.,
n_id.9,o_id.3,소위원장 송기헌,다음으로 김창보 차장님 인사해 주시기 바랍니다.,
n_id.10,o_id.4,법원행정처차장 김창보,법원행정처 차장 김창보입니다.,
n_id.11,o_id.4,법원행정처차장 김창보,충실히 심사에 임하겠습니다.,
n_id.12,o_id.5,소위원장 송기헌,수고하셨습니다.,
n_id.13,o_id.5,소위원장 송기헌,그러면 안건 심사를 시작하도록 하겠습니다.,
n_id.14,o_id.6,소위원장 송기헌,"먼저 의사일정 제36항 법원조직법 일부개정법률안, 37항 및 38항 변호사법 일부개정법률안, 이상 3건을 일괄하여 상정하겠습니다.",
n_id.15,o_id.6,소위원장 송기헌,정연호 전문위원님 보고해 주시기 바랍니다.,
n_id.16,o_id.7,전문위원 정연호,36항부터 46항까지 있는 심사자료를 참고해 주시면 되겠습니다.,
n_id.17,o_id.7,전문위원 정연호,자료 2페이지가 되겠습니다.,
n_id.18,o_id.7,전문위원 정연호,먼저 변호사시험 합격자 실무연수기관 변경 및 기간 연장에 관한 사항입니다.,
n_id.19,o_id.7,전문위원 정연호,"현행 제도는 변호사법에서 변호사시험에 합격하여 변호사 자격을 취득한 자가 법률사무소를 개설하거나 사건을 수임하는 등 독립적으로 직무를 수행하기 위해서는 법원, 검찰청, 법무법인 등에서―이런 기관을 법률사무종사기관이라고 하는데요―법률사무에 종사하거나 대한변호사협회의 연수를 받아야만 가능한데, 개정안은 이런 연수제도를 폐지하고 사법연수원에서 1년 동안 연수를 하도록 하는 내용이 되겠습니다. 그리고 현재 사법연수생은 신분을 별정직 공무원으로 하고 있는데 여기에 대해서는 특별히 지위를 부여하지 않고 있습니다.",
n_id.20,o_id.7,전문위원 정연호,"여기에 대한 검토의견은, 3페이지를 보시면 하단 부분에 현행 법률 연수제도라든지 법률사무종사기관에서의 종사 제도가 법률사무종사기관이 부족하다든지 그다음에 실무교육 질의 편차가 있다든지 실무 수습기간 중에 낮은 급여가 있다는 이런 문제가 제기되었습니다.",
n_id.21,o_id.7,전문위원 정연호,"그래서 개정안은 현행 사법연수원 조직이 잘 갖춰져 있으므로 여기에서 연수를 하면 물적ㆍ인적 자원을 효과적으로 활용할 수 있다는 긍정적인 면이 있겠습니다마는, 다만 현행 법학전문대학원 당초의 제도 도입 취지에 반하게 되는 그런 점도 함께 같이 검토해야 될 것으로 보았습니다.",
n_id.22,o_id.7,전문위원 정연호,이상 여기까지 보고를 마치겠습니다.,
n_id.23,o_id.8,소위원장 송기헌,전문위원님 발표한 내용에 대해서 정부 측 의견을 발표해 주시기 바랍니다.,
n_id.24,o_id.8,소위원장 송기헌,먼저 법원행정처 차장님!,
n_id.25,o_id.9,법원행정처차장 김창보,종래에 로스쿨 제도가 도입된 후에 연수에 관해서는 각 직역별로 연수하는 걸 원칙으로 해서 지금까지 진행되어 왔는데요 이 법안은 종래의 사법시험 후에 연수원에서 전체 통할해서 연수하는 것과 같이 1년 동안 연수원에서 연수하는 제도로 바뀌는 겁니다. ,
n_id.26,o_id.9,법원행정처차장 김창보,법원 입장에서는 그렇게 입법이 된다면 그걸 거부할 생각은 없고요. 인적·물적 시설이 갖춰진다면 충분히 수용할 수는 있습니다.,
n_id.27,o_id.9,법원행정처차장 김창보,"다만 로스쿨 제도의 도입 취지나 그거에 비추어서 과연 공감대가 형성될 수 있을지, 특히 로스쿨 측에서 반대가 심하게 있을 걸로 생각되는데 그것에 대한 공감대가 형성된다면 법원 입장에서 마다하지는 않겠습니다. ",
n_id.28,o_id.10,소위원장 송기헌,법무부 의견 말씀해 주십시오. ,
n_id.29,o_id.11,법무부차관 김오수,법무부차관입니다.,
n_id.30,o_id.11,법무부차관 김오수,사실은 어렵게 로스쿨에 대해서 도입이 됐고요 또 직역별 분리연수가 원칙으로 확정이 됐고 또 사법연수원 연수과정 개편은 사법시험이 종료됨으로써 사실상 의미를 다했다라고 보여집니다. ,
n_id.31,o_id.11,법무부차관 김오수,"이제는 법무부, 법원, 대한변협이 각자 교육을 하는 시스템으로 정립이 돼 가고 있는 상황인데 갑자기 또 이러한 제도를 도입하는 것은 또 다른 혼란을 부추길 수 있고 또 현재 변호사시험 합격 후에 검사, 재판연구원, 군·공익 법무관 등으로 재직하려고 하고 있는 사람들은 또다시 사법연수원에서 교육을 받아야 된다고 하면 옛날로 돌아간다라는 혼란을 부추길 수 있다는 점 등에서 볼 때 면밀한 검토가 필요하다 이런 의견입니다.",
n_id.32,o_id.12,소위원장 송기헌,위원님들 의견 있으시면 말씀해 주시기 바랍니다. ,
n_id.33,o_id.13,금태섭 위원,이것 오신환 위원님이 제안하신 내용이라서 오신환 위원님 의견을 먼저 들어야 될 것 같은데.,
n_id.34,o_id.14,소위원장 송기헌,그러면 제안하신 위원님의 의견을 먼저 듣고 갈까요? ,
n_id.35,o_id.14,소위원장 송기헌,다른 위원님들 의견 어떠신가요?,
n_id.36,o_id.15,조응천 위원,조응천 위원입니다.,
n_id.37,o_id.15,조응천 위원,오신환 위원님 제안 취지는 추정이 되는데 오신환 위원님이 이 법안 자기가 있는 데서 논의를 해 달라고 하신 것 아닙니까? 그냥 진행해도 된다고 그랬습니까? ,
n_id.38,o_id.16,소위원장 송기헌,"아니, 의견을 들어 봐야 되니까 우선 이쪽 의견을 제시하고 난 다음에 오신환 위원님 의견을 들어도 되기는 하는데 위원님들 의견이 발의한 오신환 위원님 계신 데서 논의하는 게 적절하다고 하면 그렇게 하는 것으로 하겠습니다. ",
n_id.39,o_id.17,조응천 위원,그게 효율적이지 않을까요? 오신환 위원님 언제 오시는지 좀 일정을......,
n_id.40,o_id.18,소위원장 송기헌,오늘 오후에 온다 그랬으니까요.,
n_id.41,o_id.18,소위원장 송기헌,"전문위원님, 37항은 박주민 의원이 발의한 거지만 같은 취지지요? 38항도 그렇고요?",
n_id.42,o_id.19,전문위원 정연호,예.,
n_id.43,o_id.20,소위원장 송기헌,오신환 위원님 발의하신 게 38항까지인가요?,
n_id.44,o_id.21,전문위원 정연호,"37항은 해도 되겠고, 39항도 오신환 위원님이......",
n_id.45,o_id.22,소위원장 송기헌,38항은?,
n_id.46,o_id.23,전문위원 정연호,38항은 법원조직법인데요 변호사법하고 연계된 겁니다. 37항은 하셔도 되겠습니다. ,
n_id.47,o_id.24,소위원장 송기헌,"37항도 내용이 유사한 취지라 가지고 36항, 37항, 39항은 오후에 속개하면 오신환 위원님 참석한 상태에서 다시 추가로 논의하는 것으로 하겠습니다.",
n_id.48,o_id.24,소위원장 송기헌,이의 없으시지요?,(｢예｣ 하는 위원 있음)
n_id.49,o_id.25,소위원장 송기헌,그러면 40항부터 진행하겠습니다.,
n_id.50,o_id.25,소위원장 송기헌,"40항, 벌금 미납자의 사회봉사 집행에 관한 특례법 일부개정법률안을 상정합니다.",
n_id.51,o_id.25,소위원장 송기헌,전문위원께서 보고해 주시기 바랍니다.,
n_id.52,o_id.26,전문위원 정연호,40항에 대해서 보고드리겠습니다. ,
n_id.53,o_id.26,전문위원 정연호,자료 32페이지를 보시면 되겠습니다.,
n_id.54,o_id.26,전문위원 정연호,벌금 미납자에 대한 사회봉사 등 고지의무 신설인데요. 현행 벌금 미납자에 대한 사회봉사제도가 있습니다. 300만 원 미만 벌금 미납자에 대해서 경제적 무능력을 이유로 벌금을 납입하지 못한 사람에게 노역장 유치에 앞서 미납벌금을 사회봉사로 대체하여 집행할 수 있는 제도로 형법 제69조제2항에 대한 특례가 되겠습니다. ,
n_id.55,o_id.26,전문위원 정연호,개정안은 벌금의 사회봉사 대체집행 등에 대해서 법원·검사가 고지하도록 의무를 신설하는 내용이 되겠습니다. ,
n_id.56,o_id.26,전문위원 정연호,여기에 대한 검토보고 요지는 법원이나 검사로 하여금 납부 연기라든지 사회봉사 대체 등을 의무적으로 고지하도록 함으로써 제도의 실효성을 높일 수 있다는 긍정적인 측면도 있습니다. ,
n_id.57,o_id.26,전문위원 정연호,"다만 현재도 검사가 형사소송법의 위임을 받아 법무부령에 따라 벌금납부 명령 시 납부 연기라든지 분납, 사회봉사 대체 등에 관한 사항을 안내하고 있고 그다음에 현행 사회봉사제도의 활용률이 저조하다는 측면도 감안하여 결정하여야 할 것으로 보았습니다. ",
n_id.58,o_id.27,소위원장 송기헌,정부 측 의견 말씀해 주시지요.,
n_id.59,o_id.28,법무부차관 김오수,법무부차관입니다.,
n_id.60,o_id.28,법무부차관 김오수,"여기 적시된 내용대로 현재 법무부에서는 법무부령에 근거해서 납부 연기나 분납, 사회봉사 등에 대해서 고지는 하고 있는데 근본 취지는 재산형 집행을 효과적으로 하자라는 데 있습니다. ",
n_id.61,o_id.28,법무부차관 김오수,그래서 사회봉사에 좀 더 방점을 두어서 의원님께서 발의를 하신 것 같은데 이걸 대통령령으로 한다고 해도 별다른 의견은 없습니다. 좀 더 사회봉사를 활성화한다는 취지시라면 그것도 별 이견은 없습니다. ,
n_id.62,o_id.29,소위원장 송기헌,위원님들 의견을 말씀해 주시기 바랍니다. ,
n_id.63,o_id.30,법원행정처차장 김창보,법원 의견도 있습니다.,
n_id.64,o_id.31,소위원장 송기헌,죄송합니다.,
n_id.65,o_id.32,법원행정처차장 김창보,법무부 의견과 기본적으로는 같습니다. 다만 주체가 법원이나 검사라고 되어 있는데 이건 집행단계의 문제입니다. 그래서 법원에서 고지할 사항은 아니지 않을까 하는 생각이 듭니다. ,
n_id.66,o_id.33,소위원장 송기헌,위원님들 의견 어떠신가요?,
n_id.67,o_id.34,조응천 위원,"법무부차관, 법무부의 의견은 지금 대통령령에 따라 가지고 이미 하고 있다 이런 얘기인가요?",
n_id.68,o_id.35,법무부차관 김오수,대통령령이 아니고 지금 법무부장관령에 따라서......,
n_id.69,o_id.36,조응천 위원,법무부령?,
n_id.70,o_id.37,법무부차관 김오수,"예, 재산형 집행에 있어서 여러 가지 효율성이라든가 국민 편의를 도모하기 위해서 시행은 하고 있습니다. 그걸 대통령령으로 한 단계 올리자는 것인데요. 올리는 것에 대해서 이견은 없습니다. ",
n_id.71,o_id.38,조응천 위원,이게 실질적으로 뭐......,
n_id.72,o_id.39,법무부차관 김오수,큰 차이는 없습니다. ,
n_id.73,o_id.40,조응천 위원,꼭 이렇게 개정을 해야 될 것까지 있나 싶은데요.,
n_id.74,o_id.41,소위원장 송기헌,실효성이.,
n_id.75,o_id.42,조응천 위원,"예, 실효성이. 그리고 내용도 대통령령에 올라갈 내용은 아닌 것 같고 별 개정 실익이 있겠나 싶습니다. ",
n_id.76,o_id.43,소위원장 송기헌,다른 위원님들 의견 어떠신가요?,
n_id.77,o_id.43,소위원장 송기헌,"일단 제 생각은, 위원장으로서 먼저 말하는 게 그렇지만 법원을 넣는 건 안 맞는 것 같고요. 그렇지요? 그건 안 맞는 것 같지요?",
n_id.78,o_id.43,소위원장 송기헌,그다음에 조응천 위원님 말씀하신 것처럼 보통 대통령령이 아닌 법무부령에 넣어서 하는 게 체계상 맞는 것 같기는 한데요.,
n_id.79,o_id.44,금태섭 위원,계속 논의하는 걸로 하시지요.,
n_id.80,o_id.45,소위원장 송기헌,"계속 논의하시는 걸로, 그렇지요?",
n_id.81,o_id.45,소위원장 송기헌,이것은 계속 논의하는 걸로 하겠습니다.,
n_id.82,o_id.46,소위원장 송기헌,다음 의사일정 제41항 보호소년 등의 처우에 관한 법률 일부개정법률안을 상정합니다. ,
n_id.83,o_id.46,소위원장 송기헌,전문위원 보고해 주시기 바랍니다.,
n_id.84,o_id.47,전문위원 정연호,자료 38페이지가 되겠습니다.,
n_id.85,o_id.47,전문위원 정연호,현행 법률 제8조의 분리 수용의 기준 규정에서 현행 규정에서는 '남자·여자'라는 용어를 사용하고 있는데요. 개정안은 '여성·남성'으로 개정하는 내용으로 타 입법례를 봤을 때 타당하다고 보았습니다. ,
n_id.86,o_id.47,전문위원 정연호,이상입니다.,
n_id.87,o_id.48,소위원장 송기헌,정부 의견 말씀해 주시지요.,
n_id.88,o_id.49,법무부차관 김오수,적절하신 의안이고 다른 의견 없습니다.,
n_id.89,o_id.50,소위원장 송기헌,법원!,
n_id.90,o_id.51,법원행정처차장 김창보,같은 의견입니다.,
n_id.91,o_id.52,소위원장 송기헌,위원님들 의견 어떠신가요?,
n_id.92,o_id.53,금태섭 위원,"별다른 의견이 없긴 한데 전문위원, 이게 '남성·여성'이 '남자·여자'라고 쓰는 것보다 훨씬 더 낫다는 근거가 뭐지요?",
n_id.93,o_id.54,전문위원 정연호,저희들이 조사한 바로는 성인지적 관점도 포함이 되는 걸로 일반적으로는 인식이 되는 것 같습니다.,
n_id.94,o_id.55,금태섭 위원,"아니, 남자·여자가 어디가 어때서?",
n_id.95,o_id.56,소위원장 송기헌,한문을 아들 자(자) 자를 쓰잖아요.,
n_id.96,o_id.57,금태섭 위원,그래서 그렇습니까? ,
n_id.97,o_id.58,전문위원 정연호,자료에 보시면 생물학적 존재보다는 사회적인 존재로......,
n_id.98,o_id.59,조응천 위원,"그런데 전문위원, 여기 38페이지 둘째 동그라미에 보면 '남성·여성이 성 측면을 강조함과 동시에 성년이 된 여자와 남자를 가리킨다'라고 했는데 법이 보호소년 처우잖아요?",
n_id.99,o_id.60,전문위원 정연호,예.,
n_id.100,o_id.61,조응천 위원,이게 성년이 된 여자와 남자를 대상으로 하는 법이 아닌데?,
n_id.101,o_id.62,금태섭 위원,"저도 이해는 안 가는데 다른 법이랑 용어 통일에 맞는다고 그러니까 그냥 고치시지요. 다 남성, 여성으로 쓰는 것 같은데.",
n_id.102,o_id.63,조응천 위원,"다른 입법에 남자, 여자라고 되어 있는 건 없습니까? 고쳐 가는 추세입니까? ",
n_id.103,o_id.64,법무부차관 김오수,"전체적으로는 남성, 여성으로 고쳐 가는 추세입니다.",
n_id.104,o_id.65,조응천 위원,이견 없습니다. ,
n_id.105,o_id.66,소위원장 송기헌,위원님들 이견이 없으셔서 가결해도 되겠지만 정족수가 모자라서 오후에 속개한 후에 가결하는 것으로 하겠습니다.,
n_id.106,o_id.67,소위원장 송기헌,그러면 42항 및 43항 소년법 일부개정법률안을 일괄하여 상정합니다. ,
n_id.107,o_id.67,소위원장 송기헌,전문위원 보고해 주시기 바랍니다.,
n_id.108,o_id.68,전문위원 정연호,"42항, 43항 같이 보고드리겠습니다. ",
n_id.109,o_id.68,전문위원 정연호,42페이지가 되겠습니다. ,
n_id.110,o_id.68,전문위원 정연호,현행 소년법에서 자격에 관한 법령의 적용에서 소년이었을 때 범한 죄에 대하여 형을 선고받은 자가 그 집행을 종료하거나 면제받은 경우에 자격에 관한 법령을 적용할 때 장래에 향하여 형의 선고를 받지 아니한 것으로 간주하는 규정이 있습니다. ,
n_id.111,o_id.68,전문위원 정연호,"현행은 '형을 선고받은 자'에 대해서 한정하고 있는데, 개정안은―정부안입니다.―집행유예나 선고유예를 포함하는 것으로 헌재의 헌법불합치 결정을 반영하는 내용으로 적절한 것으로 보았습니다.",
n_id.112,o_id.68,전문위원 정연호,다만 사소합니다마는 간단한 자구수정이 있었습니다. ,
n_id.113,o_id.68,전문위원 정연호,이상입니다.,
n_id.114,o_id.69,소위원장 송기헌,정부 의견 말씀해 주시지요.,
n_id.115,o_id.70,법무부차관 김오수,법무부차관입니다.,
n_id.116,o_id.70,법무부차관 김오수,"입법취지에 동감하고, 다만 조금 더 보완할 것은 집행유예를 선고받은 경우보다 더 경한 경우가 선고유예를 선고받은 경우가 있습니다. 그래서 법을 만드실 때 선고유예를 받은 사람에 대해서도 보호를 해 주셨으면 좋겠다는 부분이 있고요. ",
n_id.117,o_id.70,법무부차관 김오수,집행유예는 선고유예가 취소될 때의 문제가 있습니다. 집행유예나 선고유예가 취소되면 집행유예나 선고유예가 취소되는 형을 선고받을 때부터 이 법이 적용되도록 하면 소년을 더 두텁게 보호할 수 있지 않을까 하는 의견입니다.,
n_id.118,o_id.71,소위원장 송기헌,법원 의견 어떠십니까?,
