new_id,ori_id,speaker,utterance
n_id.1,o_id.1,소위원장 강석훈,성원이 되었으므로 제337회 국회(정기회) 기획재정위원회 제11차 조세소위원회를 개의하겠습니다.
n_id.2,o_id.1,소위원장 강석훈,먼저 바쁘신 와중에도 참석해 주신 여러 위원님들을 비롯한 관계자분들께 감사의 말씀을 드립니다.
n_id.3,o_id.1,소위원장 강석훈,의사일정에 들어가도록 하겠습니다.
n_id.4,o_id.1,소위원장 강석훈,1. 국세기본법 일부개정법률안(이낙연 의원 대표발의)(계속)
n_id.5,o_id.1,소위원장 강석훈,2. 국세기본법 일부개정법률안(정두언 의원 대표발의)(계속)
n_id.6,o_id.1,소위원장 강석훈,3. 국세기본법 일부개정법률안(김영록 의원 대표발의)(의안번호 11694)(계속)
n_id.7,o_id.1,소위원장 강석훈,4. 국세기본법 일부개정법률안(김영록 의원 대표발의)(의안번호 12618)(계속)
n_id.8,o_id.1,소위원장 강석훈,5. 국세기본법 일부개정법률안(정희수 의원 대표발의)(의안번호 13843)(계속)
n_id.9,o_id.1,소위원장 강석훈,6. 국세기본법 일부개정법률안(김관영 의원 대표발의)(계속)
n_id.10,o_id.1,소위원장 강석훈,7. 국세기본법 일부개정법률안(김현미 의원 대표발의)(계속)
n_id.11,o_id.1,소위원장 강석훈,8. 국세기본법 일부개정법률안(강석훈 의원 대표발의)(계속)
n_id.12,o_id.1,소위원장 강석훈,9. 국세기본법 일부개정법률안(오제세 의원 대표발의)(계속)
n_id.13,o_id.2,소위원장 강석훈,의사일정 제1항 국세기본법 일부개정법률안부터 의사일정 제238항 법인세법 일부개정법률안에 관한 청원까지 이상 238건의 안건을 일괄하여 상정합니다.
n_id.14,o_id.2,소위원장 강석훈,오늘 상정한 안건들은 위원님들께서도 잘 아시다시피 지난 11월 10일부터 열 차례에 걸친 조세소위원회와 한 차례의 간담회를 통해 충분히 논의해 온 안건입니다.
n_id.15,o_id.2,소위원장 강석훈,그리고 위원님들의 위임에 따라 일요일인 어제 밤늦게까지 여야 간사 간에 쟁점사항에 관한 집중적인 논의를 진행하였고 국세기본법 등 4개 법률에 대하여 추가적인 합의를 도출하였습니다. 
n_id.16,o_id.2,소위원장 강석훈,"따라서 위원님들께서는 다소 이견이 있으시더라도 여야 간사 간에 최종 합의된 내용에 대해 양해해 주실 것을 부탁드리며, 장시간의 논의를 하면서 의원님들께서 발의하신 법안 내용을 최대한 반영하기 위해 노력했다는 점을 감안하여 주실 것을 당부드립니다."
n_id.17,o_id.2,소위원장 강석훈,그러면 자세한 내용은 배부해 드린 유인물을 참조해 주시기 바라며 바로 의결하도록 하겠습니다.
n_id.18,o_id.2,소위원장 강석훈,먼저 국세기본법 일부개정법률안입니다.
n_id.19,o_id.2,소위원장 강석훈,"의사일정 제4항, 제6항, 제8항, 제11항, 제12항 및 제34항, 이상 6건의 법률안은 각각 본회의에 부의하지 아니하고 부대의견을 첨부하여 이들을 하나로 묶은 대안을 의결하고자 하는데 이의 없으십니까?"
n_id.20,o_id.2,소위원장 강석훈,가결되었음을 선포합니다.
n_id.21,o_id.2,소위원장 강석훈,다음으로 개별소비세법 일부개정법률안입니다.
n_id.22,o_id.2,소위원장 강석훈,"의사일정 제109항, 제110항, 제112항, 제114항부터 제116항까지 이상 6건의 법률안은 각각 본회의에 부의하지 아니하고 이들을 하나로 묶은 대안을 의결하고자 하는데 이의 없으십니까?"
n_id.23,o_id.2,소위원장 강석훈,가결되었음을 선포합니다.
n_id.24,o_id.2,소위원장 강석훈,다음으로 농어촌특별세법 일부개정법률안입니다.
n_id.25,o_id.2,소위원장 강석훈,의사일정 제119항부터 제121항까지 이상 3건의 법률안은 각각 본회의에 부의하지 아니하고 부대의견을 첨부하여 이들을 하나로 묶은 대안을 의결하고자 하는데 이의 없으십니까?
n_id.26,o_id.2,소위원장 강석훈,가결되었음을 선포합니다.
n_id.27,o_id.2,소위원장 강석훈,마지막으로 관세법 일부개정법률안입니다.
n_id.28,o_id.2,소위원장 강석훈,의사일정 제216항부터 제234항까지 이상 19건의 법률안은 각각 본회의에 부의하지 아니하고 부대의견을 첨부하여 이들을 하나로 묶은 대안을 의결하고자 하는데 이의 없으십니까?
n_id.29,o_id.3,류성걸 위원,"잠깐만요, 위원장님!"
n_id.30,o_id.3,류성걸 위원,거기에 부대의견 전부 다 고쳤습니까? 
n_id.31,o_id.4,소위원장 강석훈,"예, 부대의견을 고칠 예정입니다."
n_id.32,o_id.5,전문위원 권영진,"예, 위원님 것 다 들어갔습니다. "
n_id.33,o_id.6,류성걸 위원,부대의견 다 그렇게 하는 걸로......
n_id.34,o_id.7,소위원장 강석훈,"예, 알겠습니다. "
n_id.35,o_id.7,소위원장 강석훈,가결되었음을 선포합니다. 
n_id.36,o_id.7,소위원장 강석훈,방금 전 심사한 법률안에 대한 대안 및 수정안 등의 작성과 체계·자구의 정리에 관해서는 소위원장에게 위임해 주시기 바랍니다. 
n_id.37,o_id.7,소위원장 강석훈,회의를 마치기 전에 소위원장으로서 한 말씀 드리겠습니다.
n_id.38,o_id.7,소위원장 강석훈,"오늘 의결하지 못한 소득세법, 법인세법, 상속세 및 증여세법, 조세특례제한법 중 대부분의 내용들은 합의를 이끌어 내었으나 몇 가지 쟁점사항에 관하여 의견이 좁혀지지 않은 상태입니다."
n_id.39,o_id.7,소위원장 강석훈,현재 상태로는 오늘 중에도 추가적인 논의를 계속하고 그것이 안 되는 경우 본회의 수정안 마련을 하는 과정에서도 여야 간에 충분히 추가적인 협의를 진행할 예정임을 알려 드립니다.
n_id.40,o_id.7,소위원장 강석훈,교섭단체 간 그리고 위원님들 간에 입장 차이가 있음에도 불구하고 이번 세법 개정안에 대해 최대한의 합의를 도출하기 위해 최선의 노력을 다해 주신 모든 위원님들께 진심으로 감사의 말씀을 드립니다.
n_id.41,o_id.7,소위원장 강석훈,"아울러 위원님들의 심사에 지원과 협조를 아끼지 않으신 권영진 전문위원 이하 위원회 직원 및 의원보좌관 여러분, 주형환 차관과 문창용 세제실장을 비롯한 세제실 직원 여러분께도 깊은 감사의 말씀을 드립니다."
n_id.42,o_id.7,소위원장 강석훈,모두들 대단히 수고하셨습니다. 
n_id.43,o_id.7,소위원장 강석훈,효율적인 회의진행을 위해 정회를 선포합니다. 
n_id.44,o_id.8,소위원장 강석훈,의석을 정돈해 주시기 바랍니다. 
n_id.45,o_id.8,소위원장 강석훈,회의를 속개하겠습니다. 
n_id.46,o_id.8,소위원장 강석훈,심사를 계속하도록 하겠습니다. 
n_id.47,o_id.8,소위원장 강석훈,"정회 중에 여야 간에 추가로 처리하기로 합의한 법안이 있습니다. 자세한 의결사항은 배부해 드린 유인물을 참조해 주시기 바라며, 바로 의결하도록 하겠습니다. "
n_id.48,o_id.9,기획재정부세제실장 문창용,"위원장님, 종교인 소득과세 관련해서 정부 측 의견을 말씀드리겠습니다. "
n_id.49,o_id.9,기획재정부세제실장 문창용,"정부원안에는 '종교소득'으로 되어 있는데 종교단체에서 이것을 '종교인 소득'으로 변경해 달라고 한 부분이 있고요. 그다음에 근로소득을 선택하도록 해 달라, 물론 여기 배부해 주신 유인물에도 '종교인 소득에 대하여 근로소득으로 원천징수 하거나 과세표준 확정 신고를 한 경우에는 해당 소득을 근로소득으로 본다' 해서 선택허용 할 수 있도록 한 부분이 있습니다만 근로소득세로 납부하더라도 원천징수는 선택사항으로 할 수 있도록 그렇게 해 주셨으면 좋겠습니다. "
n_id.50,o_id.9,기획재정부세제실장 문창용,그리고 장부 열람 관련해서 종교단체의 장부 열람은 종교인 소득 관련 부분으로 한정을 하고 또 종교 소득이 필요경비 관련된 부분은 시행령 사항인데요 종교계에서 일반 근로소득자와의 형평성 등을 감안해서 이것을 하향조정 해 달라는 그런 의견이 있었습니다. 
n_id.51,o_id.9,기획재정부세제실장 문창용,그래서 이것은 저희가 시행령 개정할 때 종교계 의견 수렴을 감안해서 현재 정부안은 20%에서 80%로 되어 있는데 이것을 조금 더 하향조정 하는 방안을 시행령에서 검토하도록 하겠습니다. 
n_id.52,o_id.10,소위원장 강석훈,위원님들 의견 있으십니까? 
n_id.53,o_id.10,소위원장 강석훈,"추가적인 의견이 없으시면 정부가 말씀하신 방향으로...... 이렇게 다 정리가 됐지요, 정부가 말씀하신 방향으로? "
n_id.54,o_id.11,전문위원 권영진,예.
n_id.55,o_id.12,소위원장 강석훈,그러면 의결하도록 하겠습니다. 
n_id.56,o_id.12,소위원장 강석훈,"의사일정 제18항, 제21항, 제36항, 제38항부터 제40항까지, 그리고 제42항, 제43항, 제46항부터 제52항까지, 제54항 및 제55항, 이상 17건의 소득세법 일부개정법률안은 각각 본회의에 부의하지 아니하고 부대의견을 첨부하여 이들을 하나로 묶은 대안을 의결하고자 하는데 이의 없으십니까? "
n_id.57,o_id.12,소위원장 강석훈,가결되었음을 선포합니다. 
n_id.58,o_id.12,소위원장 강석훈,방금 전 심사의결 한 법률안에 대한 대안 및 수정안 등의 작성과 체계·자구의 정리에 관해서는 소위원장에게 위임해 주시기 바랍니다. 
n_id.59,o_id.12,소위원장 강석훈,"위원님 여러분 수고 많으셨고, 잠시 정회를 선포합니다. "
