new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 조승래,좌석을 정돈해 주시기 바랍니다. ,
n_id.2,o_id.1,소위원장 조승래,성원이 되었으므로 제369회 국회(임시회) 제3차 법안심사소위원회를 개의하겠습니다.,
n_id.3,o_id.1,소위원장 조승래,회의에 앞서 위원님들께 동의를 구할 게 있습니다. ,
n_id.4,o_id.1,소위원장 조승래,지난 6월 26일 날 법안소위 회의할 때 초·중등교육법 일부개정법률안 6건 중 박홍근 의원안을 제외한 5건의 법안을 대안 폐기하고 위원회안을 만들기로 했는데 박홍근 의원안도 함께 대안 폐기해 달라는 요청이 들어와서 박홍근 의원안도 함께 대안 폐기하고자 하는데 위원님들 특별한 이의는 없으시지요?,(｢예｣ 하는 위원 있음)
n_id.5,o_id.1,소위원장 조승래,해당 일부개정법률안 대안을 의결할 때 박홍근 의원안도 함께 대안 폐기하도록 하겠습니다.,
n_id.6,o_id.1,소위원장 조승래,오늘 회의 운영 방식에 대해 잠시 안내말씀 드리겠습니다.,
n_id.7,o_id.1,소위원장 조승래,오늘 의사일정은 제정법안인 교육시설 안전 관련 법안을 제외하고는 전부 쟁점이 없는 법안으로만 구성했습니다.,
n_id.8,o_id.1,소위원장 조승래,이들 개개의 비쟁점 법안을 심사하는 과정에서 위원님 중 한 분이라도 이견을 보이신다면 해당 비쟁점 법안은 심사하지 않고 다음 법안으로 바로 넘어가도록 하겠습니다.,
n_id.9,o_id.1,소위원장 조승래,효율적인 의사진행으로 보다 많은 법안을 심사하기 위한 것이기 때문에 위원님들의 양해를 구하겠습니다. ,
n_id.10,o_id.1,소위원장 조승래,그리고 덧붙여서 전문위원과 교육부 측에게도 심사보고와 또 검토의견 말씀하실 때 최대한 축약해서 말씀해 주시길 부탁드리겠습니다.,
n_id.11,o_id.1,소위원장 조승래,그러면 오늘 심사할 법안을 상정하도록 하겠습니다.,
n_id.12,o_id.2,소위원장 조승래,의사일정 제1항 유은혜 의원이 대표발의한 교육시설기본법안부터 의사일정 제35항 이인영 의원이 대표발의한 고등교육법 일부개정법률안까지 35건을 함께 상정합니다. ,
n_id.13,o_id.2,소위원장 조승래,"의사일정 제1항부터 제5항까지 유은혜 의원이 대표발의한 교육시설기본법안, 이장우 의원이 각각 대표발의한 교육시설의 안전에 관한 법률안과 학교안전사고 예방 및 보상에 관한 법률 일부개정법률안, 조승래 의원이 대표발의한 교육시설의 안전 및 유지관리 등에 관한 법률안, 김현아 의원이 대표발의한 교육시설 등의 안전 및 유지관리에 관한 특별법안까지 5건의 법안을 함께 심사하겠습니다.",
n_id.14,o_id.2,소위원장 조승래,전문위원 보고해 주시기 바랍니다.,
n_id.15,o_id.3,수석전문위원 이승재,보고드리겠습니다.,
n_id.16,o_id.3,수석전문위원 이승재,"법안심사소위원회 심사자료, 테이블 제일 위에 있는 자료 보시면 되겠습니다.",
n_id.17,o_id.3,수석전문위원 이승재,10쪽을 봐 주시기 바랍니다.,
n_id.18,o_id.3,수석전문위원 이승재,10쪽에 저희가 7월 8일 날 심사한 내용을 6개로 크게 정리를 했습니다. ,
n_id.19,o_id.3,수석전문위원 이승재,제명은 교육시설 등의 안전 및 유지관리 등에 관한 법률안으로 했고 대안을 만들었습니다. ,
n_id.20,o_id.3,수석전문위원 이승재,제일 마지막에는 현재의 사단법인 교육시설재난공제회를 전환하여 교육시설안전원으로 설립하고 지방교육시설관리공단의 설립 근거를 두면서 그 기본적인 사항을 대통령령으로 정하도록 규정하고 있습니다. ,
n_id.21,o_id.3,수석전문위원 이승재,"여기에 논의된 내용을 그다음 페이지 보시면 대안으로 해서 저희가 안을 만들었기 때문에 이 안을 보시고, 여기에 논의된 내용들이 다 반영되어 있습니다. ",
n_id.22,o_id.3,수석전문위원 이승재,이상 보고를 마치겠습니다. ,
n_id.23,o_id.4,소위원장 조승래,"차관, 교육부 의견 말씀해 주십시오. ",
n_id.24,o_id.5,교육부차관 박백범,검토의견에 동의합니다. 특별히 다른 의견 없습니다. ,
n_id.25,o_id.6,수석전문위원 이승재,"용어에 대해서, 안전원에 '한국'자를 붙이는 것에 대해서...... ",
