new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 강석훈,의석을 정돈하여 주시기 바랍니다. ,
n_id.2,o_id.1,소위원장 강석훈,성원이 되었으므로 제332회 국회(임시회) 기획재정위원회 제3차 조세소위원회를 개의하겠습니다.,
n_id.3,o_id.1,소위원장 강석훈,바쁘신 와중에도 참석해 주신 여러 위원님들과 관계자분들에게 먼저 감사의 말씀을 드립니다.,
n_id.4,o_id.1,소위원장 강석훈,오늘 회의진행에 대해 간략하게 말씀드리겠습니다.,
n_id.5,o_id.1,소위원장 강석훈,지난 27일 제2차 소위원회에서 오늘 안건들에 대한 전문위원의 설명이 있었습니다. 따라서 오늘 회의는 전문위원 설명에 대한 정부 의견과 위원님들의 질의 및 답변을 들은 후 안건들을 처리하는 순서로 진행하도록 하겠습니다. ,
n_id.6,o_id.1,소위원장 강석훈,본격적인 회의진행에 앞서 언론사에서 나오신 관계자분들의 이석을 위해 잠시 장내정리 시간을 갖도록 하겠습니다.,
n_id.7,o_id.1,소위원장 강석훈,협조해 주시면 감사하겠습니다.,
n_id.8,o_id.2,소위원장 강석훈,의사일정 제1항부터 제8항까지 이상 8건의 법률안을 일괄하여 상정합니다. ,
n_id.9,o_id.2,소위원장 강석훈,그러면 앞서 설명드린 바와 같이 바로 정부 측 의견을 듣고 질의에 들어가도록 하겠습니다. ,
n_id.10,o_id.2,소위원장 강석훈,정부 측 지난번 전문위원이 설명하신 검토의견서에 대해서 의견 주시기 바랍니다. ,
n_id.11,o_id.3,기획재정부제1차관 주형환,위원님들 제시된 안을 중심으로 의견을 올리도록 하겠습니다. ,
n_id.12,o_id.3,기획재정부제1차관 주형환,심재철 의원님 안 그다음에 최재성 의원님 안 해 가지고 순서대로 자녀 관련 공제서부터 해 가지고 연금계좌 관련 공제 이런 식으로 각각의 안에 대해서 말씀을 올리겠습니다. ,
n_id.13,o_id.3,기획재정부제1차관 주형환,심재철 의원님 안에 대해서 먼저 말씀을 올리겠습니다. ,
n_id.14,o_id.3,기획재정부제1차관 주형환,이번 보완대책을 통해 가지고 자녀세액공제를 통합함에 따라 가지고 5500만 원 이하 또 일부 7000만 원 이하의 경우에는 세 부담이 늘어나는 가구가 없도록 했습니다. ,
n_id.15,o_id.3,기획재정부제1차관 주형환,그런데 심재철 의원님 안을 적용을 하게 되면 가구 구성 유형에 따라 가지고 세 부담 증가가 해소되지 않거나 또는 세 부담 증가가 없는 다가구의 경우에 추가적으로 또 경감이 돼 가지고 세수감이 발생하는 이런 문제가 있는 것 같습니다. ,
n_id.16,o_id.3,기획재정부제1차관 주형환,"예컨대 세 부담 증가가 해소되지 않는 경우는 6세 이하 두 자녀가 있는 경우가 있습니다. 심재철 의원님 안에 따르면 2명인 경우에 40만 원만 하도록 되어 있는데 정부안에 따르면 6세 이하 자녀가 있으면 두 번째 자녀에 대해서는 30만 원 하게 됩니다. 그래서 첫째 자녀 15만 원, 둘째 자녀 30만 원 해 가지고 45만 원이 됩니다. 그래서 정부안보다 심재철 의원님 안이 오히려 더 불리한 꼴이 되고요. 그런 문제들이 좀 있는 것 같습니다. ",
n_id.17,o_id.3,기획재정부제1차관 주형환,그리고 최재성 의원님 안도 저희가 잘 살펴봤습니다. ,
n_id.18,o_id.3,기획재정부제1차관 주형환,"자녀소득공제를 저희가 자녀세액공제로 통합한 취지가 있습니다. 자녀의 양육비 지출에 대해서는 필요경비라기보다는 세제지원 성격이 더 크지 않느냐, 그런 측면에서 본다면 공제혜택의 형평성이라든가 소득재분배 기능 강화를 위해 가지고 세액공제로 전환하는 것이 맞지 않느냐 이런 판단을 했고요. 외국의 경우에도 기본공제 외에 자녀양육에 대한 지원의 경우에는 세액공제를 하는 경우가 다수가 있는 것 같습니다. ",
n_id.19,o_id.3,기획재정부제1차관 주형환,그리고 소득공제로 환원 얘기를 하셨는데요. 그 부분에 관련돼 가지고는 두 가지가 문제가 있는 것 같습니다. ,
n_id.20,o_id.3,기획재정부제1차관 주형환,첫 번째는 뭐냐 하면 저희가 이번에 세액공제로 전환을 하면서 자녀세액공제를 자녀에 대한 기본공제는 유지를 하면서 소득 4000만 원 이하의 경우에는 자녀장려세제를 도입을 했습니다. 그래서 자녀세액공제를 소득공제로 환원을 하게 되면 자녀장려세제(CTC)랑 통합 운영하는 데 좀 지장이 있는 것 같습니다. ,
n_id.21,o_id.3,기획재정부제1차관 주형환,왜 그러느냐 하면 자녀장려금을 지급할 경우에 저희가 어떻게 하고 있느냐 하면 자녀세액공제액을 차감하고 지급하도록 되어 있는데 소득공제로 전환을 하게 되면 자녀장려금에서 자녀소득공제금액을 어떤 식으로 차감해야 될지 이게 굉장히 어려운 문제가 있는 것 같습니다. ,
n_id.22,o_id.3,기획재정부제1차관 주형환,"그리고 중·저소득층 경우에는 세부담이 증가되는 사례가 일부 나타나는 것 같습니다. 아까도 말씀드렸는데요 6%～15% 세율구간에서는 소득공제를 적용할 때 현행 세액공제 적용할 때보다 세 부담이 늘어나는 경우가 생깁니다. 왜 그러느냐 하면 소득공제를 100만 원만큼 받게 되면 그 부분만큼 과세표준이 떨어지게 되고 떨어지게 되면 산출세액이 떨어지고, 그럴 경우에는 근로소득세액공제 혜택을 정부안보다 더 못 받게 되는 문제가 발생을 하게 됩니다. ",
n_id.23,o_id.3,기획재정부제1차관 주형환,그리고 세 번째는 보다 본질적으로 소득공제로 환원하게 되면 소득세 기본과세체계를 아주 처음부터 본질적으로 다시 바꾸게 되는 그런 문제가 있는 것 같습니다. ,
n_id.24,o_id.3,기획재정부제1차관 주형환,그래서 저희는 2개의 안 모두 이런 문제들을 감안해서 판단을 해 주셔야 되지 않나 싶습니다.,
n_id.25,o_id.3,기획재정부제1차관 주형환,나머지 연금계좌도 말씀을 드릴까요?,
n_id.26,o_id.4,소위원장 강석훈,일단 자녀까지만 말씀을 하시고 나서 자녀 부분에 대해서 질의응답하는 방식으로 한 번은 짚고 넘어가도록 하겠습니다.,
n_id.27,o_id.4,소위원장 강석훈,혹시 자녀 관련 세제 지금 말씀하신 부분에 대해서 질의나 의견 있으시면 말씀해 주십시오. ,
n_id.28,o_id.4,소위원장 강석훈,특별한 의견이 없으시면 나중에 다시 언제든지 의견을 제시하실 수 있으니까 다음 아이템으로 넘어가겠습니다. ,
n_id.29,o_id.5,김광림 위원,"지금 정부안은 첫째 자녀 15만 원, 두 번째 자녀 30만 원 이렇게 되어 있습니까? ",
n_id.30,o_id.6,기획재정부제1차관 주형환,"6세 이하 경우에는 그렇고요, 6세 이하의 경우에는 30만 원.",
n_id.31,o_id.7,김광림 위원,30만 원. 강석훈 의원은......,
