new_id,ori_id,speaker,utterance
n_id.1,o_id.1,소위원장 전해철,성원이 되었으므로 제335회 국회(임시회) 제1차 법안심사제2소위원회를 개의하겠습니다.
n_id.2,o_id.2,소위원장 전해철,"의사일정 제1항 농업기계화 촉진법 일부개정법률안(대안), 2항 농어업재해보험법 일부개정법률안(대안), 3항 수산자원관리법 일부개정법률안(대안), 4항 곤충산업의 육성 및 지원에 관한 법률 일부개정법률안(대안), 5항 식품산업진흥법 일부개정법률안(대안), 6항 가축전염병 예방법 일부개정법률안(대안), 이상 6건의 법률안을 일괄하여 상정합니다."
n_id.3,o_id.2,소위원장 전해철,수석전문위원 보고하는데 1항부터 한 항씩 하지요.
n_id.4,o_id.3,수석전문위원 남궁석,"예, 한 항씩 해야 될 것 같습니다."
n_id.5,o_id.3,수석전문위원 남궁석,의사일정 제1항 농업기계화 촉진법 일부개정법률안(대안)에 대해서 보고드리도록 하겠습니다.
n_id.6,o_id.3,수석전문위원 남궁석,자료 1쪽입니다.
n_id.7,o_id.3,수석전문위원 남궁석,"법안의 주요 내용을 말씀드리면, '농림축산식품부장관은 임대 농업기계의 종류, 임대료 및 임대사업 운영 기준 등이 포함된 사업시행 기준을 농림축산식품부령으로 정하는 바에 따라 고시하도록 함' 그리고 '농업기계의 제조업자와 수입업자는 농업기계와 다른 용도 기계의 구분을 명확히 하고 농업용 트랙터 등에 대하여 농업용 표시를 하도록 함' 등을 내용으로 하고 있습니다."
n_id.8,o_id.3,수석전문위원 남궁석,지난 6월 16일 날 전체회의 대체토론에서 안 제8조의2제4항은 임대 농업기계의 종료 또 임대료 및 임대사업 운영 기준 등이 포함된 임대사업 시행 기준을 농림축산식품부령이 정하는 바에 따라 고시하도록 하고 있는데 고시에의 위임 방식이 적절한 지에 대한 검토가 필요하다는 의견이 있었습니다.
n_id.9,o_id.3,수석전문위원 남궁석,"2쪽 하단의 검토의견을 말씀드리면, 국가나 지방자치단체가 농업기계의 소유자로부터 해당 농업기계를 시장가격으로 구매해서 다시 그 소유자 등에게 임대함으로써 농업인을 지원하고자 하는 현행 제8조의4제3항에서도 해당 농업기계의 시장가격 산정에 필요한 사항은 농림축산식품부령에서 정하도록 위임하고 있는 점 등을 고려할 때 안 제8조의2제4항 임대사업 시행 기준은 농림축산식품부령으로 정하는 것으로 수정하는 것이 타당하다고 판단이 됩니다."
n_id.10,o_id.3,수석전문위원 남궁석,이상 보고를 마치겠습니다.
n_id.11,o_id.4,소위원장 전해철,참석하신 분이 누구시지요?
n_id.12,o_id.5,농림축산식품부차관 여인홍,농식품부 차관 여인홍입니다.
n_id.13,o_id.6,해양수산부차관 김영석,해양수산부 차관 김영석입니다.
n_id.14,o_id.7,소위원장 전해철,정부 의견 이것은 누가 이야기해야 되지요?
n_id.15,o_id.8,농림축산식품부차관 여인홍,농식품부 차관이 말씀드리겠습니다.
n_id.16,o_id.8,농림축산식품부차관 여인홍,검토의견에 대해서 이견 없습니다.
n_id.17,o_id.9,소위원장 전해철,해수부 차관은 특별하게 이야기하실 것은 아닌 것 같고.
n_id.18,o_id.10,해양수산부차관 김영석,"예, 저희는 무관합니다."
n_id.19,o_id.11,소위원장 전해철,다른 위원님들 의견 이야기하시지요.
n_id.20,o_id.12,노철래 위원,의견이 없다면 된 것이지 뭐.
n_id.21,o_id.13,소위원장 전해철,"특별한 의견이 없으면 전문위원이 수정한 대로 하고, 기타 부분은 원안대로 의결하고자 하는데 이의 없습니까?"
n_id.22,o_id.13,소위원장 전해철,의사일정 제1항 법률안은 가결되었음을 선포합니다.
n_id.23,o_id.13,소위원장 전해철,2항에 대해서 전문위원.
n_id.24,o_id.14,수석전문위원 남궁석,의사일정 제2항 농어업재해보험법 일부개정법률안(대안)에 대해서 보고드리도록 하겠습니다.
