new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 윤후덕,좌석을 정돈해 주시기 바랍니다.,
n_id.2,o_id.1,소위원장 윤후덕,성원이 되었으므로 제340회 국회(임시회) 국방위원회 제1차 법률안심사소위원회를 개의합니다. ,
n_id.3,o_id.1,소위원장 윤후덕,바쁘신 중에도 오늘 회의에 참석해 주신 위원님들께 감사의 말씀을 드립니다. ,
n_id.4,o_id.1,소위원장 윤후덕,위원님들 잘 아시겠지만 19대 국회가 막바지에 이른 상황에서 사실 오늘 회의가 우리 소위원회 마지막 회의가 될 가능성이 크기 때문에 보다 큰 관심을 가지고 잘 마무리될 수 있도록 회의에 적극 참여해 주시기를 부탁드립니다. ,
n_id.5,o_id.1,소위원장 윤후덕,회의 진행은 우선 개별 안건별로 수석전문위원의 보고와 정부 측 의견을 듣고 위원님들의 질의와 답변을 마친 후 안건 처리를 결정하도록 하겠습니다.,
n_id.6,o_id.1,소위원장 윤후덕,그러면 법안소위에 들어가도록 하겠습니다.,
n_id.7,o_id.2,소위원장 윤후덕,효율적인 회의 진행을 위해서 의사일정 제1항부터 10항까지 이상 10건의 법률안을 일괄하여 상정합니다. ,
n_id.8,o_id.2,소위원장 윤후덕,"먼저 의사일정 제1항과 2항, 이상 2건의 군인사법 일부개정법률안에 대해 수석전문위원께서 심사경과와 검토요지 등을 보고해 주시기 바랍니다.",
n_id.9,o_id.3,수석전문위원 성석호,수석전문위원입니다. ,
n_id.10,o_id.3,수석전문위원 성석호,심사자료 1권이 되겠습니다. ,
n_id.11,o_id.3,수석전문위원 성석호,"군인사법 일부개정법률안은 2건입니다. 안규백 의원 대표발의와 홍철호 의원 대표발의, 2건이 되겠습니다. ",
n_id.12,o_id.3,수석전문위원 성석호,1페이지가 되겠습니다. ,
n_id.13,o_id.3,수석전문위원 성석호,먼저 안규백 의원이 대표발의하신 군인사법 일부개정법률안은 징계위원회가 징계 처분을 의결할 때 정상참작 및 양정에 관한 세부적인 기준 위임에 대한 법적 근거를 마련하는 것입니다. ,
n_id.14,o_id.3,수석전문위원 성석호,현행에는 군인 징계령―대통령령입니다―으로 규정되어 있는 것을 법률로 상향 규정하는 것인데 보완이 필요한 사항으로는 조문 위치 변경이 필요하고 그다음에 정상참작 사유 변경이 필요하다고 보았습니다. ,
n_id.15,o_id.3,수석전문위원 성석호,구체적인 사항은 2페이지에서 보고를 드리겠습니다.,
