new_id,ori_id,speaker,utterance
n_id.1,o_id.1,조정위원장직무대행 서영교,회의를 진행하도록 하겠습니다.
n_id.2,o_id.1,조정위원장직무대행 서영교,성원이 되었으므로 제369회 국회(임시회) 제1차 안건조정위원회를 개의하겠습니다.
n_id.3,o_id.1,조정위원장직무대행 서영교,오늘 출석위원 중 다선 위원인 제가 임시위원장을 맡게 되었습니다. 
n_id.4,o_id.1,조정위원장직무대행 서영교,먼저 위원장 선출 절차를 진행하고 위원장이 선출되면 의사진행을 신임 위원장에게 넘기도록 하겠습니다.
n_id.5,o_id.2,조정위원장직무대행 서영교,그러면 의사일정 제1항 위원장 선출의 건을 상정하겠습니다.
n_id.6,o_id.2,조정위원장직무대행 서영교,국회법 제57조의2에 따르면 안건조정위원회의 위원장은 제1교섭단체의 소속 위원 중에 선출하도록 규정하고 있습니다. 
n_id.7,o_id.2,조정위원장직무대행 서영교,그러면 제1교섭단체인 더불어민주당 소속 위원님 세 분 중에 위원장 후보를 추천해 주시기 바랍니다. 
n_id.8,o_id.3,곽상도 위원,우리가 하는 거 아니지요?
n_id.9,o_id.4,조정위원장직무대행 서영교,제1교섭단체가 하기로 되어 있다고 안건조정위원회에 되어 있네요.
n_id.10,o_id.5,박경미 위원,조승래 위원님을 추천합니다.
n_id.11,o_id.6,조정위원장직무대행 서영교,위원장 후보로 더불어민주당의 조승래 위원이 추천되셨습니다. 
n_id.12,o_id.6,조정위원장직무대행 서영교,조승래 위원을 안건조정위원회 위원장으로 선출하고자 하는데 이의 없으십니까? 
n_id.13,o_id.6,조정위원장직무대행 서영교,이의가 없으시면 가결되었음을 선포하겠습니다.
n_id.14,o_id.6,조정위원장직무대행 서영교,그러면 조승래 위원장님 위원장석으로 오셔서 인사말씀하시고 회의를 진행해 주시기 바랍니다.
n_id.15,o_id.6,조정위원장직무대행 서영교,"  (서영교 조정위원장직무대행, 조승래 조정위원장과 사회교대)"
n_id.16,o_id.7,조정위원장 조승래,안건조정위원장으로 선출해 주셔서 감사드립니다.
n_id.17,o_id.7,조정위원장 조승래,우리가 오늘 논의해야 될 주제는 고교 무상교육과 관련된 초·중등교육법과 지방교육재정교부금법에 대한 논의입니다.
n_id.18,o_id.7,조정위원장 조승래,고교 무상교육에 대한 국민적 관심이 지대한 만큼 우리 안건조정위원회가 정해진 90일이라는 기간이 있긴 합니다마는 그 90일을 우리가 다 사용할 것이 아니고 좀 신속하게 논의를 해서 전체회의에 다시 회부하는 노력들을 같이 했으면 좋겠습니다. 
n_id.19,o_id.7,조정위원장 조승래,"지금 제 인사말씀은 마치고 여기 계신 위원님들의 말씀을, 그래도 안건조정위원회가 시작되니까 한 말씀씩 듣는 것으로 시작하도록 하겠습니다."
n_id.20,o_id.7,조정위원장 조승래,먼저 임재훈 간사님 인사말씀해 주시지요.
n_id.21,o_id.8,임재훈 위원,"현실적으로 또 시대적으로 국민적 요청 사안이라고 생각해서, 위원님들의 여러 입장이 있을 수 있겠습니다마는 신속하게 논의해서 결론에 도달해 가지고 교육부라든가 교육 당국에서 시행하는 데 어려움이 없도록 우리가 도와줬으면 좋겠다는 생각입니다."
n_id.22,o_id.8,임재훈 위원,이상입니다.
n_id.23,o_id.9,조정위원장 조승래,다음은 서영교 위원님.
n_id.24,o_id.10,서영교 위원,"여야 없이 모두 다 원했던 법안 아닌가 생각합니다. 대통령후보들마다 공약으로 내놓았던 것이고요. 공약이 우선이 아니라 국민이 낸 세금을 국민에게 제대로 잘 돌려주는 일, 여기엔 이견은 없는 것 같습니다."
n_id.25,o_id.10,서영교 위원,"그리고 그것을 고등학교 학생들의 등록금을 면제해 줄 수 있는 방안 이것은 우리 국회가 해야 될 일이라고 생각하고 그 법안이 지난번 법안소위를 통과했으니, 이번에 안타깝게도 안건조정위원회로 회부가 되었는데요. 안건조정위원회 오늘 잘 논의해서 빨리 이 법안을 통과시켜서 기다리는 고등학생들과 기다리는 고등학생들의 학부모님들 그리고 국민들께 좋은 소식을 전해 주었으면 좋겠습니다. "
n_id.26,o_id.11,조정위원장 조승래,감사합니다. 
n_id.27,o_id.11,조정위원장 조승래,다음은 자유한국당의 곽상도 위원님.
n_id.28,o_id.12,곽상도 위원,잘 아시는 것처럼 이 2개의 법안은 지난번에 자유한국당 위원들이 불참한 가운데 법안소위가 일방적으로 개최돼서 열렸고 거기서 의결된 걸로 알고 있습니다. 
n_id.29,o_id.12,곽상도 위원,이 법안에 대해서는 자유한국당 나름대로 반대의견이 있습니다. 교육부에서는 하반기 고3부터 시행하겠다고 얘기하고 있습니다마는 이 고3들이 내년도 총선의 유권자들입니다. 선거용 대책이 아니냐 하는 강한 의심을 저희들이 하고 있기 때문에 이 부분에 대한 근본적인 대책이 마련되어야 될 거라고 생각합니다. 뿐만 아니라 우리 당에서도 필요한 법안을 발의할 준비를 지금 하고 있습니다. 그래서 같이 논의했으면 하는 생각을 하고 있습니다. 
n_id.30,o_id.12,곽상도 위원,총선용이라는 오명만은 쓰지 않도록 이 법안 시행이라든가 이런 것들이 정비가 됐으면 하는 의견을 갖고 있습니다. 
n_id.31,o_id.13,조정위원장 조승래,다음은 더불어민주당의 박경미 위원님 인사하시겠습니다. 
n_id.32,o_id.14,박경미 위원,"고교 무상교육의 당위성에 대해서는 재차 강조할 필요가 없을 것 같습니다. 누차 이야기되지만 OECD 36개국 중에서 우리나라만 유일하게 고교 무상교육이 실시되고 있지 않고 또 헌법에 의무교육은 무상교육으로 한다, 그런데 교육기본법에는 우리나라가 중학교까지만 의무교육이니까 고등학교는 머스트는 아니지 않냐 이런 이야기도 합니다마는 OECD 현황을 보면 고등학교가 의무교육이 아님에도 불구하고 무상교육을 실시하고 있는 국가가 20개국이 되고요."
n_id.33,o_id.14,박경미 위원,"그러니까 이거는 총선용, 고3 뭐 이런 것을 떠나서 그냥 시대적인 요청이고 너무나 지당한...... 그러니까 지금 실시해도 저는 만시지탄이라고 생각을 합니다."
n_id.34,o_id.14,박경미 위원,"그래서 그런 의혹의 눈길이 아니라 그냥 학생들을 위해서, 그리고 또 지금 생각해 보면 고등학교 학비를 공무원이라든지 또 대기업에 다니는 경우는 부모가 다 학비지원을 받지 않습니까? 그러니까 지금 고교 학비에 부담을 느끼는 것은 소상공인, 자영업자 이렇기 때문에 그들의 교육비 부담을 경감해 준다는 차원에서도 하루빨리 실시되는 게 마땅하다고 생각합니다."
n_id.35,o_id.15,조정위원장 조승래,수고하셨습니다. 
n_id.36,o_id.15,조정위원장 조승래,다음은 안건 심사에 들어가겠습니다. 
n_id.37,o_id.15,조정위원장 조승래,다들 아시는 것처럼 오늘 상정 안건은 지난 6월 26일 날 안건조정위원회에 회부가 됐습니다. 그래서 그로부터 90일이라서 조정기한 만료일은 9월 23일까지입니다.
n_id.38,o_id.15,조정위원장 조승래,안건조정위원회에 회부된 안건에 대한 심사를 해서 재적 조정위원 3분의 2 이상의 찬성으로 의결을 하게 되면 교육위 전체회의에서는 조정위원회의 의결이 있은 날로부터 30일 이내에 그 안건에 대해 표결 처리하도록 하고 있습니다. 이 점을 먼저 말씀을 드리겠습니다.
n_id.39,o_id.16,조정위원장 조승래,그러면 의사일정 제2항 초·중등교육법 일부개정법률안(대안)과 의사일정 제3항 서영교 의원이 대표발의한 지방교육재정교부금법 일부개정법률안 수정안을 함께 상정합니다. 
n_id.40,o_id.17,곽상도 위원,의사진행발언 좀...... 
n_id.41,o_id.18,조정위원장 조승래,"예, 의사진행발언하십시오."
n_id.42,o_id.19,곽상도 위원,아까도 말씀드렸지마는 우리 당에서도 이 법안에 대한 의견을 만들고 있는 중입니다.
n_id.43,o_id.19,곽상도 위원,그래서 오늘 상정하고 우리 당 안이 정리되는 대로 같이 논의했으면 합니다. 
n_id.44,o_id.20,조정위원장 조승래,다른 위원님들 의견 말씀해 주십시오.
n_id.45,o_id.21,서영교 위원,"법안이 상정되기 전에 좀 법안, 안건을 만들어 오셔서 같이 논의할 수 있었으면...... "
n_id.46,o_id.22,곽상도 위원,"그것 지난번에 갑자기 여기서 하는 바람에...... 우리가 제출하려고 초안을 다 만들어 놨는데. 아니, 내가 만들어 놨어요. "
n_id.47,o_id.23,서영교 위원,"고교무상교육법안은 나온 지가 한참 됐고요, 아주 오래되었기 때문에 그렇고."
n_id.48,o_id.23,서영교 위원,제가 보니까 자유한국당에서는 만들 때 안에 크게 차이가 없을 것 같은데요. 2013년 박근혜 대통령 시절에 김희정 의원이 아마 고교 무상교육을 추진하는 의원이었던 것 같아요. 그래서 이학재 의원도 그때 같이 발의하는 데 공동발의를 했었고요. 그때 했던 내용과 거의 같은 내용입니다. 그런데 그 당시에는 기재부가 예산을 만들지 못했던 거지요.
