new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 강석호,의석을 정돈하여 주시기 바랍니다.,
n_id.2,o_id.1,소위원장 강석호,성원이 되었으므로 제323회 국회(임시회) 국토교통위원회 제3차(총 제9차) 철도산업발전소위원회를 개의합니다.,
n_id.3,o_id.1,소위원장 강석호,"바쁘신 중에도 회의에 참석하여 주신 여러 위원님들과 여형구 차관, 최연혜 사장을 비롯한 관계관 여러분께도 감사의 말씀을 드립니다.",
n_id.4,o_id.2,소위원장 강석호,"위원님들께 배부해 드린 소위 활동결과보고서는 지난 4월 10일 회의에서 당시 보고서 초안의 체계 및 내용에 대해 여러 위원님들이 제기하신 의견들을 반영 수정하여 마련된 것이며, 어제 각 위원님들에게 전달해 드렸습니다.",
n_id.5,o_id.2,소위원장 강석호,오늘 회의는 전문위원으로부터 보고서안에 대해서 수정된 부분에 대한 설명을 들은 후 위원님들께서 보고서의 채택과 관련하여 의견을 개진한 다음 또 정부의 의견을 듣고 최종 보고서를 채택하는 순서로 진행하겠습니다.,
n_id.6,o_id.2,소위원장 강석호,그러면 먼저 전문위원 보고해 주시기 바랍니다.,
n_id.7,o_id.3,전문위원 김요환,보고드리겠습니다.,
n_id.8,o_id.3,전문위원 김요환,보고서 첫 장을 넘겨 주시면 결론부 요약서 다섯 페이지가 있습니다.,
n_id.9,o_id.3,전문위원 김요환,지난 4월 10일에 결론 요약 부분을 가지고 논의를 해서 일부 수정 보완한 내용이 되겠습니다.,
n_id.10,o_id.3,전문위원 김요환,"지난번에는 합의사항과 미합의사항으로 정리해서, 합의사항은 정책반영 요구사항이고 미합의사항은 참고로 전달할 사항이다 이렇게 말씀드린 바 있었습니다.",
n_id.11,o_id.3,전문위원 김요환,"그래서 제목을 ""정책반영 요구사항""으로 하고, 그 밑에 ""정책반영 요구사항은 철도산업발전소위원회 위원들의 합의로 채택되어 정부 등의 정책에 반영을 요구하는 사항임"" 그리고 ""참고의견은 소위원회 일부 위원의 의견이 제시되었으나 합의에 이르지 못하여 정부 등에 참고로 전달하는 사항임"" 이렇게 주를 달았습니다.",
n_id.12,o_id.3,전문위원 김요환,"첫 번째, 정부의 철도산업 발전방안에 관한 제언은 철도산업 발전방안의 추진 절차와 관련해서 정책반영 요구사항으로 ""사전에 정부, 철도공사, 철도노조 등으로 구성된 TF를 통한 의견 수렴을 거쳐 적절한 방안을 마련할 필요가 있다""는 두 줄을 추가하였습니다.",
n_id.13,o_id.3,전문위원 김요환,참고의견은 종전과 같습니다.,
n_id.14,o_id.3,전문위원 김요환,"다음, 2쪽입니다.",
n_id.15,o_id.3,전문위원 김요환,"철도산업 발전방안의 내용과 관련해서 첫 번째 사항은 그대로이고, 두 번째 사항은 지난번에 미합의사항에서 합의사항으로 조정하고, ""철도공사의 자회사에 대한 공적 관리·감독권을 정부에 부여할 필요가 있음"" 이렇게 수정하였습니다.",
n_id.16,o_id.3,전문위원 김요환,"참고의견은 박상은 위원님 의견 두 가지, 오병윤 위원님 한 가지는 그대로입니다.",
n_id.17,o_id.3,전문위원 김요환,"다음, 3쪽입니다.",
n_id.18,o_id.3,전문위원 김요환,특히 철도물류 부문 관련 사항은 지난번의 정책 내용하고 뒤의 제4편 '그 밖의 철도정책' 중 철도물류 관련 사항을 합쳐서 소제목을 분리시켰습니다. 내용은 두 가지를 통합한 것으로서 대동소이합니다.,
n_id.19,o_id.3,전문위원 김요환,"다음 두 번째 편, 수서발 고속철도 민간 매각 방지 법제화에 관한 제언에 대해서는 지난번 내용과 큰 차이가 없고, 정책반영 요구사항에서 ""공공성을 유지하는 측면에서""라는 표현을 추가하였습니다.",
