new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 권은희,성원이 되었으므로 제350회 국회(임시회) 안전행정위원회 제1차 행정및인사법심사소위원회를 개의하겠습니다.,
n_id.2,o_id.1,소위원장 권은희,오늘 소위원회 심사 안건은 배부된 유인물에서 보시는 바와 같이 교섭단체 간의 협의에 따라 처리에 이견이 많지 않은 안건과 의결 가능성이 높은 안건을 중심으로 선정하였습니다.,
n_id.3,o_id.1,소위원장 권은희,먼저 심사 진행 방식은 전문위원실에서 작성한 소위 심사자료를 바탕으로 전문위원으로부터 설명을 들은 다음 정부 측 의견을 듣고 이어서 위원님들의 심사를 통해 안건별로 의결하도록 하겠습니다.,
n_id.4,o_id.1,소위원장 권은희,그러면 행정자치부 소관 법률안을 심사하도록 하겠습니다.,
n_id.5,o_id.1,소위원장 권은희,참고로 김성렬 차관님께서는 중앙행정기관 회의가 있어서 심보균 기획조정실장이 대신 참석하였음을 양해해 주시기 바랍니다.,
n_id.6,o_id.2,소위원장 권은희,"그러면 의사일정 제1항과 제2항, 주승용 의원과 이찬열 의원이 각각 대표발의한 지방자치법 일부개정법률안 2건을 일괄하여 상정합니다. ",
n_id.7,o_id.2,소위원장 권은희,수석전문위원께서 설명해 주시기 바랍니다.,
n_id.8,o_id.3,수석전문위원 박수철,수석전문위원 보고 올리겠습니다. ,
n_id.9,o_id.3,수석전문위원 박수철,위원님들께 배부해 드린 심사자료 2쪽이 되겠습니다. ,
n_id.10,o_id.3,수석전문위원 박수철,먼저 이찬열 의원님 안에서는 현재 '납골당'으로 되어 있는 용어를 '봉안당'으로 변경하려는 내용이 되겠습니다. ,
n_id.11,o_id.3,수석전문위원 박수철,이 부분은 유인물 2쪽 우측 하단에서 보시는 바와 같이 장사 등에 관한 법률에서 '봉안당'이라는 용어를 쓰고 있으므로 별다른 문제가 없다고 보입니다.,
n_id.12,o_id.3,수석전문위원 박수철,유인물 4쪽 되겠습니다. ,
n_id.13,o_id.3,수석전문위원 박수철,주승용 의원님 안에서 지방자치법 개정에 따라서 인용 조문이 바뀐 그 부분을 반영하는 내용이 되겠습니다. 별다른 문제점은 안 보이고 두 건 다 용어라든지 개정 조문 변경을 반영하는 것이기 때문에 내용 자체가 단순하다고 보여집니다. ,
n_id.14,o_id.3,수석전문위원 박수철,이상입니다.,
n_id.15,o_id.4,소위원장 권은희,정부 측 의견 말씀해 주십시오. ,
n_id.16,o_id.5,행정자치부기획조정실장 심보균,정부 측 의견 말씀드리겠습니다.,
n_id.17,o_id.5,행정자치부기획조정실장 심보균,저희들도 단순한 문구 정비이기 때문에 수용하는 의견입니다.,
n_id.18,o_id.6,유민봉 위원,의견 없습니다. ,
n_id.19,o_id.7,이명수 위원,그런데 이것 일본식 법령용어 개정 권고한 것은 언제 한 겁니까? 언제 몇 개나 했습니까? 행정자치부 법안 전체의 법령용어 법제처에서 바꾸라고 권고한 게 언제예요? 그것 몇 개나 돼요?,
n_id.20,o_id.8,행정자치부기획조정실장 심보균,"권고한 게요 이것은 그 권고, 법제처에서 2016년 1월에 일본식 법령용어 정비 개정을 권고해 가지고요 시행령은 정비를 마쳐 놓았습니다, 2016년에.",
n_id.21,o_id.9,이명수 위원,"제가 드리고 싶은 말씀은 뒤의 것도 마찬가지인데 이렇게 정부가 권고해 놓고 이것을 의원입법으로 하게 하는 것은 정부가 할 일을 못 한 거지요. 이것뿐만이 아니에요, 여러 개예요.",
n_id.22,o_id.10,소위원장 권은희,맞아요.,
n_id.23,o_id.11,이명수 위원,안 하니까 할 수 없이 의원들이 입법을 내고 있다고. 그러면 담당부서에서는 뭘 하는 거예요? 정부 스스로 이거 고쳐야 한다고 해 놓고 의원들이 입법할 때까지 가만 내버려 두는 그런......,
n_id.24,o_id.12,행정자치부기획조정실장 심보균,원래 정부 발의안에도 있었던 건데요 의원님들이 또 내 가지고...... 작년 10월 20일에 정부 발의안도 있었습니다. 그 시행령하고 바로 같이 했었던 건데......,
n_id.25,o_id.13,이명수 위원,"이것은 9월에 냈잖아요. 10월 달에, 12월 달에 냈으면 그만큼 정부가 늦은 것 아니에요? 정부가 할 일을 해 달라 그 얘기예요. ",
n_id.26,o_id.14,행정자치부기획조정실장 심보균,"예, 그렇게 하겠습니다. ",
n_id.27,o_id.15,이명수 위원,"이런 것은 의원입법이 아니라 정부입법으로 해서 당연히 고쳐야 될 것, 이것뿐만 아니라 여러 건이 있어요. 세종특별자치시도 있고 곳곳의 법령에 다 나오는데 안 고치니까 할 수 없이 의원들이 하는 것 아니에요?",
n_id.28,o_id.16,행정자치부기획조정실장 심보균,전반적인 정비 계획을 한번 세워서...... ,
n_id.29,o_id.17,이명수 위원,"그러니까 몇 개예요, 우리 행자부 소관의 이런 용어 고치라고 한 게?",
n_id.30,o_id.18,행정자치부기획조정실장 심보균,"저희들이 고치라고 한 것은 지금 다 고쳐져 있는 건데요, 한번 추가적으로......",
n_id.31,o_id.19,이명수 위원,"그렇게 얼버무려서 얘기하지 말고 딱 부러지게 얘기하세요. 전체 법령 몇 개 중에 법제처에서 우리에게 고치라고 한 게 10개가 됩니다, 200개가 됩니다, 딱 해야지. 고치긴 고친다고 이렇게 얼버무려 얘기하지 말고 딱 부러지게 업무 좀 챙기세요.",
n_id.32,o_id.20,행정자치부기획조정실장 심보균,그 수치는 하여튼 제가 다시 한번 정비 계획을 세워서......,
n_id.33,o_id.21,이명수 위원,내가 내무부 법무담당관 출신입니다.,
n_id.34,o_id.22,소위원장 권은희,좋은 지적이셨습니다. ,
n_id.35,o_id.23,이명수 위원,이견 없습니다. ,
n_id.36,o_id.24,소위원장 권은희,"의사일정 제1항과 제2항, 이상 두 건의 지방자치법 일부개정법률안을 각각 본회의에 부의하지 않기로 하고 지금까지 심사한 결과를 반영하여 우리 위원회의 대안을 제안하기로 의결하고자 하는데 이의 없으십니까? ",(｢없습니다｣ 하는 위원 있음)
n_id.37,o_id.24,소위원장 권은희,가결되었음을 선포합니다. ,
n_id.38,o_id.25,소위원장 권은희,다음은 의사일정 제3항 제주특별자치도 설치 및 국제자유도시 조성을 위한 특별법 일부개정법률안을 상정합니다. ,
n_id.39,o_id.25,소위원장 권은희,전문위원께서 세부 내용을 설명해 주시기 바랍니다.,
n_id.40,o_id.26,수석전문위원 박수철,유인물 7쪽 되겠습니다. ,
n_id.41,o_id.26,수석전문위원 박수철,이 개정안 내용은 안규백 의원님께서 발의하신 내용으로 제주특별자치도 교육위원회의 교육위원이 다른 교육위원회의 교육위원을 겸할 수 없도록 하는 조항을 삭제하는 내용이 되겠습니다. ,
n_id.42,o_id.26,수석전문위원 박수철,"위원님께서 아시다시피 지방교육자치에 관한 법률 개정에 따라 가지고 현재는 제주특별자치도 이외에 교육위원회와 교육위원 제도가 없습니다. 그래서 이것도 어떻게 보면 법률 정비 차원의 개정 내용이 되겠고, 뒤에 또 보고드릴 세종특별자치시 설치 등에 관한 특별법 일부개정 내용도 안규백 의원님께서 똑같이 발의를 하셨는데 그 연장선에서 발의를 하셨다, 이렇게 보고를 드리고 검토의견은 별다른 문제가 없다고 보입니다.",
n_id.43,o_id.26,수석전문위원 박수철,이상입니다.,
n_id.44,o_id.27,소위원장 권은희,정부 측 의견 말씀해 주십시오. ,
n_id.45,o_id.28,행정자치부기획조정실장 심보균,사문화된 규정을 정비하는 것이기 때문에 저희들도 수용의견입니다.,
n_id.46,o_id.29,소위원장 권은희,그런데 지금 지방분권에서 논의되고 있는 그 내용 중에 하나가 교육위원회를 분리하자라는 것 아닙니까? ,
n_id.47,o_id.30,행정자치부기획조정실장 심보균,"교육위원회를 분리하는 게 아니라 교육위원회의 지금 현재 의회 쪽 의결 부분은 서로 일원화가 됐는데 행정기관이 지금 분리가 되어 있기 때문에 그걸 통합하는 문제 이런 것들이, 서로 연계하고 통합하고 하는 문제를 지금 개혁과제로 논의하고 있습니다. ",
n_id.48,o_id.31,소위원장 권은희,지금 지방자치에서 의회에서 교육위원회 기능을 수행하고 있는데 행정기관이 분리되어 있기 때문에 교육위원회도 분리를 따로 시키자는 논의가 하나의 쟁점으로 다루어지고 있는 것으로 알고 있는데...... ,
n_id.49,o_id.32,행정자치부기획조정실장 심보균,그것은 이미 일원화되어 가지고 운영된 지가 꽤 됐고 지금 행정적인 측면에서 오히려 더 연계·통합을 해야 하지 않느냐라고 해서 그 부분으로 개혁과제로 다루어지고 있습니다. ,
n_id.50,o_id.33,김영진 위원,"우리 위원장이 말씀하시는 게 2010년에 통합이 됐지요. 되어 가지고 두 번 지방선거 거치면서 그 이전에는 2006년에는 지방자치, 그러니까 광역의원과 교육위원을 분리선거 해서 분리로 진행하다가 2010년에 통합이 돼서 그게 광역의회로 일원화가 된 거지요. 그런데 현재 제주만 분리돼서 진행되고 있는 거지요.",
n_id.51,o_id.34,수석전문위원 박수철,그렇습니다. ,
n_id.52,o_id.35,행정자치부기획조정실장 심보균,"예, 그렇습니다, 제주만.",
n_id.53,o_id.36,김영진 위원,"그래서 여기 말씀하는 게 이것 관련해서 제주에서, 이것은 그냥 이 법률안과는 무관한데 제주에서 그런 도의회의 의원과 그다음에 교육위원이라고 하는 이중선거를 하고 있는데 그 문제 통합에 관한 얘기가 행자부에 오거나 그러지 않습니까? ",
n_id.54,o_id.37,행정자치부기획조정실장 심보균,"제주도의 통합 문제에 대해서는 아직, 혹시 담당 국장이......",
n_id.55,o_id.38,행정자치부자치제도정책관 윤종진,자치제도정책관입니다.,
n_id.56,o_id.38,행정자치부자치제도정책관 윤종진,"지금 위원님 말씀하신 대로 타 시도는 없어지고 제주도만 별도로 교육위원을 선출해서 운영 중에 있는데요. 특별히 교육위원 제도를 없애겠다, 또는 따로 분리를 하겠다, 이렇게 저희들에게 건의 온다거나 한 사항은 지금까지는 없었습니다. ",
n_id.57,o_id.39,소위원장 권은희,그러니까 지금 이원화와 일원화가 있는데 이 부분에 대해서 논의가 계속 진행 중인데 굳이 일원화가 될 것이 확실하다라는 것을 전제로 이것을 삭제할 필요가 있나 싶습니다.,
n_id.58,o_id.40,수석전문위원 박수철,"제가 말씀드리면 어떻게 보면 이것은 법률 상호간의 체계 정합성을 맞추는 부분입니다, 내용적인 측면이 아니라. 이미 다른 법에서 규정하고 있던 그 제도 자체가 없어졌기 때문에 그것을 인용하고 있는 규정들을 이렇게 정비한다, 이런 차원입니다. 그러니까 이것은 입법정책적인 사안이라기보다는 단순한 법문 정비 차원의 문제니까요.",
n_id.59,o_id.41,이명수 위원,"글쎄요, 굳이 말씀을 또 드리면 이것도 정부가 이미 정비했어야 될 것을 안 해서 지금 된 거고, 우리 위원장이 말씀하신 교육위원회하고 이것하고는 다른 것이기 때문에 정비는 정비대로 하고 정치권에서 얘기하는 교육위원회나 이것에 대한 것은 별도로 두면 나중에 그때 하면 되는 걸로 알고 있습니다.",
n_id.60,o_id.42,진선미 위원,"약간 여담이기는 하지만 오히려 저는 왜 꼭 제주도에는 계속 두는지 잘 모르겠는데, 그것은 우리 소관은 아닌 거지요?  ",
n_id.61,o_id.43,행정자치부기획조정실장 심보균,"예, 그것은 저희들 소관은 아니고요. 과거 정비하면서 아마 이게 이 부분을 개혁을 안 하고 그냥 놔두고 갔던 것 같습니다. 이게 특별법이기 때문에 특별법을 또 손을 봤어야 하는데......",
