new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 이목희,성원이 되었으므로 제321회 국회(임시회) 보건복지위원회 제2차 예산결산심사소위원회를 개의하겠습니다.,
n_id.2,o_id.1,소위원장 이목희,오늘은 어제 마무리하지 못한 증액 의견이 제기된 사업을 마저 심사한 후 지난 소위에서 보류시켰던 사안들을 심사하는 순으로 진행하겠습니다.,
n_id.3,o_id.2,소위원장 이목희,"그러면 의사일정 제1항 2014년도 보건복지부 소관 예산안, 의사일정 제2항 2014년도 보건복지부 소관 기금운용계획안, 의사일정 제3항 2014년도 보건복지부 소관 임대형 민자사업(BTL) 한도액안을 일괄하여 상정합니다. ",
n_id.4,o_id.2,소위원장 이목희,이백몇 페이지인가요?,
n_id.5,o_id.3,수석전문위원 김대현,203페이지.,
n_id.6,o_id.4,소위원장 이목희,"예, 갑시다. ",
n_id.7,o_id.5,수석전문위원 김대현,203쪽의 보육돌봄서비스 예산 말씀드리겠습니다. ,
n_id.8,o_id.5,수석전문위원 김대현,"204쪽에 보시면 대체토론이 나와 있는데요, 여러 위원님들 말씀해 주셨는데 이걸 범주별로 묶어 가지고 말씀드리면 국공립어린이집 인건비, 인건비 지원 중에서도 지자체가 설치를 하는 국공립어린이집에 대해서도 인건비를 정부가 지급해야 된다라는 취지로 말씀하셨고요. ",
n_id.9,o_id.5,수석전문위원 김대현,"김명연 위원님, 남윤인순 위원님이 말씀하셨는데 남윤인순 위원님은 서울시 자체 국공립어린이집 인건비 63억 등 총 86억 원 증액 의견 냈습니다. 그리고 김희국 위원님, 2억 2512만 원 증액 의견 냈는데요. 대구광역시 남구 참 좋은 어린이집의 보육시설 인건비 지원 승인 및 보육교사 인건비 지원 신규 편성을 요청했습니다. ",
n_id.10,o_id.5,수석전문위원 김대현,"그다음에 대체교사 인건비 증액 사항인데요. 남윤인순 위원님, 류지영 위원님, 대체교사가 인건비 지원받는 것 확대가 필요하고 또 그 외에도 교통비의 현실화, 수당의 추가지급 이런 이야기를 하고 있습니다. 김명연 위원님 역시 교통비 현실화 이야기를 했고요. 다만 하나 추가한 게 보육과 무관한 부당한 업무지시에 대한 개선이 필요하다는 말씀을 했습니다. ",
n_id.11,o_id.5,수석전문위원 김대현,"그다음에 치료사 수당을 증액할 필요가 있다는 김용익 위원님의 증액 의견 6억 8400만 원, 치료사 수당을 현재 10만 원에서 20만 원으로 인상하도록 정부가 편성한 장애아 전문 어린이집 지원 예산을 증액할 필요가 있다는 의견입니다.",
n_id.12,o_id.6,소위원장 이목희,복지부 의견이요.,
n_id.13,o_id.7,보건복지부보육정책관 이준균,먼저 지자체 자체 설치 어린이집부터 말씀을 드리겠습니다.,
n_id.14,o_id.7,보건복지부보육정책관 이준균,"국공립어린이집 확충은 필요하지만 중앙정부와 지역적 재정 차이 등을 고려한 확충계획이 필요하다고 봅니다. 그런데 일부 지역만 중심으로, 특히 수도권 지역 중심으로 자체적으로 설치한 어린이집이 많습니다. 그래서 기본적으로 저희 복지부에서는 자체 설치 어린이집을 설치할 때라도 영유아보육법상 대도시 저소득 밀집지역이나 농어촌지역에 우선 설치하도록 이렇게 지금 돼 있습니다. 그래서 그런 수요들을 감안해서 설치하는 게 바람직하다라고 저희들은 보고 있습니다. 그래서 일단 자체 설치 어린이집에 대해서는 원칙적으로 지원하지 않는 것으로 지금 하고 있는데 만약에 인건비 지원이 된다면 저희가 우선순위를 가려서 지원할 계획임을 말씀을 올립니다. ",
n_id.15,o_id.7,보건복지부보육정책관 이준균,그다음에 대체교사 인건비와 관련해서 먼저 김명연 위원님께서 말씀 주셨던 교통비 현실화 이 부분과 관련해서는 현재 교통비 10만 원이 인건비 안에 포함이 돼 있습니다. 포함이 돼 있고 올해부터 10만 원 한도 내 실비로 교통비를 지원하고 있습니다. 그래서 저희가 14년도에도 교통비 지원이 원활하게 집행이 잘 이루어지도록 그렇게 노력을 하겠습니다. ,
n_id.16,o_id.7,보건복지부보육정책관 이준균,"그다음에 대청소 등 대체교사에 대한 부당한 업무지시에 대해서는 저희가 간담회나 교육 등을 통해서 철저하게 실시를 하고요, 또 내년도 지침에 반영 여부를 검토해서 그런 부분을 다잡아 나가도록 그렇게 하겠습니다.",
