new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 이한성,의석을 정돈해 주시기 바랍니다.,
n_id.2,o_id.1,소위원장 이한성,성원이 되었으므로 제311회 국회(정기회) 기획재정위원회 제3차 예산결산심사소위원회를 개의하겠습니다. ,
n_id.3,o_id.1,소위원장 이한성,"연일 계속되는 회의에 여러 위원님들과 신제윤 차관님을 비롯한 정부 공무원 관계자 여러분, 모두 수고 많으십니다. ",
n_id.4,o_id.1,소위원장 이한성,오늘은 소위원회 셋째 날로 공공자금관리기금 등 6개 기금운용계획안을 심사하도록 하겠습니다. ,
n_id.5,o_id.2,소위원장 이한성,그러면 2013년도 기금운용계획안을 상정하겠습니다. ,
n_id.6,o_id.2,소위원장 이한성,안민석 위원님 발언해 주십시오. ,
n_id.7,o_id.3,안민석 위원,진행 관련된 발언을 할 테니까 속기록에 잘 좀 남겨 주세요. ,
n_id.8,o_id.3,안민석 위원,그 사이에 행정실의 역할에 대한 지적과 아울러 행정실의 좀 부적절한 그런 지원이 의사일정에도 영향을 미치고 있어서 말씀을 드리겠습니다. ,
n_id.9,o_id.3,안민석 위원,"일단 의원실에서 요구한 자료 제출이 제대로 안 이루어지고 있고, 어제도 그것 때문에 본 위원이 거기에 대해서 문제 제기하면서 항의하는 표시로 심의에 들어오지 않았는데요. 이것을 행정실에서 정부에 좀 강하게 요청을 해야 될 건데요, 행정실의 그 역할이 좀 소극적이거나 미진하지 않나 싶어서 자료가 제대로 제출되지 않는 것을 정부 탓만이 아니라 행정실도 좀 책임을 느껴야 된다 그런 말씀을 제가 드리고 싶고요. ",
n_id.10,o_id.3,안민석 위원,"자, 보시지요. ",
n_id.11,o_id.3,안민석 위원,"기재부 일반회계 사업 꼭지가 110개, 그런데 지금 심의안건으로 소위에 올라온 게 33건, 그것은 알고 계시지요?",
n_id.12,o_id.3,안민석 위원,"그리고 어제도 제가 자료 말씀을 드렸는데, 국유재산기금 126개 사업 중에서 7건만 상정됐고 복권기금은 56개 사업 중에서 역시 7건만 상정이 됐어요. 그러면 나머지 일반회계 30개, 국유재산기금 120 가까운 꼭지, 그다음에 복권기금 50개 이런 예산들을 심의 없이 넘어갈 것인가?",
n_id.13,o_id.3,안민석 위원,"또 정보화예산 같은 경우에...... 아, 정보화예산은 그렇고요. 그래서 이러한 예산 자료들이 지금 제대로 제출되지 않고 있고요. ",
n_id.14,o_id.3,안민석 위원,"그래서 어제와 똑같은 문제 제기인데요, 예산 감시 이거 빼면 사실 우리가 행정부를 견제할 일이 별로 없어요. 그래서 이게 이런 식으로 부실하게 심의를 하는 게, 빨리 심의를 마치는 게 우선일지, 그렇다고 그러면 이런 식의 심의가 용인되도록 그렇게 할 수도 있겠고요. 그러나 꼼꼼하고 철저하게 심의를 해야 되는 것에 방점을 찍는다고 그러면 이런 식의 자료 제출이 미비한 상태에서 심의가 이루어지는 것은 우리 국회가 할 일이 아니라고 봐요. ",
n_id.15,o_id.3,안민석 위원,그래서 제가 이런 문제 제기를 누차 드리지 않도록 행정실 전문위원께서 좀 철저하게 그 준비를 해 주실 것을 요청드리고요. ,
n_id.16,o_id.3,안민석 위원,"그래서 우리 상임위에서 특히 소위에서부터 꼼꼼하고 엄격하게 심사가 이루어질 수 있는 것에 우리 위원님들이 또 위원장님도, 행정실도 또 우리 정부에서도 그렇게 좀 생각을 모았으면 좋겠다......",
n_id.17,o_id.3,안민석 위원,"따라서 어제 제가 문제 제기를 했는데 오늘은 이 상태에서 심의를 계속하는 것에 대해서, 소위 차원에서 이 문제를 적극적으로 받아 줬으면 좋겠다 그런 생각이고요. 그리고 아직 여유가 있으니까 오늘 심의를 하지 말고 하루 정도 정부에게 할 수 있는 모든 노력을 동원해서 이 자료를 다 제출할 수 있는 성의를 우리가 확인을 하고 추후에, 내일 해도 일정상 10일부터 본격적으로 진행될 모양인데, 전체적으로요. 그래서 오늘 말고 내일부터 하더라도 일정상으로 전혀 무리가 없다고 생각을 해요.",
