new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 김진표,좌석을 정돈해 주시기 바랍니다. ,
n_id.2,o_id.1,소위원장 김진표,성원이 되었으므로 제316회 국회 국방위원회 제1차 국방운영개선소위원회를 개의합니다.,
n_id.3,o_id.2,소위원장 김진표,의사일정 제1항 현안보고를 상정합니다.,
n_id.4,o_id.2,소위원장 김진표,바쁘신 일정에도 불구하고 회의에 참석해 주신 소위 위원님들께 감사드립니다.,
n_id.5,o_id.2,소위원장 김진표,오늘 회의에서는 지난달 22일 발생한 육군사관학교 여생도 성폭행 사건에 대한 조사 결과를 보고받고 진상 규명 및 재발 방지 대책에 대해서 논의할 예정입니다.,
n_id.6,o_id.2,소위원장 김진표,이번 육사 성폭행 사건은 박근혜 대통령 방미 중에 발생한 윤창중 전 대변인 성추문 사건으로 인하여 전 국민의 분노가 들끓고 대통령까지 직접 나서서 사과하고 공직기강 확립을 강조하고 있는 와중에 발생했기 때문에 더욱 충격을 주고 있습니다. ,
n_id.7,o_id.2,소위원장 김진표,"국민은 지금 국군 장교를 양성하는 호국간성의 요람인 육군사관학교에서 백주 대낮에, 그것도 교정에서 음주가 이루어지고 생활관에서 성폭행까지 발생함으로써 군의 기강이 땅에 떨어진 것에 대해서 분노를 넘어 경악하고 있습니다. 군에 대한 국민의 불신을 자초한 이번 사건은 도저히 용납될 수 없는 일입니다.",
n_id.8,o_id.2,소위원장 김진표,이 자리에 참석한 육군 참모차장께서는 지금까지의 조사 상황을 한 치의 숨김도 없이 보고해 주시고 오늘 참석하신 위원님들의 지적사항을 반영해서 확실한 재발 방지 대책을 세워 주시기 바랍니다. 그래야만 군에 대한 국민의 신뢰를 되찾아 올 수 있을 것입니다. ,
n_id.9,o_id.2,소위원장 김진표,그러면 육군 참모차장께서 오늘 참석하신 분들을 간단히 소개해 주시고 관련 조사 결과를 보고해 주시기 바랍니다.,
n_id.10,o_id.3,육군참모차장 황인무,그러면 소위에 참석하신 참가자를 말씀드리겠습니다.,
n_id.11,o_id.3,육군참모차장 황인무,먼저 국방부에서 오신 인사복지실장 고위공무원 박대섭입니다.,
n_id.12,o_id.4,국방부인사복지실장 박대섭,인사복지실장 박대섭입니다. ,
n_id.13,o_id.5,육군참모차장 황인무,육군본부 인사참모부장인 류성식 소장입니다.,
n_id.14,o_id.5,육군참모차장 황인무,육군사관학교 교수부장인 신경식 준장입니다.,
n_id.15,o_id.5,육군참모차장 황인무,저는 육군참모차장 황인무 중장입니다.,
n_id.16,o_id.5,육군참모차장 황인무,  (간부 인사),
n_id.17,o_id.5,육군참모차장 황인무,이상입니다.,
n_id.18,o_id.6,소위원장 김진표,"위원님들 어떻게 할까요, 여기까지만 공개할까요?",(｢예｣ 하는 위원 있음)
n_id.19,o_id.6,소위원장 김진표,언론인들께서 협조해 주시면 이후 진행을 하도록 하겠습니다. ,
n_id.20,o_id.6,소위원장 김진표,그러면 참모차장께서 보고해 주시기 바랍니다.,
n_id.21,o_id.7,육군참모차장 황인무,육군 참모차장 황인무 중장입니다.,
n_id.22,o_id.7,육군참모차장 황인무,"존경하는 김진표 위원장님, 그리고 국방운영개선소위원회 위원님 여러분!",
n_id.23,o_id.7,육군참모차장 황인무,먼저 육사에서 발생한 불미스러운 일로 국민과 위원님들 여러분께 큰 실망과 심려를 끼쳐 드린 점에 대해 매우 송구스럽게 생각합니다. ,
n_id.24,o_id.7,육군참모차장 황인무,아울러 바쁘신 의정활동 가운데에서도 최근 육사에서 발생한 사건과 관련하여 상세한 보고를 드리고 애정 어린 조언을 받을 수 있도록 귀중한 시간을 내어 주신 데 대해 감사드립니다.,
n_id.25,o_id.7,육군참모차장 황인무,금번 사건은 육사생도 축제기간 중인 지난 5월 22일에 생도들이 전공 교수들과 점심식사를 하면서 과한 음주가 있었으며 그 후 같은 학과의 남생도가 술에 취해 생활관에서 쉬고 있던 여생도를 성폭행한 혐의로 구속된 사건입니다.,
n_id.26,o_id.7,육군참모차장 황인무,사건 발생 직후 학교는 여군 법무장교로 하여금 피해 여생도를 보호하는 한편 육군에서 남생도를 구속하여 현재 수사 중에 있습니다. ,
n_id.27,o_id.7,육군참모차장 황인무,"육군은 곧바로 사안의 중대성을 감안해서 육본 감찰실장을 단장으로 한 3부 합동조사단을 편성, 본 사건에 대한 정밀조사를 실시한 바 있고 조사 결과를 토대로 엄중한 문책을 할 예정입니다.",
n_id.28,o_id.7,육군참모차장 황인무,"현재 육사는 자숙기간을 설정하여 자체 자정 노력을 경주하고 있습니다. 육군 차원에서도 동일 및 유사 사건 방지를 위해 6월을 기강 확립 및 성 관련 사고 예방 특별기간으로 설정, 전 군을 대상으로 해서 집중교육 및 진단 활동을 실시 중에 있습니다. ",
n_id.29,o_id.7,육군참모차장 황인무,그리고 육사 혁신 TF를 구성해서 육사의 제도와 문화를 정밀 진단하고 필요한 조치를 함으로써 육사가 국민들께서 기대하시는 호국간성의 요람으로 거듭날 수 있도록 각고의 노력을 경주하겠습니다.,
n_id.30,o_id.7,육군참모차장 황인무,금일 보고와 관련 위원님들께서 애정 어린 질책과 조언을 해 주시면 이를 적극적으로 수용해서 육군과 육사 발전의 기틀로 삼도록 하겠습니다.,
n_id.31,o_id.7,육군참모차장 황인무,위원님들께서 양해해 주신다면 오늘 현안보고는 인사참모부장인 류성식 소장이 상세하게 보고드리도록 하겠습니다.,
n_id.32,o_id.7,육군참모차장 황인무,감사합니다. ,
n_id.33,o_id.8,소위원장 김진표,예.,
n_id.34,o_id.9,육군본부인사참모부장 류성식,인사참모부장 류성식 소장입니다.,
n_id.35,o_id.9,육군본부인사참모부장 류성식,그러면 육사 성 관련 법규위반 사고 조사 결과와 후속대책에 대해서 보고드리겠습니다.,
n_id.36,o_id.9,육군본부인사참모부장 류성식,먼저 1쪽입니다.,
n_id.37,o_id.9,육군본부인사참모부장 류성식,사고 개요입니다.,
n_id.38,o_id.9,육군본부인사참모부장 류성식,사고는 지난 5월 22일 14시 40분부터 14시 50분까지 약 10분의 시간에 화랑관 내 생활관에서 4학년 생도가 음주한 상태에서 같은 중대 2학년 여생도를 성폭행한 혐의로 구속된 사건입니다. ,
n_id.39,o_id.9,육군본부인사참모부장 류성식,"가해자 생도는 육사생도대 1중대 4학년 생도이고, 피해자 생도는 가해자 생도와 같은 중대 같은 과 2학년 생도입니다. ",
n_id.40,o_id.9,육군본부인사참모부장 류성식,"시간대별로 보고를 드리면, 5월 22일 수요일 11시 30분부터 14시까지 영내에서 해당 과 교수 주관으로 전공 모임을 했는데 인원은 교수진 9명, 생도 28명 해서 총 37명이 단결행사를 실시했습니다. ",
