new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 박주선,의석을 정돈해 주시기 바랍니다. ,
n_id.2,o_id.1,소위원장 박주선,성원이 되었으므로 제371회 국회(정기회) 제1차 신남방소위원회 개의를 선언합니다.,
n_id.3,o_id.1,소위원장 박주선,오늘 회의는 우리 신남방소위원회 회의 처음으로 진행하는 일정으로 정부로부터 신남방 외교 전략과 최근 동남아시아 등 지역 외교 현안에 대한 보고를 받고 대응 방안을 논의함으로써 전체회의에서 논의하지 못했던 권역별 구체적이고 세부적인 외교 현안까지 우리 위원회가 논의를 확대하는 장을 마련하였다는 점에서 매우 의미가 크다고 하겠습니다.,
n_id.4,o_id.1,소위원장 박주선,더불어 소위 위원장으로서 우리 소위원회가 활발하게 활동하고 국가적인 외교 현안에 대한 구체적 해법까지 강구함으로써 상설 소위원회가 설치된 취지를 달성할 수 있도록 최선을 다하겠다는 말씀을 드립니다.,
n_id.5,o_id.1,소위원장 박주선,여러 위원님들께서도 소위원회 운영에 많은 협조를 부탁드립니다.,
n_id.6,o_id.1,소위원장 박주선,"오늘 회의는 먼저 정부로부터 신남방 외교 현안 중점 추진 과제, 향후 추진 방향 등에 대한 보고를 듣고 위원님들의 질의를 통하여 현안에 대한 문제점이나 대책뿐만이 아니라 외교적 대응 전략까지 모색하는 방향으로 회의를 진행하고자 합니다. ",
n_id.7,o_id.1,소위원장 박주선,회의를 시작하기 전에 오늘이 우리 소위원회 첫 회의인 만큼 출석하신 위원님들의 간단한 인사말씀을 듣도록 하겠습니다.,
n_id.8,o_id.1,소위원장 박주선,"우리 원혜영 위원님, 한 말씀 하시지요.",
n_id.9,o_id.2,원혜영 위원,저로서도 우리 신남방소위의 위원으로 이렇게 첫 회의에 참석하게 된 것을 매우 뜻있게 생각을 합니다. ,
n_id.10,o_id.2,원혜영 위원,"저는 아주 오래전부터 우리 국회가 제 일을 하고 하는 일을 보다 심도 있게 또 지속적으로 하는 데 꼭 필요한 장치가 이 소위원회를 모든 부분에 활성화하는 것이고 그것은 우리 국회의 의지, 구체적으로 국회의원의 의지만 있으면 바로 시행할 수 있는 것이라고 생각해 왔습니다.",
n_id.11,o_id.2,원혜영 위원,"그런데 어떻든 우여곡절 끝에 우리 외교통일위원회에서 신남방소위가 이렇게 구성돼서 운영하게 된 걸 정말 뜻있게 생각을 하고, 이것을 잘 발전시키고 확산하면 좋겠다 이런 생각을 갖습니다. ",
n_id.12,o_id.2,원혜영 위원,"그리고 저는 개인적으로 이번에 의장께서 관심을 갖고 추진하는 권역별 외교를 국회 차원에서 보다 좀 더 책임 있게 해 나가자는 그런 뜻으로 구성된 한·남아시아의회외교포럼, 주로 인도를 중심으로 한 겁니다마는, 그거 맡고 있어서 우리 신남방소위와 연관해서 좀 짧은 기간, 남은 기간이지만 의미 있는 활동을 했으면 좋겠다 이렇게 생각을 합니다. ",
n_id.13,o_id.3,소위원장 박주선,유기준 위원님 한 말씀 하시지요.,
n_id.14,o_id.4,유기준 위원,"저도 개인적으로는 한·인도네시아친선협회 회장으로서 당연히 신남방소위를 하고 싶었고 또 여기 보면 '미래는 아시아의 시대'라고, 문재인 대통령 지난번 말씀도 하시고 그래서, 우리가 아시아라고 칭하는 게 사실 중국도 있지만 이런 신남방에 소속되는 나라들이 굉장히 중요한 그런 나라라고 생각합니다. ",
n_id.15,o_id.4,유기준 위원,"아세안하고 인도, 호주, 뉴질랜드가 아마 여기 소속돼 있는 것 같고, 일본은 지금 들어와 있는지 모르겠습니다마는...... 그래서 우리나라가 지금 굉장히 중요시하고 또 그 관계에 따라서 우리나라의 미래까지 같이 설계될 수 있는 그런 나라들이기 때문에 제가 가진 역량을 좀 집중을 해서 우리 신남방소위가 잘 진행이 될 수 있도록 노력하겠습니다.",
n_id.16,o_id.5,소위원장 박주선,수고하셨습니다. ,
n_id.17,o_id.5,소위원장 박주선,"그러면 인사말씀을 마치고, 의사일정 제1항 현안보고를 상정합니다. ",
n_id.18,o_id.5,소위원장 박주선,오늘 회의를 위해서 외교부에서 조세영 1차관께서 출석하셨습니다. ,
n_id.19,o_id.5,소위원장 박주선,간단한 인사와 함께 출석한 간부를 소개하신 다음에 준비한 자료를 중심으로 보고를 해 주시기 바랍니다. ,
n_id.20,o_id.6,외교부제1차관 조세영,"존경하는 박주선 위원장님, 그리고 외교통일위원회 신남방소위 위원님 여러분!  ",
n_id.21,o_id.6,외교부제1차관 조세영,오늘 외통위 신남방소위를 통해서 소관 지역 국가들과의 주요 외교 현안에 대해 보고드릴 기회를 주셔서 감사합니다. ,
n_id.22,o_id.6,외교부제1차관 조세영,현안보고에 앞서서 오늘 출석한 간부를 소개해 드리겠습니다.,
n_id.23,o_id.6,외교부제1차관 조세영,김영완 조정기획관입니다.,
n_id.24,o_id.6,외교부제1차관 조세영,박재경 아세안국심의관입니다.,
n_id.25,o_id.6,외교부제1차관 조세영,  (간부 인사),
n_id.26,o_id.6,외교부제1차관 조세영,그 밖의 후열에 담당 과장과 실무자들이 배석해 있습니다. ,
n_id.27,o_id.6,외교부제1차관 조세영,그러면 배포해 드린 자료로 현안을 보고 올리겠습니다. ,
n_id.28,o_id.6,외교부제1차관 조세영,먼저 대아세안 정상 외교에 대해서 말씀드리겠습니다.,
n_id.29,o_id.6,외교부제1차관 조세영,"대통령께서 지난 2017년 11월 인도네시아에서 신남방 정책을 천명한 이래 우리 정부는 아세안 국가들과 정치, 안보, 경제, 사회 등 여러 분야에서 협력의 폭을 확대하고 질적으로도 심화해 왔습니다. ",
n_id.30,o_id.6,외교부제1차관 조세영,이러한 신남방 정책 이행 이후 한·아세안 인적 교류는 지난해에 1100만 명을 돌파해서 역대 최고치를 기록했습니다. 교역 또한 사상 최고치인 1600억 불을 달성했습니다. 그리고 문 대통령께서 최초로 취임 2년 만에 아세안 10개국 방문을 모두 완료를 했습니다. ,
n_id.31,o_id.6,외교부제1차관 조세영,"적극적인 정상외교를 통한 우리 정부의 신남방 정책 추진은 아세안에서 한국의 위상을 높였을 뿐만 아니라 첨단기술 분야, 금융 협력 등 우리 기업의 진출에도 기여하고 있습니다. ",
n_id.32,o_id.6,외교부제1차관 조세영,순방 국가별 구체 성과는 2페이지의 자료를 참조해 주시면 감사하겠습니다.,
n_id.33,o_id.6,외교부제1차관 조세영,다음으로 3페이지입니다.,
n_id.34,o_id.6,외교부제1차관 조세영,한·아세안 특별정상회의 그리고 한·메콩 정상회의에 대해서 말씀드리겠습니다. ,
n_id.35,o_id.6,외교부제1차관 조세영,이번 특별정상회의는 한·아세안 대화관계 수립 30주년을 기념해서 개최된 행사로 아세안 및 메콩과의 획기적인 협력 강화를 통해서 우리 외교와 경제 다변화에 실질적으로 기여하고자 합니다. ,
n_id.36,o_id.6,외교부제1차관 조세영,"현재 준비되고 있는 일정으로는 11월 25일 월요일에 한·아세안 환영 만찬을 개최하고 26일 화요일 오전에 특별정상회의 본회의 그리고 오후에는 정상 업무오찬, 공동 언론 발표는 의장국인 태국과 우리 정상이 공동으로 실시하게 됩니다. 저녁에는 메콩 국가 정상들을 위한 한·메콩 환영 만찬이 예정돼 있습니다. 27일 수요일에는 메콩 정상회의와 공동 언론 발표를 개최할 예정입니다.",
n_id.37,o_id.6,외교부제1차관 조세영,우리 정부는 CEO...... ,
n_id.38,o_id.7,유기준 위원,"차관님, 메콩이라면 우리 외교부는 아실지 모르지만, 우리는 잘 모르니까, 뒤에 설명은 돼 있습니다마는 설명을 좀 하면서......  ",
n_id.39,o_id.7,유기준 위원,"그 밑에 메콩 5개국이 있네, 그렇지요?",
n_id.40,o_id.8,외교부제1차관 조세영,예.,
n_id.41,o_id.9,유기준 위원,설명을 좀 하면서 해 주세요.,
n_id.42,o_id.10,외교부제1차관 조세영,예.,
n_id.43,o_id.10,외교부제1차관 조세영,"메콩 5개국이 캄보디아, 라오스, 미얀마, 태국, 베트남 해서 메콩 연안의 5개국이 되겠습니다.",
n_id.44,o_id.10,외교부제1차관 조세영,"그리고 정부는 CEO 서밋, 문화혁신포럼, 스타트업 서밋, 혁신성장 쇼케이스, 한·메콩 생물다양성협력 특별전 등 다양한 부대행사도 함께 준비하고 있습니다. ",
n_id.45,o_id.10,외교부제1차관 조세영,"회의 결과 문서로서는 한·아세안 공동 비전성명, 공동 의장성명 그리고 한·메콩강 선언, 세 건을 준비하고 있습니다. ",
n_id.46,o_id.10,외교부제1차관 조세영,4페이지입니다.  ,
n_id.47,o_id.10,외교부제1차관 조세영,논의 의제로서는 한국과 아세안 그리고 메콩 국가들과의 협력 현황 평가와 미래 관계 발전 방안에 대한 논의가 금번 회의의 주된 의제입니다. 그리고 아세안 측이 많은 관심을 갖고 있는 연계성 증진을 위한 협력 또한 논의할 예정입니다.,
n_id.48,o_id.10,외교부제1차관 조세영,11월 26일 화요일 오찬은 업무오찬 성격입니다. 한반도 특별세션을 별도로 개최해서 한반도 문제를 중점 논의할 예정입니다.,
n_id.49,o_id.10,외교부제1차관 조세영,다음은 주요 기대 성과입니다.,
n_id.50,o_id.10,외교부제1차관 조세영,"첫째, 분야별 장관급 회의체 개최, 분야별 협력기관 설립, 협력재원의 증액 등을 통해서 신남방 정책을 이행하기 위해 지속가능한 협력 메커니즘을 구축할 예정입니다.",
n_id.51,o_id.10,외교부제1차관 조세영,"그리고 문화, 공공행정, 스마트시티 등 여러 협력 분야에 걸친 장관급 회의를 개최하고 다양한 분야별 상호 교류를 심화하기 위한 상설 기관 설립을 추진 중입니다. 또한 아세안에 대한 무상 ODA 증액 등을 통해서 협력 여건을 강화하려고 합니다. ",
n_id.52,o_id.10,외교부제1차관 조세영,"둘째, 신남방 정책의 3대 축에 기반한 사람, 상생번영, 평화에 기반하여 다양한 실질 협력 사업 등을 마련하고 있습니다. ",
n_id.53,o_id.10,외교부제1차관 조세영,"사람 분야에서는 장학 수혜 인원 확대, 비자 관련 편의 증대 등을 통해서 인적·문화 교류를 확대하려고 합니다. ",
n_id.54,o_id.10,외교부제1차관 조세영,"경제 분야에서는 FTA 확대, 항공 협력 확대, 스마트시티 모델 공유 등을 통해서 경제 협력의 지평을 확장해 나갈 예정입니다.",
n_id.55,o_id.10,외교부제1차관 조세영,5페이지입니다.,
n_id.56,o_id.10,외교부제1차관 조세영,"또한 한반도 평화 프로세스에 대한 아세안의 지지를 확보하고 자연재해, 해양 쓰레기 등 비전통 안보 분야에서의 협력도 강화할 예정입니다.",
n_id.57,o_id.10,외교부제1차관 조세영,셋째로 한·메콩 협력 관련입니다.,
n_id.58,o_id.10,외교부제1차관 조세영,우리 정부는 그간 장관급에 머물던 한·메콩 대화 채널을 이번에 처음으로 정상급으로 격상해서 개최하게 되었습니다. ,
n_id.59,o_id.10,외교부제1차관 조세영,"메콩 국가의 문화유적 보존·복원, 인적자원 개발 등의 분야에서 협력을 통해 협력 기반을 강화해 나가겠습니다. ",
n_id.60,o_id.10,외교부제1차관 조세영,"또한 메콩 국가의 정책 역량 강화 지원, 농촌 개발, 인프라 지원 등 우리 개발 경험의 공유를 통한 상생 번영 기반을 마련하겠습니다.",
n_id.61,o_id.10,외교부제1차관 조세영,"아울러 지뢰 및 불발탄 제거, 피해자 지원, 농촌 개발 등 종합 ODA 사업인 한·메콩 미래 평화 공동체 조성 사업과 생물 다양성, 수자원·산림 문화 협력을 통해 평화롭고 안전한 메콩 지역 건설과 지속가능한 발전 기반을 구축해 나가겠습니다. ",
n_id.62,o_id.10,외교부제1차관 조세영,끝으로 양자 차원에서도 아세안 10개국과 개별적인 정상회담을 통해서 양자 관계를 강화해 나가려고 합니다. ,
n_id.63,o_id.10,외교부제1차관 조세영,다음으로 한·인도 관계 및 주요 현안에 대해서 보고드리겠습니다. ,
n_id.64,o_id.10,외교부제1차관 조세영,"6페이지, 한·인도 관계입니다.",
n_id.65,o_id.10,외교부제1차관 조세영,인도는 인구 13억의 거대 시장으로 연 7%대의 고도 성장 중입니다. 세계 경제의 새로운 성장 동력으로 부상하고 있으며 모디 총리의 적극적인 외교와 신동방 정책을 바탕으로 국제 무대에서 존재감을 높여 가고 있습니다. ,
n_id.66,o_id.10,외교부제1차관 조세영,우리 정부는 이러한 인도의 중요성에 주목하고 신남방 정책 기조 아래 인도와의 관계를 주변 4강과 유사한 수준으로 획기적으로 격상해 나가고자 하고 있습니다. ,
n_id.67,o_id.10,외교부제1차관 조세영,"특히 2018년 7월 문재인 대통령의 인도 방문, 그로부터 7개월 만인 2019년 2월 모디 총리의 방한 등을 통해서 양국은 전 분야에 걸쳐 우호 협력 관계를 착실히 진전시켜 나가고 있습니다.",
n_id.68,o_id.10,외교부제1차관 조세영,7페이지입니다. ,
n_id.69,o_id.10,외교부제1차관 조세영,양국 간의 경제 관계도 날로 긴밀해지고 있습니다. 한·인도 무역액은 2018년 215억 불로 역대 최대 규모를 달성했습니다. 우리의 인도에 대한 투자는 2017년 역내 최대치인 9.5억 불에 이어 작년에도 8.3억 불을 기록했습니다. ,
n_id.70,o_id.10,외교부제1차관 조세영,8페이지입니다.,
n_id.71,o_id.10,외교부제1차관 조세영,한·인도 간의 주요 현안입니다.,
n_id.72,o_id.10,외교부제1차관 조세영,금년 2월 양 정상은 신남방 정책과 인도의 신동방 정책 간 협력사업을 발굴해 나가기로 했습니다. 역내 평화와 번영에 공통의 이해를 갖는 양국이 상호 지역 전략 간 협력을 통해서 시너지 창출이 가능할 것으로 기대됩니다. 이런 측면에서 양국의 주요 싱크탱크 간의 긴밀한 협력 채널 구축도 추진되고 있습니다. ,
n_id.73,o_id.10,외교부제1차관 조세영,아울러 인도의 대공방어무기 도입 사업에 우리의 한화디펜스의 비호복합체계 수출을 추진하고 있습니다. 양국의 방산 협력에 있어서 새로운 지평을 열 수 있도록 더욱 적극적인 노력을 경주해 나가겠습니다. ,
n_id.74,o_id.10,외교부제1차관 조세영,"경제 분야에서는 한·인도 FTA에 해당하는 CEFA, 포괄적경제동반자협정의 개정 협상이 현재까지 총 여덟 차례에 걸쳐 이루어졌습니다. ",
n_id.75,o_id.10,외교부제1차관 조세영,세계 경제의 불확실성과 보호무역의 추세가 강해지는 가운데 우리 정부는 CEFA가 양국 간의 무역 투자 등 경제 관계를 더욱 호혜적이고 긴밀하게 하는 방향으로 개정될 수 있도록 노력하고 있습니다. ,
n_id.76,o_id.10,외교부제1차관 조세영,9페이지입니다.,
n_id.77,o_id.10,외교부제1차관 조세영,금년 2월 정상회담에서 인도 내 우리 국민들이 체류 허가를 매년 갱신할 필요 없이 체류 허가기간을 1년에서 3년으로 연장하기로 합의한 바 있습니다. 이 합의가 조속히 이행되어 우리 국민들께서 한·인도 관계 발전을 직접 체감하실 수 있도록 하겠습니다.,
n_id.78,o_id.10,외교부제1차관 조세영,인도는 모디 총리의 국가 경제발전 정책 아래 대규모 인프라 개발을 잇따라 추진하고 있습니다. 우리는 100억 불 규모의 금융 패키지를 바탕으로 인도 인프라 프로젝트 참여를 위해 협의를 진행하고 있습니다. 세계적으로 기술력을 인정받은 우리 기업들이 인도 인프라 시장에 참여할 수 있도록 적극 추진해 나가겠습니다. ,
n_id.79,o_id.10,외교부제1차관 조세영,"한편 인도는 우리 기업의 철강·화학 등 제품에 대해 세이프가드, 반덤핑 관세 등 다양한 수입 규제 조치를 취해 오고 있습니다. 우리 기업들의 대인도 경제활동이 위축되지 않도록 인도 당국과 긴밀히 협의해 나가겠습니다. ",
n_id.80,o_id.10,외교부제1차관 조세영,"그 밖에도 로보틱스, 인공지능, ICT 등 4차 산업혁명에 인도와 함께 선제적으로 대응하기 위해 양국 간 공동연구 및 기술 상용화 노력을 적극 추진해 나가겠습니다. ",
n_id.81,o_id.10,외교부제1차관 조세영,이상 현안보고를 마치겠습니다. ,
n_id.82,o_id.10,외교부제1차관 조세영,감사합니다. ,
n_id.83,o_id.11,소위원장 박주선,다음은 위원님들의 질의 순서입니다.,
n_id.84,o_id.11,소위원장 박주선,소위원회는 신남방 외교 현안뿐만 아니라 국가 외교정책 전반에 대하여 허심탄회하게 상호 의견을 교환하고 현안을 논의하는 자리라는 점을 감안해서 활발한 논의가 진행되기를 기대합니다. ,
n_id.85,o_id.11,소위원장 박주선,누가 먼저 하실래요?,
n_id.86,o_id.11,소위원장 박주선,원혜영 위원님 질의해 주시기 바랍니다.,
n_id.87,o_id.12,원혜영 위원,"우선 현재 신남방 정책이 정부 차원에서, 우리 외교부를 넘어서서 범정부 차원에서 어떻게 진행되는지에 대한 현황과 평가를 좀 듣고 싶습니다. ",
n_id.88,o_id.12,원혜영 위원,"현재 신남방정책특별위원회가 주형철 청와대 경제보좌관을 위원장으로 해서 범정부적인 차원에서 운영되고 있는데 이게 잘, 현재 실질적이고 활성화되어 있는지 외교부의 판단을 좀 얘기해 주시고. ",
n_id.89,o_id.12,원혜영 위원,"그리고 어쨌든 이러한 대외 정책은 기본적으로 외교적 관점에 확고하게 기반해서 면밀하게 추진되어야 될 텐데 그런 점에 대한 평가가 어떤지요? 그러니까 구체적으로는 특위 내에서 외교부의 역할, 외교부와 특위와의 관계가 잘 정립되어 있고 활성화되어 있는지...... 외교부1차관이 특위 위원으로 참여하시는 거지요? 그것 말씀을 해 주시는데, 일반론으로 덧붙이면 대통령 직속이나 모든 기관에 있는 무슨 자문위원회나 어떤 특별위원회가 잘 되는 것을 거의 못 봤어요. 그게 참 딱한 일인데 그런지 안 그런지는 한번 직접 말씀을 좀 해 주시지요. ",
n_id.90,o_id.13,외교부제1차관 조세영,신남방 정책은 지금 말씀 주신 대로 특별위원회가 설치되어 있습니다. 특별위원회에는 외교부2차관 이태호 차관이 당연직 위원으로 참여를 하고 있습니다. ,
