new_id,ori_id,speaker,utterance
n_id.1,o_id.1,소위원장 강석훈,의석을 정돈하여 주시기 바랍니다.
n_id.2,o_id.1,소위원장 강석훈,성원이 되었으므로 제334회 국회(임시회) 기획재정위원회 제1차 조세소위원회를 개의하겠습니다.
n_id.3,o_id.1,소위원장 강석훈,바쁘신 와중에도 참석해 주신 여러 위원님들과 관계자 분들께 먼저 감사의 말씀을 드립니다.
n_id.4,o_id.1,소위원장 강석훈,오늘 회의 진행에 대해서 말씀드리면 지난 5월 4일 연말정산 보완대책 관련 소득세법을 의결하는 과정에서 우리 소위원회가 6월 임시회에 보고받기로 한 사항에 대해 정부로부터 일괄하여 보고를 받은 후 위원님들이 질의하는 순서로 진행하도록 하겠습니다.
n_id.5,o_id.1,소위원장 강석훈,그러면 본격적인 회의 진행에 앞서 언론사에서 나오신 관계자 분들의 이석을 위해 잠시 장내정리 시간을 갖도록 하겠습니다.
n_id.6,o_id.1,소위원장 강석훈,협조해 주시면 감사하겠습니다.
n_id.7,o_id.1,소위원장 강석훈,  (장내 정리)
n_id.8,o_id.2,소위원장 강석훈,그러면 의사일정에 들어가도록 하겠습니다.
n_id.9,o_id.2,소위원장 강석훈,의사일정 제1항 연말정산 보완대책 관련 조세소위 부대의견에 대한 보고의 건을 상정합니다. 
n_id.10,o_id.2,소위원장 강석훈,먼저 정부 측 보고해 주시기 바랍니다.
n_id.11,o_id.3,기획재정부세제실장 문창용,세제실장입니다.
n_id.12,o_id.3,기획재정부세제실장 문창용,지난 5월 4일 조세소위 부대의견에 대한 검토보고를 드리도록 하겠습니다.
n_id.13,o_id.3,기획재정부세제실장 문창용,"보고드릴 순서는 면세자 비율 감소대책 그리고 연금계좌 세액공제율 적정성 검토, 마지막으로 세수기반 확대 및 안정적 세입확보 방안에 대해서 보고드리도록 하겠습니다."
n_id.14,o_id.3,기획재정부세제실장 문창용,먼저 1페이지입니다.
n_id.15,o_id.3,기획재정부세제실장 문창용,면세자 비율 감소대책입니다.
n_id.16,o_id.3,기획재정부세제실장 문창용,"첫 번째, 면세자 비율 현황입니다."
n_id.17,o_id.3,기획재정부세제실장 문창용,2014년 귀속소득 기준 근로소득 면세자 비율은 약 46%로 나왔습니다. 보완대책을 반영할 경우에는 48%입니다.
n_id.18,o_id.3,기획재정부세제실장 문창용,면세자 비율은 2005년부터 13년까지 명목임금 상승 등의 영향으로 면세자 비율이 연간 약 2%p씩 감소하는 추세였습니다. 그런데 2013년 말 소득공제를 세액공제로 전환하는 세법 개정 후에는 14%p 상승했고 보완대책을 반영할 경우에는 16%p가 상승했습니다. 
n_id.19,o_id.3,기획재정부세제실장 문창용,급여수준별 현황을 보시면 주로 급여 5500만 원 이하 구간에서 면세자 비율이 증가를 했습니다. 그래서 5500만 원 이하 구간에서 면세자 비율이 54.1%입니다.
n_id.20,o_id.3,기획재정부세제실장 문창용,그리고 1500만 원 이하 구간에서 대부분이 면세자인데 이것은 13년 귀속보다 20.5%p 증가한 93.3%로 나타났고 3000～5500만 원 구간도 면세자가 1.60%p 증가한 19.9%로 나타났습니다. 
n_id.21,o_id.3,기획재정부세제실장 문창용,2페이지입니다.
n_id.22,o_id.3,기획재정부세제실장 문창용,면세자 비율 증가 원인 분석 및 전망입니다.
n_id.23,o_id.3,기획재정부세제실장 문창용,면세자 비율이 증가한 원인은 2013년 말 소득세법 개정으로 소득공제 항목이 세액공제로 바뀌면서 저소득층에 대한 공제혜택이 늘면서 면세자로 전환한 자들이 많이 늘어났습니다. 
n_id.24,o_id.3,기획재정부세제실장 문창용,"표준공제의 경우에는 의료비, 교육비 등의 공제지출이 없는 1인 근로자가 적용받는 표준공제가 소득공제방식에서 세액공제로 전환되면서 공제혜택이 증가됐습니다. "
n_id.25,o_id.3,기획재정부세제실장 문창용,"그래서 중간에 표를 보시면 표준공제로 인한 면세자 증가 영향 비중은 한 44.6%로 나타났고, 그다음으로는 보험료 등 공제인데 소득공제 시보다 높은 세액공제율을 적용받고 1자녀 세액공제 신설 등의 영향으로 공제혜택이 늘면서 면세자가 증가했습니다. "
n_id.26,o_id.3,기획재정부세제실장 문창용,"그래서 표를 보시면 10%p 이상 면세자 증가에 영향을 미친 것들이 보험료 공제, 자녀 공제, 의료비 공제 순으로 나타났습니다. "
n_id.27,o_id.3,기획재정부세제실장 문창용,현행 공제체계를 유지한다고 가정할 경우에는 임금상승 등에 따라서 연간 약 1.3%p에서 2.1%p씩 면세자 비율이 축소될 것으로 예상됩니다. 그래서 지금으로부터 8년 정도 지난 2023년경에는 2013년 수준인 32% 수준으로 다시 하락할 것으로 전망됩니다. 
n_id.28,o_id.3,기획재정부세제실장 문창용,3페이지입니다.
n_id.29,o_id.3,기획재정부세제실장 문창용,면세자 비율 축소 대안을 예시적으로 들어서 설명을 드리도록 하겠습니다.
n_id.30,o_id.3,기획재정부세제실장 문창용,기본적인 방향은 향후 면세자 비율이 점차 감소할 것으로 예상되지만 그 기간을 단축할 수 있도록 고려 가능한 대안을 검토해 봤습니다. 이 경우에 면세자의 대부분인 저소득층의 세부담이 증가하는 문제가 있을 수가 있습니다. 
n_id.31,o_id.3,기획재정부세제실장 문창용,"고려 가능한 대안으로는 첫 번째, 표준세액공제를 축소하는 대안이 되겠습니다. "
n_id.32,o_id.3,기획재정부세제실장 문창용,표준세액공제 금액을 일정액 축소하는 안인데 예를 들어서 표준세액공제를 1만 원 축소하게 되면 면세자 비율은 1%p 정도 줄어들게 되고 3만 원을 축소하게 되면 면세자 비율이 약 4%p 축소되는 효과가 있습니다. 
n_id.33,o_id.3,기획재정부세제실장 문창용,이것은 2013년 말 세액공제 전환 공제항목 중에 면세자 비율 증가에 가장 큰 영향을 주는 항목의 혜택을 축소한다는 데 의미가 있습니다. 
n_id.34,o_id.3,기획재정부세제실장 문창용,표준세액공제를 축소하는 대안에서 고려할 사항은 1인 근로자의 공제가 줄어서 세부담이 증가되는 문제가 있어서 싱글세 논란이 일어날 수 있는 문제를 감안할 필요가 있습니다. 
n_id.35,o_id.3,기획재정부세제실장 문창용,두 번째로는 특별세액공제 종합한도를 설정하는 대안이 되겠습니다. 이것은 일정액 이상 급여자를 대상으로 해서 특별세액공제 항목들의 공제액을 합한 총 공제액에 대해서 한도를 신설하는 게 되겠습니다. 
n_id.36,o_id.3,기획재정부세제실장 문창용,"지금은 근로소득세 과세할 때 급여에서 근로소득공제를 하고 그다음에 소득공제를 한 다음에 나오는 게 과표입니다. 그 과표에다가 기본세율을 곱하게 되면 산출세액이 나오게 되는데 특별공제를 차감하기 전 산출세액에다가 예를 들어서 90%, 30% 이렇게 일정 율의 한도를 신설하는 안이 되겠습니다. "
n_id.37,o_id.3,기획재정부세제실장 문창용,"이렇게 할 경우에 만약에 급여를 1500만 원 이상을 대상으로 해서 한도를 설정한다고 하면 약 10.4%p 면세자 비율 축소 효과가 있고요, 2000만 원 이상을 대상으로 한도를 설정할 경우에는 7.3%p 면세자 비율 축소 효과가 있습니다. "
n_id.38,o_id.3,기획재정부세제실장 문창용,이 방안은 주로 고려할 사항이 중·저소득층이 종합한도 적용을 받게 돼서 공제 혜택이 축소되는 문제가 있고 또 각 공제항목별로 개별한도가 있어서 종합한도 설정은 중복적으로 제한한다는 문제점이 있을 수 있습니다. 
n_id.39,o_id.3,기획재정부세제실장 문창용,4페이지입니다.
