new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 김성태,의석을 정돈하여 주시기 바랍니다.,
n_id.2,o_id.1,소위원장 김성태,성원이 되었으므로 제330회 국회(임시회) 국토교통위원회 제1차 국토법안심사소위원회를 개의합니다.,
n_id.3,o_id.1,소위원장 김성태,바쁘신 와중에도 회의에 참석해 주신 여러 위원님들과 김경식 차관을 비롯한 관계관 여러분께도 감사의 말씀을 드립니다.,
n_id.4,o_id.1,소위원장 김성태,오늘 우리 소위원회가 심사할 35건의 법률안은 시급하고 비중이 있으면서 비교적 쟁점이 적은 법률안 위주로 선정했다는 말씀을 드립니다. ,
n_id.5,o_id.1,소위원장 김성태,물론 오늘 오전에 부동산 3법이 합의가 이루어짐으로써 쟁점을 확 줄였기 때문에 쟁점이 없다는 표현을 했습니다. ,
n_id.6,o_id.1,소위원장 김성태,"그리고 심사방식은 먼저 수석전문위원으로부터 법률의 개정 이유 또 대체토론의 요지, 수정의견에 대한 설명을 들은 다음, 이에 대한 정부 측의 의견을 청취하고, 이어서 위원님들의 질의와 토론을 거쳐 의결하는 방식으로 진행하겠습니다. ",
n_id.7,o_id.1,소위원장 김성태,그러면 본격적인 의사일정에 들어가겠습니다. ,
n_id.8,o_id.2,정성호 위원,의사진행발언 딱 하나만......,
n_id.9,o_id.3,소위원장 김성태,그러면 의사일정 이전에 존경하는 새정치민주연합의 정성호 간사님의 말씀이 있겠습니다.,
n_id.10,o_id.4,정성호 위원,정성호 위원입니다.,
n_id.11,o_id.4,정성호 위원,"부동산 3법 관련해서는 그동안 오랫동안 여야 간에 의견 교환이 있었고 오늘 원내대표가 이러한 형태로 합의했기 때문에, 또 하나는 사안 자체가 시급하기 때문에 의결 처리되어야 된다고 생각하고요. ",
n_id.12,o_id.4,정성호 위원,나머지 법안들은 법안들이 오늘 결정이 되어 갖고 저희 당 위원님들이 법안 검토를 못 했어요. 우리 소위원님들도 마찬가지일 겁니다. ,
n_id.13,o_id.4,정성호 위원,"그래서 일단 3법에 대해서는 의결하시고, 나머지 법안에 대해서는 전체적인 대체토론만 하시고, 보다 심도 있는 논의를 위해서 본격적인 논의나 의결은 다음으로 미뤄 줬으면 좋겠습니다. ",
n_id.14,o_id.5,소위원장 김성태,그러면 이렇게 절충안을 하시지요. ,
n_id.15,o_id.5,소위원장 김성태,"공공주택건설 등에 관한 특별법 일부개정법률안 그 법안하고, 31번 개발제한구역의 지정 및 관리에 관한 특별조치법 일부개정법률안, 3법하고 이런 정도 우선 절충을 한번 해 보겠습니다. ",
n_id.16,o_id.5,소위원장 김성태,"그렇게 하고, 우리 위원님들이 오늘 소위원장이 회의 의사진행을 잘하면 법안 몇 개 더 처리해 주시기를 부탁드리겠습니다. ",
n_id.17,o_id.5,소위원장 김성태,됐습니까?,
n_id.18,o_id.6,정성호 위원,예.,
