new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 박명재,성원이 되었으므로 제329회 국회(정기회) 기획재정위원회 제3차 예산결산기금심사소위원회를 개의하겠습니다. ,
n_id.2,o_id.1,소위원장 박명재,오늘 회의 진행에 대해서 잠시 안내말씀 드리겠습니다. ,
n_id.3,o_id.1,소위원장 박명재,"배부해 드린 유인물은 지난 1차 및 2차 소위원회 심사 결과에 따른 감액사업 그리고 부대의견이 채택된 사업, 보류된 사업 그리고 증액이 요청된 그런 사업들의 내용입니다.",
n_id.4,o_id.1,소위원장 박명재,"효율적인 의사진행을 위해서 2015년도 기획재정부 소관 예산안, 기금운용계획안을 의결한 후 관세청 등 3개 청에 대한 예산안을 순차적으로 의결하도록 하겠습니다.",
n_id.5,o_id.1,소위원장 박명재,2건의 동의안의 경우 심사가 종료되었지만 예금보험기금채권상환기금채권 규모에 대한 정무위원회 심의가 끝나지 않은 관계로 인해서 기획재정부 소관 국세 부분 세입예산안을 의결할 때 같이 의결하도록 하겠습니다. ,
n_id.6,o_id.1,소위원장 박명재,의사일정에 들어가도록 하겠습니다. ,
n_id.7,o_id.2,소위원장 박명재,"의사일정 제1항 기획재정부 및 관세청·조달청·통계청 소관 2015년도 예산안, 의사일정 제2항 공공자금관리기금 등 6개 기금의 2015년도 기금운용계획안, 의사일정 제3항 및 제4항 2건의 동의안 등 이상 4건을 일괄하여 상정합니다. ",
n_id.8,o_id.2,소위원장 박명재,그러면 수석전문위원님께서 기획재정부 소관 예산안 중 국세 세입을 제외한 예산안 그리고 6개 기금의 2015년도 기금운용계획안에 대해서 보고해 주시기 바랍니다. ,
n_id.9,o_id.3,수석전문위원 류환민,"감액사업 심사는 끝났습니다. 끝났는데, 감액사업 심사를 하면서 3건의 보류 사항이 있었습니다. 그래서 위원님 자리에 보시면 3건의 보류 사항들이 있습니다. ",
n_id.10,o_id.3,수석전문위원 류환민,"첫 번째 사항은 한국투자공사에 대한 외화자산 위탁 문제고요. 두 번째는 글로벌 창조지식경제단지 조성사업 감액 문제고, 세 번째는 법무부 거창교정시설 신축사업 문제입니다.",
n_id.11,o_id.3,수석전문위원 류환민,그래서 이걸 하나씩 차례대로 결론을 지어 주시면 좋을 것 같습니다. ,
n_id.12,o_id.4,소위원장 박명재,"예, 그렇게 하겠습니다.",
