new_id,ori_id,speaker,utterance
n_id.1,o_id.1,소위원장 윤종필,의석을 정돈해 주시기 바랍니다. 
n_id.2,o_id.1,소위원장 윤종필,성원이 되었으므로 제354회 국회(정기회) 여성가족위원회 제2차 예산결산심사소위원회 회의를 개회합니다.
n_id.3,o_id.1,소위원장 윤종필,정기국회 일정으로 바쁘신 가운데에도 이른 아침부터 회의에 참석하여 주신 여러 위원님들께 감사의 말씀을 드립니다.
n_id.4,o_id.2,소위원장 윤종필,"의사일정 제1항 2018년도 여성가족부 소관 예산안, 의사일정 제2항 2018년도 양성평등기금 및 청소년육성기금 운용계획안, 이상 2건을 일괄해서 계속 상정합니다. "
n_id.5,o_id.2,소위원장 윤종필,동 안건에 대한 심사를 계속하게 된 것은 지난 15일 여성가족위 제1차 예산결산심사소위원회 회의를 개회하여 예산안과 기금운용계획안에 대한 심사를 실시하였으나 심사과정에서 여성가족부의 예산안에 대한 설명이 미진하여 심사를 진행하기가 어렵다고 판단하여 오늘 회의를 다시 개최하여 동 예산안과 기금운용계획안에 대한 심사를 하기로 하였기 때문입니다.
n_id.6,o_id.2,소위원장 윤종필,오늘 회의진행 방법은 1차 회의에서 심사하지 못한 사업과 심사를 보류하였던 사업에 대하여 심사하기로 하겠습니다. 
n_id.7,o_id.2,소위원장 윤종필,결산심사를 위하여 정부 측에서 이숙진 여성가족부차관과 관계 공무원이 참석하셨습니다. 
n_id.8,o_id.2,소위원장 윤종필,그러면 수석전문위원 보고해 주시기 바랍니다.
n_id.9,o_id.3,수석전문위원 배용근,수석전문위원입니다. 
n_id.10,o_id.3,수석전문위원 배용근,지난번 소위에서 다루지 못한 안건을 우선 설명을 드리고 그다음에 보류 안건에 대해서 설명을 올리겠습니다. 
n_id.11,o_id.3,수석전문위원 배용근,36쪽을 봐 주시기 바랍니다.
n_id.12,o_id.3,수석전문위원 배용근,가정폭력피해자 지원사업 세부사업입니다.
n_id.13,o_id.3,수석전문위원 배용근,"먼저 가정폭력상담소 운영지원 내역사업입니다. 여기서는 남인순 위원장님, 정춘숙ㆍ박인숙ㆍ금태섭ㆍ권미혁ㆍ임이자ㆍ박주민ㆍ이재정ㆍ추혜선 위원님께서 가정폭력ㆍ성폭력 통합상담소는 현재 29개소가 운영 중이나 국비지원 통합상담소는 10개소에 불과하고 2004년 이후 예산이 동결되어 통합상담소의 기능을 수행하는 데 어려움이 있으므로 국비 지원 통합상담소 확대 필요가 있다는 의견을 주셨습니다. 그래서 남인순 위원장님, 정춘숙ㆍ박인숙ㆍ금태섭ㆍ추혜선 위원님께서는 15개소 확대에 10억 1600만 원 증액을, 권미혁ㆍ임이자ㆍ박주민ㆍ이재정 위원님께서는 8개소 확대에 5억 4200만 원 증액의견을 주셨습니다. "
n_id.14,o_id.3,수석전문위원 배용근,"다음은 가정폭력피해자 보호시설 운영 내역사업입니다. 여기서는 남인순 위원장님, 정춘숙ㆍ박인숙ㆍ금태섭ㆍ권미혁ㆍ임이자ㆍ박주민ㆍ이재정 위원님께서 최근 경찰의 임시숙소 문제 등으로 인해 보호시설의 야간 임시보호 기능 강화 필요성이 대두되고 있으나 법원이나 병원 등 동행 업무, 개별상담, 프로그램 진행, 자립지원 및 행정업무와 아동 생활지도 등 업무에 비해 인력이 부족한 실정이므로 야간 보호시설 67개소에 전담인력 각 1명씩 인건비를 증액하라는 의견을 주셨습니다. 다음 페이지 보시면 밑부분에 9억 8900만 원 증액의견입니다. "
n_id.15,o_id.3,수석전문위원 배용근,"다음, 39쪽입니다. "
n_id.16,o_id.3,수석전문위원 배용근,"폭력피해여성 주거지원 운영 내역사업입니다. 여기서는 남인순 위원장님, 정춘숙ㆍ박인숙ㆍ금태섭ㆍ권미혁ㆍ임이자ㆍ박주민ㆍ이재정 위원님께서 가정폭력ㆍ성폭력 피해여성의 주거복지와 자립지원을 위한 임대주택은 2017년까지 295호가 공급되었으며, 2018년도에는 20호가 추가되어 총 315호가 공급될 계획이나 동 임대주택을 관리하고 입주자의 자립지원 등의 업무를 수행하는 사업수행기관은 3개소가 부족한 실정이므로 예산에 미반영된 주거지원 사업수행기관 운영비 지원이 필요하다고 하시면서 6600만 원 증액의견을 주셨습니다. "
n_id.17,o_id.3,수석전문위원 배용근,40쪽입니다.
n_id.18,o_id.3,수석전문위원 배용근,"가정폭력피해자 치료회복프로그램 및 의료비 지원 내역사업입니다. 여기서는 박인숙ㆍ권미혁ㆍ임이자ㆍ박주민ㆍ이재정 위원님께서 가정폭력상담소의 경우 상담건수가 증가함에 따라 심리상담 프로그램인 치료회복 프로그램의 수요가 많아지고 있으나 2017년 현재 가정폭력상담소 204개소 중 치료회복 프로그램 지원 상담소는 20개소에 불과, 보호시설을 이용하지 않고 상담소만 이용하는 피해자에게도 치료회복 프로그램을 확대 제공하여 피해자 지원의 사각지대 해소가 필요하므로 치료회복 프로그램을 지원하는 가정폭력상담소를 41개소로 확대하는 예산으로 3억 1200만 원 증액의견을 주셨습니다. "
n_id.19,o_id.3,수석전문위원 배용근,"다음, 41쪽입니다."
n_id.20,o_id.3,수석전문위원 배용근,"종사자 처우개선 내역사업입니다. 여기서는 남인순 위원장님, 금태섭ㆍ박인숙ㆍ정춘숙ㆍ박주민ㆍ권미혁ㆍ이재정ㆍ추혜선ㆍ임이자 위원님께서 가정폭력상담소 및 보호시설 종사자 급여는 보건복지부 사회복지이용시설 등 유사 시설보다 낮은 실정으로 전문적이고 원활한 서비스 지원을 위해 처우개선이 필요하므로 남인순 위원장님, 금태섭ㆍ박인숙ㆍ정춘숙 위원님께서는 상담소·보호시설·주거지원시설 인건비 5.4% 증액 예산으로 4억 5600만 원 증액, 박주민ㆍ권미혁ㆍ이재정ㆍ추혜선ㆍ임이자 위원님께서는 상담소·보호시설·주거지원시설·1366센터·중앙지원단 인건비 2.8% 증액 예산으로 3억 9600만 원 증액의견을 주셨습니다. "
n_id.21,o_id.3,수석전문위원 배용근,이상입니다.
n_id.22,o_id.4,소위원장 윤종필,정부 측 의견 주십시오. 
n_id.23,o_id.5,여성가족부차관 이숙진,가정폭력상담소 운영지원과 관련해서는 현재 가정폭력·성폭력 통합상담소가 29개 운영되고 있습니다. 그런데 현재 10개가 지원이 되고 있고요. 이 통합상담소의 추가적인 지원이 필요합니다. 다만 15개를 더 증원하고자 하는 이유는 현재 4개가 1년 미만인 사업입니다. 그래서 25개 상담소 중에서 10개가 기이 지원되고 있고 15개를 더 추가 지원하기 위하여 10억 1600만 원 증액을 수용하고자 합니다. 
n_id.24,o_id.5,여성가족부차관 이숙진,"다음으로 가정폭력피해자 보호시설입니다. 가정폭력피해자 보호시설은 365일 24시간 피해자에 대한 보호지원이 필요하다라고 생각합니다. 특히 최근에 경찰의 임시숙소와 관련된 사건들이 있었고, 하여서 67개소에 대한 1명의 야간전담인력이 필요하다라고 생각되어서 9억 8900만 원에 대한 증액을 수용하고자 합니다. "
n_id.25,o_id.5,여성가족부차관 이숙진,다음으로 폭력피해여성 주거지원 운영 부분입니다. 현재 폭력피해여성 주거지원과 같은 경우에 10호당 1개의 보호시설이 관리 운영을 담당하고 있습니다. 2017년도에 10호에 대한 관리 운영비가 책정되어 있지 않았고 또 2018년도에 20호가 추가적으로 지원될 예정입니다. 따라서 30호에 대한 주거지원 관리를 위해서 10호당 1개의 피해보호시설이 관리 운영하고 있으므로 3개소에 대한 관리 운영비가 필요하다라고 생각합니다. 그래서 6600만 원 증액이 필요합니다. 
n_id.26,o_id.5,여성가족부차관 이숙진,다음은 가정폭력피해자 치료회복 프로그램 및 의료비에 관련된 부분입니다. 현재 가정폭력상담소 중에 9.8%인 20개소에 치료회복 프로그램이 지원되고 있습니다. 또 20개소를 배로 증가시켜서 총 40개의 상담소 치료회복 프로그램이 지원되어야 할 것이라고 생각이 되고요. 기존의 보호시설 중에 1개소에 이 프로그램이 운영되고 있지 않았습니다. 그래서 상담소 20개소와 보호시설 1개소를 포함하여 총 21개소에 대한 치료회복 프로그램 운영을 위하여 3억 1200만 원 증액이 필요합니다. 
n_id.27,o_id.5,여성가족부차관 이숙진,다음은 종사자 처우개선 부분입니다. 가정폭력상담소와 보호시설 종사자 급여가 관련 유사 시설보다 매우 낮습니다. 따라서 보호시설과 상담소 그리고 주거지원시설 부분에 대한 종사자 인건비를 5.4% 상향할 시에 약 4억 5600만 원 증액이 필요합니다. 
n_id.28,o_id.5,여성가족부차관 이숙진,이상으로 의견을 드렸습니다. 
n_id.29,o_id.6,소위원장 윤종필,위원님들 의견 주십시오. 
n_id.30,o_id.6,소위원장 윤종필,의견 없으십니까? 
n_id.31,o_id.7,신용현 위원,제가 한 개만 여쭤보고 갈게요.
n_id.32,o_id.7,신용현 위원,주거지원에서 10개당 하나라는 게 무슨 소리예요?
n_id.33,o_id.8,여성가족부차관 이숙진,집이 10개의 다가구 같은......
n_id.34,o_id.9,신용현 위원,제 생각에는 한 지역에 15개가 있으면 1개가 운영해도 되는 거고 다른 지역에...... 그게 다 동일하게 10개씩 들어 있어요?
n_id.35,o_id.10,여성가족부차관 이숙진,"지금 현재 29호가 있는데요, 보통 10개의 집을 1개의 쉼터가 관리 운영하고 있는 그런 상태입니다. 그래서 보통 다가구라고 해서 한 가구당 5호 정도라든가 7호 정도라든가 이렇게 밀집되어 있어서요 지역적으로, 공간적으로 넓게 분포되어 있지는 않습니다. 그래서 보통 피해보호시설 한 군데가 한 10호 정도를 관리 운영하고 있는 그런 상태로 운영되고 있습니다. "
n_id.36,o_id.11,신용현 위원,"무슨 소리인지 알겠는데, 수행기관이 먼저네요. 수행기관이 먼저 있고 10개를 운영하는 그런 형식이 되는 건데......"
n_id.37,o_id.12,여성가족부차관 이숙진,"예, 피해보호시설은 기존에 있는 곳이고요, 그 있는 곳에 주거지원시설이 신규로 임대주택이라든가 등등이 있었을 때 그 지역의 피해보호시설이 10개 주택의 주거를 관리해 주는 그런 방식입니다."
