new_id,ori_id,speaker,utterance
n_id.1,o_id.1,소위원장 하태경,의석을 정돈해 주시기 바랍니다. 
n_id.2,o_id.1,소위원장 하태경,성원이 되었으므로 제365회 국회(임시회) 국방위원회 제2차 병역특례제도개선소위원회를 개의하겠습니다. 
n_id.3,o_id.1,소위원장 하태경,오늘은 예술·체육요원 편입 실태 조사결과 및 제도개선 방안 보고를 받고 이 보고에 대한 질의를 이어 가도록 하겠습니다. 
n_id.4,o_id.2,소위원장 하태경,그러면 먼저 의사일정 제1항 예술·체육요원 편입 실태 조사결과 및 제도개선 방안 보고를 상정합니다.
n_id.5,o_id.2,소위원장 하태경,그러면 먼저 노태강 문화체육관광부제2차관 보고해 주시기 바랍니다. 
n_id.6,o_id.3,문화체육관광부제2차관 노태강,"존경하는 하태경 국방위원회 병역특례제도개선소위원회 위원장님, 그리고 위원님!"
n_id.7,o_id.3,문화체육관광부제2차관 노태강,"문화체육관광부는 오늘 예술·체육요원 봉사활동 전수조사 결과, 예술·체육요원 제도개선 방안, 예술요원 편입자 재검토 경과 등 3건에 대해 보고를 드리겠습니다. "
n_id.8,o_id.3,문화체육관광부제2차관 노태강,문화체육관광부는 예술ㆍ체육요원 봉사활동 전수조사 결과에 대해 병역법 및 예술ㆍ체육요원 복무규정에 따른 행정처분의 처분권자로 위반사항에 대하여 법률자문 및 행정절차법에 따른 의견제출 절차 등을 거쳐 엄중히 처리할 계획입니다.
n_id.9,o_id.3,문화체육관광부제2차관 노태강,먼저 1쪽 예술ㆍ체육요원 봉사활동 전수조사 결과부터 보고를 드리겠습니다. 
n_id.10,o_id.3,문화체육관광부제2차관 노태강,"조사 기관, 조사 방법은 서면을 참고해 주시고 조사 결과를 개략적으로 보고드리면, 총 60명에 대한 조사가 이루어졌는데 그중 허위실적 제출이나 봉사시간 인정 여부 검토, 이동시간 등 위반사항은 31건, 추가로 확인이 필요한 사항이 3건, 아무런 이상이 없는 것이 26건으로 확인이 되었습니다. "
n_id.11,o_id.3,문화체육관광부제2차관 노태강,이 조사 결과에 대해 문화체육관광부는 행정조치ㆍ제도개선ㆍ교육 강화 등 세 분야에 걸쳐서 앞으로 처리해 나가겠습니다. 
n_id.12,o_id.3,문화체육관광부제2차관 노태강,"먼저 행정조치는 병역법령에 따른 경고처분 등, 다음으로 주요 위반사항에 대한 제도개선책을 마련하고, 복무관리 및 봉사활동에 대한 기본교육을 강화하겠습니다. "
