new_id,ori_id,speaker,utterance
n_id.1,o_id.1,소위원장 홍일표,성원이 되었으므로 제332회 국회(임시회) 제3차 법안심사제1소위원회를 개의합니다.
n_id.2,o_id.2,소위원장 홍일표,의사일정 제1항 민병두 의원이 대표발의한 상가권리금 보호에 관한 특별법안을 비롯하여 의사일정 제16항까지 16건의 법률안을 일괄하여 상정합니다.
n_id.3,o_id.2,소위원장 홍일표,심태규 전문위원 보고해 주시기 바랍니다.
n_id.4,o_id.3,전문위원 심태규,심사자료를 봐 주시기 바랍니다.
n_id.5,o_id.3,전문위원 심태규,1페이지부터 6페이지까지의 내용은 지금까지 소위에서 논의하셨던 내용을 기초로 조문을 정리하였습니다.
n_id.6,o_id.3,전문위원 심태규,7페이지의 추가 검토사항부터 보시면 되겠습니다.
n_id.7,o_id.4,소위원장 홍일표,처음부터 다 볼 건 없고 지난번에 마무리되지 않았던 것만 합시다.
n_id.8,o_id.5,전문위원 심태규,7페이지 이후에 나와 있는 부분이 세 가지입니다.
n_id.9,o_id.5,전문위원 심태규,"정당한 이유에 관련된 부분과 대규모 점포에 관련된 부분 그리고 마지막에 조정위원회 관련된 부분, 이 세 가지가 있습니다. 이 부분만 결정하시면 될 것 같습니다."
n_id.10,o_id.5,전문위원 심태규,일단 종전 논의에 추가로 새롭게 제시된 의견이 있어서 먼저 말씀드리겠습니다.
n_id.11,o_id.5,전문위원 심태규,"종전에 간주규정과 정당한 이유 부분 규정을 별개의 항목으로 규정하시기로 하셔서 일단 그런 형식을 취하는 것으로 했습니다. 그리고 1항의 3호에 '임차인이 주선한 신규임차인이 되려는 자에게 상가건물에 관한 조세, 공과금' 등 해서 '현저히 고액의 차임과 보증금을 요구하는 행위'가 있고 4호에 '정당한 이유없이 임차인이 주선한 신규임차인이 되려는 자와 임대차계약의 체결을 거절하는 행위' 이 두 가지의 경우를 통합해서 3호를 4호의 정당한 사유의 예시로 보는 그런 규정을 하는 것이 어떻겠느냐 하는 법무부 의견이 있었습니다. "
n_id.12,o_id.5,전문위원 심태규,그 부분이 10페이지의 박스 안에 나와 있는 부분입니다.
n_id.13,o_id.5,전문위원 심태규,박스 안에 나와 있듯이 '임차인이 주선한' 죽 해서 '현저히 고액의 차임과 보증금을 요구하는 등 정당한 사유없이 신규임차인이 되려는 자와 임대차계약의 체결을 거절하는 행위'로 통합해서 하는 규정입니다.
n_id.14,o_id.5,전문위원 심태규,"이 규정을 이렇게 만든 이유에 대해서는 제가 줄 쳐 놓은 부분에 보면 '3호에 따르면 임대인에게 금지의무가 부과되는 것이 현저히 고액을 요구하는 것이므로 그보다 낮은 금액이나 시가보다 높은 금액, 낮지만 시가보다는 높은 금액을 요구하는 것은 가능하다'고 해석할 여지가 있습니다."
n_id.15,o_id.5,전문위원 심태규,8페이지에 보시면 현저히 고액에 미치지 못하지만 시가보다 고액인 차임을 요구하는 경우에 3호에는 위반되지 않지만 4호의 정당한 사유 없이 거절하는 경우에 해당돼서 금지될 가능성이 있습니다. 일단 그래서 3호와 4호의 규율 대상이 어떻게 되는지를 명확히 해야 할 것으로 생각이 됩니다. 
n_id.16,o_id.5,전문위원 심태규,규정의 내용에 비추어 보면 3호를 4호의 정당한 사유가 있는 경우의 예시로 본다는 그런 입장이 있을 수 있는데 그런 입장에 따라서 지금 3·4호를 통합했습니다. 통합을 한 의견이 법무부 의견입니다.
n_id.17,o_id.5,전문위원 심태규,이렇게 수정안과 같이 통합을 하는 경우에는 현저히 고액이 아닌 차임의 요구 등으로 인한 거절의 경우에 정당한 사유가 있는 것으로 해석하게 될 가능성이 큽니다. 그리고 현저히 고액의 차임이 있는 경우만 정당한 사유가 없게 되기 때문에 다른 계약 내용에서도 현저히 부당한 경우가 아니라면 정당한 사유가 있는 경우로 해석하게 될 가능성이 있습니다. 다만 이때도 '현저히'라는 부분이 불확정적인 면이 있습니다.
n_id.18,o_id.5,전문위원 심태규,그런데 여기에 대해서 제가 보완자료라고 두 페이지짜리 맨 뒤에 별도로 깔려 있는 부분이 있습니다.
n_id.19,o_id.5,전문위원 심태규,"법무부 의견에 대해서 제가 방금 말씀드렸듯이 현저히 고액의 차임인 경우에 정당한 사유가 없다면 다른 계약 내용에도 현저히 부당한 경우가 아니라면 정당한 사유가 있다, 이렇게 해석될 수도 있지만 반대로 '정당한 사유 없이'가 주로 차임에 한정되는 것으로 해석될 우려도 있습니다."
n_id.20,o_id.5,전문위원 심태규,"이렇게 앞의 예시가 단지 차임에만 국한돼 있기 때문에 임대차계약의 차임 이외에 다른 요소인 업종이나 임차인의 신용 이런 등등에 관해서 포함하지 않는 것으로 해석될 수가 있고, 그렇게 된다면 임대인의 선택권이 과도하게 제한될 우려가 있기도 합니다. "
n_id.21,o_id.5,전문위원 심태규,"그래서 그런 부분에 대해서 다른 수정안도 선택하실 수 있게 마련을 해 봤는데요, 1안과 2안이 있습니다."
n_id.22,o_id.5,전문위원 심태규,'1호부터 3호에 준하여 정당한 사유 없이 임대인이 임차인이 주선한 신규임차인이 되려는 자와 임대차계약의 체결을 거절하는 행위' 또는 밑에 2안에 똑같이 '현저히 고액의 차임과 보증금을 요구하거나 그밖에 정당한 사유 없이 임대차계약의 체결을 거절하는 행위' 이렇게 해서 '등'보다는 조금 더 정당한 사유를 열어 두기 위해서 '그밖에'라는 표현을 써서 어떤 특정한 차임이나 이런 데만 한정된 것은 아니다라는 것을 보여 주는 게 필요하지 않나라는 생각이 듭니다.
n_id.23,o_id.5,전문위원 심태규,여기까지 하시고 그다음에 뒤에 업종 변경은 추가로 다시 하시면 됩니다.
n_id.24,o_id.6,소위원장 홍일표,정부 측이나 법원에서 의견 말씀하실 게 있으세요?
n_id.25,o_id.7,법원행정처차장 강형주,차관님은 내셨기 때문에 그 의견이실 거고 저희 의견을 말씀드리겠습니다.
n_id.26,o_id.7,법원행정처차장 강형주,우선 전문위원 지적에 저희 기본적으로 동의하고요.
n_id.27,o_id.7,법원행정처차장 강형주,만약에 이 안대로 간다면 최초에는 3호와 4호하고 분리가 돼 가지고 3호는 요구하는 행위 자체가 방해행위가 됐었고 4호는 계약 체결을 거절하는 행위가 방해가 돼서 어떻게 보면 별개의 행위로 규정이 돼 있었는데 하나의 문장으로 이렇게 해 놓으니까 조금 해석이 어렵게 돼 버렸습니다.
n_id.28,o_id.7,법원행정처차장 강형주,그리고 또 한 가지 문제는 이대로 하는 경우에는 정당한 사유의 판단 기준이 굉장히 높아지게 됩니다. 전문위원도 지적하셨다시피 현저히 고액의 차임을 요구하는 것과 같은 정도의 높은 기준으로 정당한 이유를 판단해야 되기 때문에 그렇게 되면 정당한 이유가 굉장히 좁게 해석될 수밖에 없다고 사료가 됩니다. 
