new_id,ori_id,speaker,utterance
n_id.1,o_id.1,소위원장 홍익표,의석을 정돈해 주시기 바랍니다.
n_id.2,o_id.1,소위원장 홍익표,성원이 되었으므로 제365회 국회(임시회) 행정안전위원회 제1차 법안심사소위원회를 개의하겠습니다.
n_id.3,o_id.1,소위원장 홍익표,오늘 법안심사소위원회는 담배소비세분 지방교육세 일몰기한 연장을 위한 지방세법 일부개정법률안 등 시급한 법안을 심사하기 위하여 소집되었다는 점을 말씀드립니다.
n_id.4,o_id.1,소위원장 홍익표,"지난 정기회 법안소위 중에 제가 우리 위원회의 법안이 많이 밀려 있기 때문에 12월 초에 최소 3회 정도는 소위를 개최하여 쟁점 법안이나 무쟁점 법안 등 산적해 있는 법안 처리에 속도를 내겠다고 말씀드린 바 있지만 국회의 여러 가지 사정 등으로 인해 소위가 개회되지 못했습니다. 앞으로 계류법안을 심사하기 위한 법안소위가 보다 활성화되도록 노력하겠고요, 위원님들의 협조를 부탁드리겠습니다."
n_id.5,o_id.1,소위원장 홍익표,오늘 안건심사는 기존의 소위 심사방법과 같이 수석전문위원실에서 작성한 소위 심사자료를 바탕으로 수석전문위원의 설명과 정부 측 의견을 듣고 이어서 위원님들의 심사를 통해 안건별로 의결 및 처리방법을 결정토록 하겠습니다.
n_id.6,o_id.1,소위원장 홍익표,"먼저 오늘 안건 심사를 위해 출석하신 행정안전부 윤종인 신임 차관님, 간단히 인사해 주시기 바랍니다."
n_id.7,o_id.2,행정안전부차관 윤종인,존경하는 홍익표 위원장님과 위원님 여러분!
n_id.8,o_id.2,행정안전부차관 윤종인,"안녕하십니까, 행정안전부차관 윤종인입니다."
n_id.9,o_id.2,행정안전부차관 윤종인,연말 바쁘신 일정 중에도 저희 부 법안 심사 기회를 주신 것에 감사드립니다.
n_id.10,o_id.2,행정안전부차관 윤종인,법안 논의 과정에서 여러 위원님들이 제기해 주신 고견과 조언은 향후 우리 부 정책 수립에 적극 반영해 나가도록 하겠습니다.
n_id.11,o_id.2,행정안전부차관 윤종인,감사합니다.
n_id.12,o_id.3,소위원장 홍익표,감사합니다.
n_id.13,o_id.4,소위원장 홍익표,그러면 의사일정 제1항부터 제3항까지 이상 3건의 지방세법 일부개정법률안을 일괄하여 계속 상정합니다.
n_id.14,o_id.4,소위원장 홍익표,지방세법 심사와 관련해서는 지난 정기회 법안소위 심사에서 두 가지 사항이 정리되지 않았었습니다.
n_id.15,o_id.4,소위원장 홍익표,"첫째 국외전출 시 개인지방소득세 세율 차등화 등과 관련해서는 기재위원회의 소득세법 심사사항을 확인하고 의견을 정리하기로 하였고, 둘째 지방소비세율 상향과 관련해서는 지역상생발전기금 출연기한 문제와 함께 논의를 더 한 후에 정리하기로 한 바 있습니다."
n_id.16,o_id.4,소위원장 홍익표,그중 지방소비세율 상향 관련 내용은 지난 정기회에서 세입예산안 부수법률안으로 지정되어 본회의에서 의결된 내용입니다. 따라서 수석전문위원으로부터 관련 내용을 설명 들은 후에 이에 대한 논의를 거쳐 의견을 정하도록 하겠습니다.
n_id.17,o_id.4,소위원장 홍익표,수석전문위원께서 설명해 주시기 바랍니다.
n_id.18,o_id.5,수석전문위원 이창림,수석전문위원입니다.
n_id.19,o_id.5,수석전문위원 이창림,위원님들 앞에는 두 개의 지방세법 심사자료가 놓여 있습니다. 처음에 있는 두꺼운 심사자료는 지난 회의의 심사자료로 지난 회의에서 결정된 심사결과까지 기재되어 있습니다.
n_id.20,o_id.5,수석전문위원 이창림,뒤에 있는 얇은 지방세법 심사자료는 국세와 동일하게 내용을 결정해야 하기 때문에 국세 심사결과를 본 후 개정하기 위하여 아직 결정하지 못한 2건의 심사자료입니다.
n_id.21,o_id.5,수석전문위원 이창림,얇은 자료를 보고드리겠습니다.
n_id.22,o_id.5,수석전문위원 이창림,먼저 2페이지입니다.
n_id.23,o_id.5,수석전문위원 이창림,"첫 번째, 주택 임대소득 공제금액 등 조정에 관한 내용입니다."
