new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 문병호,의석을 정돈하여 주시기 바랍니다.,
n_id.2,o_id.1,소위원장 문병호,성원이 되었으므로 제320회 국회(정기회) 국토교통위원회 제1차 청원심사소위원회를 개의하겠습니다.,
n_id.3,o_id.1,소위원장 문병호,바쁘신 와중에도 회의에 참석해 주신 여러 위원님들과 관계 공무원 여러분들께 감사의 말씀 드립니다.,
n_id.4,o_id.1,소위원장 문병호,본격적인 회의 진행에 앞서 청원심사소위원장으로서 한 말씀 드리겠습니다.,
n_id.5,o_id.1,소위원장 문병호,먼저 저를 소위원장으로 선임해 주신 데 대해서 거듭 감사의 말씀을 드립니다.,
n_id.6,o_id.1,소위원장 문병호,오늘은 제19대 국회 들어서 처음 열리는 청원심사소위원회입니다. 앞으로 청원심사소위원회의 활성화와 심도 있는 심사를 위해서 위원장으로서 소임을 다하겠다는 말씀을 드리겠습니다.,
n_id.7,o_id.1,소위원장 문병호,"사실 요즘에 국회 개혁의 여러 가지 내용이 있지만 그중에 청원의 활성화가 중요한 국회 개혁의 하나의 내용으로 제시되고 있는 것으로 알고 있습니다. 국회가 민의의 전당이고 국민들의 어려움을 해소하는 기관인데, 국회의원님들이 다들 법안 발의나 여러 가지 활동을 통해서 열심히 하시지만 그러나 또 소화하지 못하는 틈새가 있는데 그런 부분에 대해서 국민들이 직접 국회에 대해서 청원을 하고 거기에 대해서 국회가 답을 하는 것이 대단히 중요한 절차가 아닌가 그런 생각을 해 봤습니다. ",
n_id.8,o_id.1,소위원장 문병호,"그래서 앞으로 청원소위가 좀 더 활성화되기를 바라고, 그 하나의 모범 사례를 우리 국토교통위원회 청원소위가 했으면 좋겠다는 생각을 하고 위원장으로서 열심히 해 보겠습니다. 그러면 위원님들의 많은 협조와 적극적인 참여를 부탁드리겠습니다. ",
n_id.9,o_id.1,소위원장 문병호,그러면 안건에 대해서 설명을 드리도록 하겠습니다.,
n_id.10,o_id.1,소위원장 문병호,제19대 국회 들어서 지금까지 우리 청원심사소위원회에 회부된 청원은 모두 10건입니다. 오늘은 이 안건을 모두 상정하여 심사하도록 하겠습니다.,
