new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 김수민,의석을 정돈하여 주시기 바랍니다.,
n_id.2,o_id.1,소위원장 김수민,성원이 되었으므로 제369회 국회(임시회) 제2차 여성가족위원회 법안심사소위원회를 개의하겠습니다.,
n_id.3,o_id.1,소위원장 김수민,"임시국회 일정으로 바쁘신 가운데에서도 회의에 참석하여 주신 여러 위원님들께 감사의 말씀을 드립니다. 법안심사를 위하여 김희경 여성가족부차관과 법무부 전태석 법무심의관, 경찰청 황창선 교통기획과장, 금융위원회 전요섭 은행과장 등 관계공무원이 참석하셨습니다. ",
n_id.4,o_id.1,소위원장 김수민,우리 여성가족위원회 법안소위원회는 더 이상 법안심사 논의를 기다릴 수가 없는 절박한 상황입니다. 한국당의 불참에도 불구하고 지난 소위에서 말씀드린 바와 같이 27일인 오늘 법안심사소위를 다시 한번 개의하게 되었습니다.,
n_id.5,o_id.1,소위원장 김수민,저는 국회 정상화가 이루어질 때까지 법안 상정과 의결을 미룬다면 더 이상 헌법기관인 의원 개개인이 가진 최소한의 의무까지 포기하는 것과 다름이 없다고 생각합니다. 입법 활동은 국회의원의 당연한 책무입니다. 한국당 위원님들의 조속한 복귀로 산적한 민생법안을 함께 심의·논의하기를 바라는 간절한 마음으로 오늘 상정된 의사일정을 진행하겠습니다. ,
n_id.6,o_id.1,소위원장 김수민,"오늘 회의에서는 상정된 법률안에 대하여 각 안건별로 수석전문위원의 설명과 정부 측 의견을 들은 후에 위원님들의 질의와 답변을 거쳐 의결하는 방식으로 진행하도록 하겠습니다. 배석하고 계신 분이 답변을 하는 경우에는 원활한 회의 진행과 속기록 작성을 위해서 먼저 소속, 직위, 성명을 밝힌 후에 답변하여 주시기 바랍니다.",
n_id.7,o_id.2,소위원장 김수민,그러면 의사일정 제1항부터 제4항까지 한부모가족지원법 일부개정법률안 등 4건의 법률안을 일괄해서 상정합니다. ,
n_id.8,o_id.3,송희경 위원,"개회하셨네요, 위원장님?",
n_id.9,o_id.4,소위원장 김수민,예. ,
n_id.10,o_id.5,송희경 위원,전에 제가 의사진행발언 좀 하고 가도 되겠습니까?,
n_id.11,o_id.6,소위원장 김수민,예.  ,
n_id.12,o_id.7,송희경 위원,"우리 여성가족위원회의 법안소위 이렇게 개회하고, 오늘 법안소위를 여신다고 해서 제가 왔습니다.",
n_id.13,o_id.7,송희경 위원,저는 자유한국당 여가위 간사인 송희경 위원입니다.,
n_id.14,o_id.7,송희경 위원,오늘 개회하시는 것에 대해서 많은 아쉬움이 있습니다. 물론 국회가 민주주의의 기본으로 합의를 하고 또 여야가 함께 합의를 해서 어떤 의사진행이든 하는 것이 민주주의 기본이라고 생각하고 그렇게 알고 있습니다. ,
n_id.15,o_id.7,송희경 위원,"물론 저희도 정상화가 되기를 굉장히 바라는 마음이고 무엇보다도 오늘 여기 법안 상정된 것을 보면 양육비 이행이 되지 않아서 생계에 문제가 생기는 여러 가지 민생법안도 있습니다. 그 법안은 저도 법을 발의했고 또 그들을 위해서 현장에서 날마다 애쓰고 있는, 양육비 이행을 원하는 한부모가족도 있습니다. 또 청년들에 대한 법안도 있기 때문에 저희 자유한국당은 이 법안에 대해서 어쨌든 같이 합의하고 토론하고 의결하기를 원했습니다. ",
n_id.16,o_id.7,송희경 위원,"그러나 간사 간에 합의는 이루어지지 않았고, 합의가 이루어지지 않은 상황에서 법안소위에 법안이 회부되고 소위가 열리고 그리고 의결까지 간다면 어쨌든 간에 이 부분은 기록에 남을 것이고 의회민주주의에 많은 오류를 남길 거라고 생각합니다. ",
