new_id,ori_id,speaker,utterance
n_id.1,o_id.1,소위원장대리 윤종필,의석을 정돈해 주시기 바랍니다.
n_id.2,o_id.1,소위원장대리 윤종필,성원이 되었으므로 제356회 국회(임시회) 여성가족위원회 제1차 국제규약점검소위원회를 개회합니다. 
n_id.3,o_id.1,소위원장대리 윤종필,그동안 우리나라는 1984년에 유엔여성차별철폐협약에 가입했고 또 협약에 따라서 협약 이행과 관련된 심의를 받아 왔습니다. 지난 2011년 7월 우리나라의 유엔여성차별철폐협약 제7차 이행보고서에 대한 유엔 심의가 있었고 총 49개 항의 최종 견해가 제시되었습니다. 그리고 현재 2018년 2월 22일 제8차 이행보고서에 대한 심의를 앞두고 있습니다. 
n_id.4,o_id.1,소위원장대리 윤종필,협약 이행과 관련해서는 여성가족부뿐만 아니라 범정부적인 차원의 이행이 필요한 것이기 때문에 각 부처의 협약 이행 상황을 국회 차원에서 점검하기 위해 여성가족위원회에서 소위원회를 구성하게 되었습니다. 
n_id.5,o_id.1,소위원장대리 윤종필,오늘 회의에서는 유엔여성차별철폐협약 체8차 국가보고서 심의와 관련된 기관의 이행 관련 업무현황을 보고받고 질의 답변 과정을 통해 바람직한 정책대안을 모색하고자 합니다. 
n_id.6,o_id.1,소위원장대리 윤종필,의사일정에 들어가겠습니다. 
n_id.7,o_id.2,소위원장대리 윤종필,의사일정 제1항 유엔여성차별철폐협약 이행정책 업무현황보고를 상정합니다. 
n_id.8,o_id.2,소위원장대리 윤종필,오늘 유엔여성차별철폐협약 이행정책에 관하여 보고를 해 주실 부처는 총 13개 기관으로 그중 유관 쟁점 수가 많은 부처는 직접 출석하여 보고하도록 하였으며 그 밖의 기관은 서면으로 보고를 대체하도록 하였습니다. 
n_id.9,o_id.2,소위원장대리 윤종필,그러면 보고를 듣도록 하겠습니다.
n_id.10,o_id.2,소위원장대리 윤종필,"동 협약 이행상황을 총괄하는 여성가족부로부터 전반적인 보고를 먼저 들은 다음, 각 부처의 보고를 듣도록 하겠습니다."
n_id.11,o_id.2,소위원장대리 윤종필,보고에 앞서 각 부처에서 오신 분들께는 감사의 말씀을 전합니다. 
n_id.12,o_id.2,소위원장대리 윤종필,먼저 이숙진 여성가족부차관님 보고해 주시기 바랍니다. 
