new_id,ori_id,speaker,utterance
n_id.1,o_id.1,소위원장 김희정,좌석을 정돈해 주시기 바랍니다. 
n_id.2,o_id.1,소위원장 김희정,성원이 되었으므로 제32회 국회(임시회) 제1차 법안심사소위원회를 개의하겠습니다.
n_id.3,o_id.1,소위원장 김희정,이미 공지한 바와 같이 오늘은 교육부 소관 63개 법률안이 일단 안건으로 되어 있습니다. 그리고 내일은 오늘 안건 심사 끝나는 것과 상관없이 문화체육관광부 및 문화재청 소관 법안 심사를 하도록 하겠습니다.
n_id.4,o_id.1,소위원장 김희정,그리고 의사진행 방식과 관련해서 안내사항이 있습니다.
n_id.5,o_id.1,소위원장 김희정,지금까지는 일괄 상정하고 심사를 하다 보니까 실제로 심사하지 않은 법안이 발생했는데 마치 그 법안이 한 번 심사한 것으로 그렇게 기록이 남겨져 있어서 의안 정보가 좀 과장돼서 공시되는 그런 현상이 있었습니다. 
n_id.6,o_id.1,소위원장 김희정,그래서 오늘 회의부터는 법안을 주제별로 나누어서 심사를 하고 심사하는 시점마다 상정하고 의결하는 방식으로 바꾸도록 하겠습니다. 그래서 실제로 한 번도 서칭(searching)이 안 됐는데 상정된 듯한 효과로 공전하는 것처럼 보여지는 현상은 없애도록 하겠습니다. 
n_id.7,o_id.1,소위원장 김희정,그러면 의안 순서와 상관없이 당장에 급하게 정책 개선에 내년도 초부터 영향을 미칠 수 있는 그런 법안부터 먼저 상정을 하도록 하겠습니다.
n_id.8,o_id.1,소위원장 김희정,"오늘은 의안번호 39번 항 그리고 45번 항 그리고 47번 항, 48번 항, 58번 항, 59번 항 이 순서대로 심사를 하고 시간이 계속되면 다시 1번으로 와서 그렇게 순서를 진행하도록 하겠습니다. "
n_id.9,o_id.2,도종환 위원,다시 한 번만 불러 주세요.
n_id.10,o_id.3,소위원장 김희정,"39번 윤관석 의원 발의 고등교육법 그다음에 45번 강은희 의원 평생교육법 그다음에 47번 김재원 의원 고등교육법 그다음에 48번 윤상현 의원 고등교육법, 58번 노웅래 의원 평생교육법 그리고 59번 김상희 의원 평생교육법, 이 순서로 심사를 진행을 하도록 하겠습니다. "
