new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 안규백,좌석을 정돈해 주시기 바랍니다. ,
n_id.2,o_id.1,소위원장 안규백,성원이 되었으므로 323회 국회 국방위원회 제2차 법률안심사소위원회를 개의합니다. ,
n_id.3,o_id.1,소위원장 안규백,"어제 오전에 저희들이 법안심사소위를 일찍 마치고 합참 지통실에 들어가서 지금 현재 진도 앞바다에서 일어난 사건에 대해서 우리 군의 지원체계와 장비, 가용인력에 대해 전반적으로 점검을 하고 우리 국방위가 할 수 있는 일이 무엇인가를 한번 짚고 왔습니다.",
n_id.4,o_id.1,소위원장 안규백,앞으로 우리 군이 중심이 돼 가지고 뭔가 더 체계적인 지원체계와 함께 우리 국방위에서 할 일을 더 찾아서 하도록 하는 아주 소중한 시간이었습니다. 최후의 일각까지 1명도 희생자가 없이 다 구조할 수 있도록 차관님이 더욱더 만반의 준비를 좀 해 주시고 우리 국방위도 많은 지원을 하도록 하겠습니다. ,
n_id.5,o_id.1,소위원장 안규백,오늘은 여러 가지 법안이 많은데 오후에는 국방위가 또 우리 군도 집중적으로 하기 위해서 오전 회의로 마치도록 하겠습니다. 어제 1차 소위에서 상정하지 못한 안건들이 있는데 배부해 드린 의사일정 순서대로 안건을 계속 심사하도록 하겠습니다. ,
n_id.6,o_id.1,소위원장 안규백,오늘도 어제에 이어서 안건 심사와 관련해서 국방부차관 나오셨습니다. ,
n_id.7,o_id.2,소위원장 안규백,"그러면 의사일정 제1항과 2항, 2건의 군인복지기본법 일부개정법률안을 일괄 상정하겠습니다. ",
n_id.8,o_id.2,소위원장 안규백,"제가 회의를 진행하면서, 오전 회의로 마치기 때문에 국방위가 긴급을 요하거나 또는 시급한 법안에 대해서 순서를 조정해서 상정할 일 있으면 상정하도록 하겠습니다. ",
n_id.9,o_id.2,소위원장 안규백,수석전문위원 보고해 주세요.,
n_id.10,o_id.3,수석전문위원 성석호,의사일정 1항 군인복지법 정부 개정법률안입니다.,
n_id.11,o_id.3,수석전문위원 성석호,주요 내용을 말씀드리겠습니다. ,
n_id.12,o_id.3,수석전문위원 성석호,"군인자녀를 위한 기숙사 시설이 있습니다. 그 이용 대상자를 확대하고자 하는 것입니다. 현행에는 정규학교인 초등학교, 중·고등학교, 대학교에 다니는 군인자녀만 됐던 것을 평생교육법에 의한 학교하고 학점인정 등에 관한 법률에 의한 학교 학생들하고 대학원생을 추가하는 겁니다. 그래서 평생교육법에 의한 학교라는 거는 애니메이션고등학교라든가 음식조리고등학교 이런 것도 해당이 되고요. 그다음에 학점인정 등에 관한 법률에 따른 학교는 직업전문학교, 패션디자인스쿨 이런 것이 포함이 되겠습니다. ",
n_id.13,o_id.3,수석전문위원 성석호,정부안은 이걸로 하겠습니다. ,
n_id.14,o_id.4,국방부차관 백승주,수혜 대상을 확대하는 것이기 때문에 정부안에 동의를 합니다. ,
n_id.15,o_id.5,한기호 위원,이의 없습니다. ,
n_id.16,o_id.6,소위원장 안규백,제1항에 대해서 위원님 특별한 이의 없습니까? ,
n_id.17,o_id.7,송영근 위원,이의 없습니다. ,
n_id.18,o_id.8,소위원장 안규백,가결되었음을 선포합니다.,
n_id.19,o_id.9,수석전문위원 성석호,다음은 의사일정 2항 배기운 의원 대표발의안입니다.,
n_id.20,o_id.10,소위원장 안규백,말씀 조금 크게 해 주십시오.,
n_id.21,o_id.11,수석전문위원 성석호,관계 중앙행정기관의 범위를 명시하는 것입니다. 그래서 현행에는 관계 중앙행정기관을 시행령 4조에서 열거하고 있는데 본 개정안은 관계 중앙행정기관의 범위를 법률에서 명시하고 있습니다. ,
n_id.22,o_id.11,수석전문위원 성석호,다음 5페이지가 되겠습니다. ,
n_id.23,o_id.11,수석전문위원 성석호,"연도별 시행계획의 수립주체로 국방부장관을 추가하고요. 그다음에 관계 중앙행정기관의 장은 시행계획과 그 추진실적을 작성해서 국방부장관에게 제출하도록 하고, 국방부장관은 그 추진실적을 평가해 가지고 국회 소관 상임위원회에 보고하도록 하고 있습니다. ",
n_id.24,o_id.11,수석전문위원 성석호,"그래서 동 시행계획의 수립주체로 국방부장관을 추가하는 것은 긍정적으로 보았고요. 시행계획의 주체를 명확히 한 것으로 판단이 됩니다. 다만 각 관계 중앙행정기관으로부터 추진실적을 받아 가지고 국방부장관이 평가를 하도록 하고 있는데 정부 조직체계상 각 관계 중앙행정기관이 낸 자료를 평가하는 것을, 동급의 기관끼리 평가하는 것은 조금 문제가 있을 수 있다 이렇게 보았습니다. ",
n_id.25,o_id.11,수석전문위원 성석호,이상입니다.,
n_id.26,o_id.12,소위원장 안규백,12항입니까? ,
n_id.27,o_id.13,수석전문위원 성석호,2항입니다.,
n_id.28,o_id.14,소위원장 안규백,"아니, 1항 말이에요. 1항의 대학원생 자녀에 대해서는, 이 대학원생이라는 게 전문 분야인데, 그러니까 보통이 아니고요. 그런데 이건 좀 과도한 측면이 있다는 얘기도 있던데요?",
n_id.29,o_id.15,국방부차관 백승주,"이 법 개정의 기본취지는 이제 정규학교뿐만 아니라 예를 들어서 대학에 진학 안 하고 일반 학원에 다니지 않습니까? 이런 학생들도 군인자녀들의 경우에 기숙사에 입사하도록 하는 건데, 대학원생들도 거기 대상이 되는데......",
n_id.30,o_id.16,수석전문위원 성석호,개정안에서는 고등학교 이하에 먼저 배정하도록 하고 있습니다. ,
n_id.31,o_id.17,소위원장 안규백,우리 군이 너무 복지가 잘돼 있고 많으니까 시샘하는 사람이 많아.,
n_id.32,o_id.18,수석전문위원 성석호,그런데 개정안에서는 우선적으로 고등학교 이하의 학생들에게 배정하도록 하고 있기 때문에 여유가 있는 경우에 한해서 대학원생이 들어가게 되는 거지요.,
n_id.33,o_id.19,송영근 위원,방이 남아돌아갈 게 없네.,
n_id.34,o_id.20,소위원장 안규백,수석님이 동의하세요?,
n_id.35,o_id.21,수석전문위원 성석호,지금 개정안 후단에 '이 경우 국방부장관은 고등학교 졸업 이하의 학력을 취득하거나 인정받기 위하여 학습을 하고 있는 사람에게 우선적으로 제공하여야 한다' 이렇게 돼 있거든요. 그러니까 일단 고등학교 이하 학생들한테 배정을 하고 그럼에도 남으면 대학생과 대학원생들한테......,
n_id.36,o_id.22,한기호 위원,방이 남을 때 주는 거니까.,
n_id.37,o_id.23,송영근 위원,공 룸으로 운영하는 것보다는 낫다.,
n_id.38,o_id.24,소위원장 안규백,군 자녀들은 학숙이나 기숙사 이게 너무 오버가 넘쳐 가지고 공실이 지금 많다는 것 아닙니까? 공실이 없으면 대학원생이라는 말이 나올 리가 없지요. 그걸 아셔야 돼요.,
n_id.39,o_id.25,한기호 위원,공실 안 나옵니다.,
n_id.40,o_id.26,국방부차관 백승주,"공실이 나와서가 아니고요. 이 문제는 정규 고등학교, 정규 대학교가 아니어도 우리 사회의 분위기가 이제는 예를 들어 학원 같은 데를 다녀도, 대학을 못 간 것도 억울한데 취직을 위해 학원 다니는 애들도 제외했다가......",
n_id.41,o_id.27,소위원장 안규백,"아니지. 대학원생 아니에요, 대학원생.",
n_id.42,o_id.28,한기호 위원,대학원생 명시하지 않았어요.,
n_id.43,o_id.29,국방부차관 백승주,대학원생을 명시한 건 아니고요.,
n_id.44,o_id.30,소위원장 안규백,대학원생으로 명시돼 있는데?,
n_id.45,o_id.31,한기호 위원,명시 안 돼 있어요. 명시 안 돼 있습니다.,
n_id.46,o_id.32,소위원장 안규백,그러면 재수생들한테도 줘야지. 그 애들이야말로 정말 공부하는 애들이고 힘든 애들이니까.,
n_id.47,o_id.33,김종태 위원,대학원생이 어디 있나?,
n_id.48,o_id.34,한기호 위원,2쪽에 있는데 대학원은 없어요.,
n_id.49,o_id.35,국방부차관 백승주,'그 밖에 숙식시설을 제공할 필요가 있다고 국방부장관이 인정하는 사람' 이것은 훈령으로 잘 정하겠습니다.,
n_id.50,o_id.36,소위원장 안규백,대학원생 있던데요?,
n_id.51,o_id.37,한기호 위원,"여기는 명시했던 것을, 제외한 것을 뺐을 뿐이지.",
n_id.52,o_id.38,국방부차관 백승주,대학원생이 안 된다는 것을 뺀 건데 저희도 토론을 하면서 '국방부장관이 인정하는 사람' 이걸로 했는데 이 부분은 훈령으로 해서 지금 위원장님이 우려하는 부분을......,
n_id.53,o_id.39,한기호 위원,대학원생은 제외한다는 말을 뺐다는 거지.,
n_id.54,o_id.40,송영근 위원,한다는 것은 아니네.,
n_id.55,o_id.41,소위원장 안규백,군이 복지가 너무 잘돼 있어 가지고 그런 거예요.,
n_id.56,o_id.42,국방부차관 백승주,우려하는 사항은 국방부 훈령으로 우선순위를 잘 정해서 그런 부분을 하겠습니다.,
n_id.57,o_id.43,소위원장 안규백,알겠습니다.,
n_id.58,o_id.43,소위원장 안규백,2항 이의 없습니까? 2항은 별 이의가 없을 것 같은데요.,
n_id.59,o_id.44,김종태 위원,2항에 문제 있다고 했는데요?,
n_id.60,o_id.45,한기호 위원,평가하고 보고받는다는 게......,
n_id.61,o_id.46,국방부차관 백승주,"배기운 의원님 안에 대해서 중앙행정기관이 시행령에 규정돼 있는 것을 법령으로 옮기는 문제는 5년 단위로 중앙행정기관의 명칭이 바뀌는 부분이 정부조직법이 자주 바뀌는 문제도 있고, 또 유사 입법례에도 시행령으로 그냥 둬도 큰 문제가 없을 것 같습니다. 그래서 시행령으로 두는 것이 좋다는 판단을 하고 있습니다.",
n_id.62,o_id.46,국방부차관 백승주,"두 번째 작성 주체를 국방부장관으로 하는 것은 동의하고요. 그런데 계획을 이미 매년 국회에 보고하고 있는데 별도로 상임위원회에 보고를 규정할 필요가 있겠느냐의 문제에 대해서 저희는 필요 없다고 생각을 합니다. 이 규정을 안 해도 상임위원회에 저희들이 보고를 하고 있습니다, 현실적으로.",
n_id.63,o_id.47,한기호 위원,"그러니까 우선 첫 번째는 횡적으로 같은 동급의 국방부가 보고받고 평가한다는 자체가 문제가 되지 않느냐 하는 게 하나 있고, 그다음에 두 번째는 시행령에 의해서도 충분히 되는데 구태여 법률화할 필요가 있느냐 하는 것이고, 세 번째 제가 봐서는 뭐가 있느냐 하면 정부가 출범할 때마다 다 바뀌잖아요. 그러면 여기다가 기재부, 보건복지부 죽 이렇게 명시해 놓은 것이 다음 정부에는 또 바뀌잖아.",
n_id.64,o_id.48,국방부차관 백승주,"예, 그래서 시행령으로 두면 좋은데......",
n_id.65,o_id.49,한기호 위원,"그러면 시행령에 놔두는 것이 맞지, 법률화하는 것보다.",
n_id.66,o_id.50,국방부차관 백승주,문제는 없습니다. 그래서 반대합니다.,
