new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 윤영일,의석을 정돈해 주시기 바랍니다. ,
n_id.2,o_id.1,소위원장 윤영일,성원이 되었으므로 제352회 국회(임시회) 국토교통위원회 제1차 교통법안심사소위원회를 개의합니다. ,
n_id.3,o_id.1,소위원장 윤영일,바쁘신 와중에도 회의에 참석해 주신 여러 위원님들과 맹성규 차관을 비롯한 관계관 여러분께 감사의 말씀을 드립니다.,
n_id.4,o_id.1,소위원장 윤영일,"오늘 회의 심사방식은 먼저 전문위원으로부터 법률의 제·개정 이유, 대체토론의 요지, 수정의견에 대한 설명을 들은 다음 이에 대한 정부 측의 의견을 청취하고 이어서 위원님들의 질의와 토론을 거쳐 의결하는 방식으로 진행하겠습니다.",
n_id.5,o_id.2,소위원장 윤영일,그러면 의사일정 제1항 도시교통정비 촉진법 일부개정법률안을 상정합니다. ,
n_id.6,o_id.2,소위원장 윤영일,먼저 최시억 전문위원 보고해 주시기 바랍니다. ,
n_id.7,o_id.3,전문위원 최시억,보고드리겠습니다.,
n_id.8,o_id.3,전문위원 최시억,소위 심사자료 2페이지가 되겠습니다. ,
n_id.9,o_id.3,전문위원 최시억,김영춘 의원께서 발의하신 도시교통정비 촉진법 일부개정법률안입니다.,
n_id.10,o_id.3,전문위원 최시억,이 법률안은 교통영향평가 대상사업 건축물 중에서 일정 규모 이상의 건축물에 대해서는 현행 승인관청 소속 건축위원회가 아닌 상급관청 소속 교통영향평가심의위원회의 심의를 받도록 하는 내용으로 되어 있습니다. ,
n_id.11,o_id.3,전문위원 최시억,이 법안에 대해서 검토한 결과 현재 대규모 주거시설 등 교통량이 크게 증가할 우려가 있는 대규모 사업의 경우에도 건축위원회의 심의만 거침으로 인해서 교통영향분석이나 개선대책이 어려운 게 사실입니다. 따라서 심의 절차를 강화하려는 취지로서 바람직한 입법이라고 생각됩니다. ,
n_id.12,o_id.3,전문위원 최시억,다만 상급관청 소속 심의위원회의 심의를 승인관청 소속 심의위원회의 심의로 변경할 필요가 있습니다. ,
