new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 박남춘,의석을 정돈해 주시기 바랍니다.,
n_id.2,o_id.1,소위원장 박남춘,성원이 되었으므로 제347회 국회(임시회) 안전행정위원회 제1차 안전및선거법심사소위원회를 개의합니다.,
n_id.3,o_id.1,소위원장 박남춘,오늘 소위원회 심사 안건은 지난 정기회 마지막 소위원회에서 심사를 완료하지 못한 국민안전처와 경찰청 소관 법률안 34건입니다.,
n_id.4,o_id.1,소위원장 박남춘,소위원회 안건 심사 진행 방식은 지난 회의와 마찬가지로 전문위원실에서 작성한 법률안 심사자료를 중심으로 전문위원으로부터 안건별 전체회의 심사 경과와 전체회의 중에 위원님들께서 제기하신 내용 및 전문위원이 검토한 사항 등에 대한 설명을 듣고 정부 의견을 청취한 후에 위원님들의 논의를 통해서 안건별로 의결 및 처리 여부를 결정하도록 하겠습니다.,
n_id.5,o_id.1,소위원장 박남춘,오늘 심사할 안건 수가 많고 오후 본회의와 또 새누리당 의원총회가 있어요. 그래서 시간적 제약이 있는 만큼 정해진 시간 내에 효율적인 심사가 진행될 수 있도록 협조하여 주시기 바랍니다.,
n_id.6,o_id.1,소위원장 박남춘,그러면 안건 심사를 시작하겠습니다.,
n_id.7,o_id.1,소위원장 박남춘,먼저 국민안전처 소관 법률안에 대하여 심사를 하도록 하겠습니다.,
n_id.8,o_id.1,소위원장 박남춘,안건 심사를 위해서 국민안전처 이성호 차관님께서 출석하셨습니다.,
n_id.9,o_id.1,소위원장 박남춘,차관님께서 간단히 인사하여 주시기 바랍니다.,
n_id.10,o_id.2,국민안전처차관 이성호,국민안전처차관입니다.,
n_id.11,o_id.2,국민안전처차관 이성호,"박남춘 위원장님과 여러 위원님들께, 좋은 시간 내 주셔서 감사드립니다.",
n_id.12,o_id.2,국민안전처차관 이성호,앞으로도 위원님들 말씀하신 것을 잘 청취를 해서 국민을 위한 안전정책을 수립하는 데 더 한층 노력하도록 그렇게 하겠습니다.,
n_id.13,o_id.2,국민안전처차관 이성호,이상입니다.,
n_id.14,o_id.3,소위원장 박남춘,수고하셨습니다.,
n_id.15,o_id.3,소위원장 박남춘,그러면 안건 심사를 시작하겠습니다.,
n_id.16,o_id.4,소위원장 박남춘,먼저 의사일정 제1항∼제13항 재난 및 안전관리 기본법 일부개정법률안을 상정합니다.,
n_id.17,o_id.4,소위원장 박남춘,수석전문위원께서 사항별로 세부 내용을 설명해 주시기 바랍니다.,
n_id.18,o_id.5,수석전문위원 박수철,수석전문위원 보고올리겠습니다.,
n_id.19,o_id.5,수석전문위원 박수철,"위원님들께 배부해 드린 유인물 1쪽에서 보시는 바와 같이, 위원장님께서 말씀 주셨듯이 오늘 재난 및 안전관리 기본법 13건에 대해서 심사를 하시게 되겠습니다.",
n_id.20,o_id.5,수석전문위원 박수철,유인물 2쪽 되겠습니다.,
n_id.21,o_id.5,수석전문위원 박수철,정부안에 있는 내용으로 현행에서는 국민안전처장관이 중앙부처의 재난안전 예산에 대한 사전검토 및 평가 수행을 규정하고 있는데 개정안에서는 지방자치단체의 재난안전 예산에 대해서도 국민안전처장관이 현황자료를 제출받아서 분석하고 그 결과를 지방자치단체장으로 하여금 활용할 수 있도록 하는 내용을 담고 있습니다. 개정안이 입법될 경우 재난안전 예산 투자 현황 분석을 통해서 사업의 효과성과 효율성을 제고하는 데 기여할 수 있다고 보여집니다.,
n_id.22,o_id.5,수석전문위원 박수철,이와 관련되어서는 정부안의 입법예고 과정 등에서 수렴된 지방자치단체 의견을 점검하셔서 입법정책적으로 결정하실 사항으로 보여지고 약간의 법문 수정은 필요하다고 보입니다.,
n_id.23,o_id.5,수석전문위원 박수철,계속 이어서 보고를 드리겠습니다.,
n_id.24,o_id.6,소위원장 박남춘,"예, 그러시지요, 한꺼번에.",
n_id.25,o_id.7,수석전문위원 박수철,윤재옥 의원님께서 발의해 주신 내용이 되겠습니다.,
