new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 하태경,의석을 정돈해 주시기 바랍니다. ,
n_id.2,o_id.1,소위원장 하태경,성원이 되었으므로 제354회 국회(정기회) 제3차 고용노동소위원회를 개회하겠습니다.,
n_id.3,o_id.1,소위원장 하태경,오늘 회의 진행은 안건을 일괄 상정한 후에 동일 제명의 법률안 또는 병합 심사가 필요한 안건들을 묶어서 심사하고 의결하도록 하겠습니다.,
n_id.4,o_id.1,소위원장 하태경,정부 측에서 답변하실 경우 위원장의 허가를 얻어 답변해 주시고 직위와 성명을 반드시 밝혀 주시기 바랍니다.,
n_id.5,o_id.2,소위원장 하태경,그러면 의사일정 제1항부터 제36항까지의 안건을 일괄하여 상정하도록 하겠습니다.,
n_id.6,o_id.2,소위원장 하태경,"지금 의사일정에 나와 있는 대로 1항부터 순서대로 하고요, 먼저 수석전문위원 설명해 주시기 바랍니다.",
n_id.7,o_id.3,수석전문위원 김양건,"1항으로 올라와 있는 주한미군기지 이전, 축소, 철수 등에 따른 주한미군 한국인근로자 및 이직자의 지원에 관한 특별법안 이 부분에 대해서 그때 논의됐던 안은 몇 가지로 단계적으로 저희들이 논의했었는데요. ",
n_id.8,o_id.3,수석전문위원 김양건,"저희들이 실무적으로 검토해 본 결과 순서대로 처음에 촉구 결의안 그래서 '주한미군기지 이전, 축소, 철수 등에 따른 주한미군 한국인근로자 및 이직자에 대한 범정부적 지원 대책 수립 촉구 결의안'을 내는 방안이 하나 있을 수 있고요.",
n_id.9,o_id.3,수석전문위원 김양건,그다음에 두 번째는 현행 국무총리훈령으로 되어 있는 주한미군기지 이전정책협의회 구성 및 운영에 관한 규정 내용 중에 기능 가운데 주한미군 근로자 그분들에 대한 지원 부분이 구체적으로 규정되어 있지 않기 때문에 그런 기능 부분을 추가해서 하는 방안이 있을 수 있고요.,
n_id.10,o_id.3,수석전문위원 김양건,"그리고 또 하나는 지난 소위에서 4조까지의 대책협의회 구성을 위한 법안을 현행보다는 조금 축소해서 만드는 안이 있습니다. 그래서 법안 명칭을 특별법안이 아니고 설치 관련 법안으로 해서 '주한미군기지 이전, 축소, 철수 등에 따른 주한미군 한국인근로자 및 이직자의 지원을 위한 대책협의회 설치에 관한 법률안' 이 부분을 저희들이 안으로 구성해 봤습니다만 이 부분에 있어서는 정부 위원회 설치라든지 조직 설치 관련해서 요건에 맞는 부분이 있어야 되는데 저희들이 실무적으로 해당되는 그런 부분이 좀 어렵다 이런 판단을 하고 있습니다. 그렇지만 위원님들이 논의해 주시면 그에 따른 안을 만들어 보는 방법은 있겠습니다.",
