new_id,ori_id,speaker,utterance
n_id.1,o_id.1,소위원장 유기홍,좌석을 정돈해 주시기 바랍니다. 
n_id.2,o_id.1,소위원장 유기홍,성원이 되었으므로 제321회 (임시회) 제3차 예산결산기금심사소위원회를 개의하겠습니다. 
n_id.3,o_id.2,소위원장 유기홍,"의사일정 제1항 및 제2항 교육부·문화체육관광부 및 문화재청 소관의 2014년도 예산안과 기금운용계획안, 의사일정 제3항 교육부 소관 2014년도 임대형 민자사업 한도액안, 이상 3건을 일괄하여 상정합니다. "
n_id.4,o_id.2,소위원장 유기홍,오늘 회의는 지난 회의에서 심사하지 못한 교육부 소관 증액 의견 사업 및 보류사업 등을 먼저 심사한 후에 문화체육관광부와 문화재청 소관 예산안에서 미진했던 부분 등을 정리하는 순으로 진행하겠습니다.
n_id.5,o_id.2,소위원장 유기홍,"이와 관련해서 효율적인 의사 진행을 위해 지난 주말에 여야 간에 사전 협의한 결과가 있는데, 전문위원들이 그 내용을 보고할 예정임을 알려드립니다."
n_id.6,o_id.2,소위원장 유기홍,그리고 소위원회 의결은 전체회의 직전에 개의될 다음 소위원회에서 3개 부처 일괄해서 할지 아니면 오늘 이 자리에서 할지를 심의를 마쳐 놓고 의견을 물어서 결정하도록 하겠습니다.
n_id.7,o_id.2,소위원장 유기홍,"통상 직전에 해 온 전례가 있었고 또 어떻게 보면 부대의견이라든지 오늘 의결된 사항을 좀 정리할 시간을 드린다는 점에서 그렇게 해 오기도 했었는데...... 사실은 지난 금요일 날 마치는 걸로 다들 생각을 하고 있었습니다. 의견의 접근도 상당히 보았는데, 의사소통상의 문제가 있어서......"
n_id.8,o_id.2,소위원장 유기홍,"어떻게 보면 지난 주말 사이에 여야 간의 상당히 각자 논의도 있었고 또 여야 간에 의견 접근이 있어서 오늘은 회의를 아주 효율적으로 좀 진행할 수 있게끔 됐다는 점을 말씀드리고, 그에 따라서 위원님들께서도 충분히 사전에 논의가 있었던 만큼 협조해 주실 것을 당부드리겠습니다."
n_id.9,o_id.2,소위원장 유기홍,"먼저, 교육부 소관부터 심사하도록 하겠습니다."
n_id.10,o_id.2,소위원장 유기홍,"전문위원, 보고해 주시기 바랍니다. "
n_id.11,o_id.3,수석전문위원 임진대,'교육부 소관 2014년도 예산안 현재까지의 심사 결과 & 사전협의안'이라는 자료를 가지고 보고를 드리겠습니다.
n_id.12,o_id.3,수석전문위원 임진대,심사 보류 사업과 증액 사업 전부에 대해서 아까 위원장님께서 말씀하신 것처럼 사전에 협의된 내용을 정리한 것입니다. 그 결과 논의가 필요한 사업과 사전협의가 된 안 두 곳으로 구분이 되고 있습니다.
n_id.13,o_id.3,수석전문위원 임진대,"논의가 필요한 사업은 먼저 대학교육역량 강화사업, 연번 43 국립부설학교 학력증진, 경북대사대부중 시설확충사업입니다. 52번, 글로벌교육교류사업, 2015세계교육회의 준비사업입니다. 연번 71, 교육국제화특구사업 그리고 연번 32, 한국학중앙연구원 출연사업이 되겠습니다."
n_id.14,o_id.3,수석전문위원 임진대,그리고 사전협의 결과 예산 심사 부분에 대해서 말씀드리겠습니다.
n_id.15,o_id.3,수석전문위원 임진대,"연번 6, 대학자율역량 기반조성사업은 정부원안대로 하였고 그리고 연번 8, 대학평가 및 운영사업에 대해서 정부원안대로 하였습니다. 연번 6번에 대해서 대학자율역량 기반조성 부분에는 부대의견을 추가하는 것으로 그렇게 의견이 모아졌고, 연번 14번 한국학진흥방안에 대해서는 10억 원을 감액하는 것으로 하였는데, 해외한국학중핵대학 신규 4억 원 감액, 해외한국학 씨앗형 신규 사업 6억 원 감액입니다. "
n_id.16,o_id.3,수석전문위원 임진대,"그리고 연번 25, 국사편찬위원회 건국기념역사관 운영에 대해서 운영비 50%인 1635만 원을 감액하는 것으로 협의가 되었고, 26번 학생정신건강센터 지원은 정부원안을 유지하는 것으로 하였습니다. "
n_id.17,o_id.3,수석전문위원 임진대,"그리고 연번 27, 국립대시설확충사업에 대해서 공주대 세종한민족교육문화센터에 대해서 150억 원 증액, 한밭대 국제교류전용시설 공간확보 7억 3000만 원 증액, 금오공대 신기술창조교육관 신축에 6억 400만 원 증액 의견이 협의됐습니다."
n_id.18,o_id.3,수석전문위원 임진대,그리고 연번 28에 국립대병원 지원에 전북대병원 군산 분원 건립에 97억 1500만 원 정부안 원안 협의하고 부대의견을 마련하는 것으로 협의되었습니다. 
n_id.19,o_id.3,수석전문위원 임진대,"연번 32, 한국학중앙연구원 출연은 고전자료 현대화 연구사업은 정부안 원안을 유지하고 인건비는 4억 6400만 원 감액 그리고 운영비에서 7억 1660만 원을 감액하는 것으로 되어 있습니다. "
n_id.20,o_id.3,수석전문위원 임진대,"그리고 연번 33, 국가장학금 지원에서는 정부안을 유지하고 부대의견을 첨부하는 것으로 협의가 되었습니다. "
n_id.21,o_id.3,수석전문위원 임진대,"그리고 연번 39, 교과용도서 개발 및 보급 사업에서는 디지털교과서 개발 보급에 6억 1700만 원 감액하는 것으로 되어 있습니다. "
n_id.22,o_id.3,수석전문위원 임진대,그리고 핵심역량 중심의 시범교과서 개발·적용에 대해서는 8000만 원 감액이 있습니다. 
n_id.23,o_id.3,수석전문위원 임진대,"그리고 연번 41, 지방교육재정교부금에 대해서는 학교비정규직 영양사 처우 개선에 대해서 정부안을 유지하면서 부대의견을 첨부하는 것으로 되어 있고 연번 46, 교육용 학교 전기요금 지원은 1100억 원 증액입니다."
n_id.24,o_id.3,수석전문위원 임진대,"그리고 연번 50번, 국제백신연구소 지원은 30억 9500만 원 증액입니다."
n_id.25,o_id.3,수석전문위원 임진대,"51번, 재외동포 교육 운영 지원은 첫째, 한국학교 저소득층 자녀 학비지원 15억 9100만 원 증액, 현지 채용 인건비 43억 4800만 원 증액 그리고 한국학교 시설비 11억 4900만 원 증액, 해외 초·중등학교 한국어 보급에 10억 원 증액이 있습니다. "
n_id.26,o_id.3,수석전문위원 임진대,"그리고 연번 52, 글로벌교육 교류사업 아태국제이해교육원 지원에 3억 1700만 원 증액입니다. "
n_id.27,o_id.3,수석전문위원 임진대,"연번 53번에 유네스코 저개발국 교육발전기금 6억 4000만 원 증액, 연번 54 저개발국 교육인재 양성 지원 유네스코 유니트윈 사업 3억 5000만 원 증액, 연번 55 재외동포 한민족 정체성 확립사업 중 재외동포 국내초청 교육에 5억 원 증액, 교과서 및 교재보급에 10억 원 증액입니다."
n_id.28,o_id.3,수석전문위원 임진대,"그리고 연번 78, 초·중학교 학교급식비 지원에 누리과정 부분에 3237억 원, 초등돌봄교실 1440억 원 증액입니다. 이 부분에 대해서는 부대의견이 있습니다. "
n_id.29,o_id.3,수석전문위원 임진대,"연번 79, 장애학생 교육지원 국립특수학교 교수-학습 환경 개선에 1억 7400만 원 그리고 연번 80번, 특수교육 내실화 기반 구축, 장애학생 인권교육자료 개발에 2억 1000만 원이 있습니다. "
n_id.30,o_id.3,수석전문위원 임진대,이상 사전협의안에 대한 보고를 마치고 부대의견도 있습니다마는 부대의견 부분은 서면으로 참고해 주시면 좋겠습니다. 
n_id.31,o_id.3,수석전문위원 임진대,이상 보고를 마치겠습니다. 
n_id.32,o_id.3,수석전문위원 임진대,죄송합니다. 
n_id.33,o_id.3,수석전문위원 임진대,"빠진 부분이 끝에서 두 번째 장에 연번 56, 대학재정 정보분석 및 시스템 운영에 사립학교 예결산 실태 점검에 2억 8000만 원, 사립대학 외부감사 회계감리 6억 3000만 원이 증액이 있습니다. "
n_id.34,o_id.3,수석전문위원 임진대,"연번 57, 고교교육 정상화 기여대학 지원에 600억 원 증액, 연번 58 인천대학교 법인화 성과관리사업에 32억 원 증액, 연번 59 국립대학 자원관리시스템 구축사업에 40억 원 증액이면서 부대의견이 붙어 있습니다."
n_id.35,o_id.3,수석전문위원 임진대,그리고 연번 60번에 공공기숙사 이자보전사업입니다. 21억 원 증액.
n_id.36,o_id.3,수석전문위원 임진대,"연번 61, 지방대학 특성화사업에 200억 원 증액, 연번 62 지역선도대학 육성사업에 100억 원 증액, 연번 63 산학협력선도대학 육성 대학창업교육체제 구축사업에 65억 원 증액, 연번 64 의과학자 육성 지원에 4억 3300만 원 증액, 연번 65 인문사회 기초연구 사업 중 학문후속세대 지원, 시간강사 연구 지원에 240억 원 증액, 학제 간 융합연구 지원사업에 39억 원 증액, 토대기초연구 지원사업에 54억 원 증액인데 상고사 등 한국사 연구지원, 체육사전 발간입니다."
n_id.37,o_id.3,수석전문위원 임진대,"연번 66, 사회과학연구 지원은 29억 원 증액, 67번 한국고전번역원 출연에 10억 7000만 원 증액, 68번 고전문헌 국역지원에 4억 원 증액, 학술단체지원 학술대회 지원에 15억 2000만 원 증액입니다."
n_id.38,o_id.3,수석전문위원 임진대,"연번 70에 우수학생 국가장학사업 12억 원 증액 그리고 연번 73 교육과정 개정 및 후속지원에 15억 원 증액, 연번 74 동북아역사재단 지원에 3억 6000만 원 증액입니다."
n_id.39,o_id.3,수석전문위원 임진대,이상입니다.
n_id.40,o_id.4,소위원장 유기홍,연번 51번에 50억짜리가 하나 빠진 것 아닌가요?  
n_id.41,o_id.5,교육부국제협력관 강영순,김세연 위원님께서 명목을 구체적으로 안 정하시고 올리신 50억이 지금 빠져 있습니다. 지금 말씀하신 지적이 맞습니다.
n_id.42,o_id.6,수석전문위원 임진대,재외동포교육 운영지원......
n_id.43,o_id.7,정진후 위원,50억이 증액 추가요?
n_id.44,o_id.8,교육부국제협력관 강영순,"예, 그런데 지금 여기 다른 항목하고 사실은 같이 겹치는 측면이 있습니다. "
