new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 진선미,의석을 정돈해 주시기 바랍니다.,
n_id.2,o_id.1,소위원장 진선미,성원이 되었으므로 제3차 안전및선거법심사소위원회를 개의하겠습니다. ,
n_id.3,o_id.1,소위원장 진선미,지난 2차 회의 때 심사 못한 법률안을 계속해서 심사하도록 하겠습니다. ,
n_id.4,o_id.1,소위원장 진선미,그러면 재난안전관리본부장님 간단히 인사해 주십시오.,
n_id.5,o_id.2,행정안전부재난안전관리본부장 류희인,행정안전부 재난안전본부장 류희인입니다.,
n_id.6,o_id.2,행정안전부재난안전관리본부장 류희인,평소 정부의 재난안전 관리정책에 많은 관심과 지원을 해 주시는 진선미 위원장님을 비롯한 위원님들께 감사드립니다. ,
n_id.7,o_id.2,행정안전부재난안전관리본부장 류희인,지난 27일 계속 심사하기로 한 승강기시설 안전관리법 전부개정법률안 제41조 유지관리 도급계약의 원칙 등에 대해 이해관계자의 의견을 듣고 위원님들께서 지적하신 사항은 적극 반영토록 하겠습니다. ,
n_id.8,o_id.2,행정안전부재난안전관리본부장 류희인,앞으로 재난안전관리본부에 대한 지속적인 관심과 많은 성원 부탁드립니다. ,
n_id.9,o_id.2,행정안전부재난안전관리본부장 류희인,감사합니다. ,
n_id.10,o_id.3,소위원장 진선미,그러면 의사일정 제1항부터 제4항까지 4건의 승강기시설 안전관리법 일부개정법률안을 일괄하여 계속 상정합니다.,
n_id.11,o_id.3,소위원장 진선미,수석전문위원님 설명해 주십시오. ,
n_id.12,o_id.4,수석전문위원 김부년,지난번 소위 때 계속 심사하기로 했던 1건이 있습니다. ,
n_id.13,o_id.4,수석전문위원 김부년,그게 심사자료로 보면 110쪽에 있습니다.,
n_id.14,o_id.4,수석전문위원 김부년,"개정안에서는 관리주체는 유지관리에 관한 도급계약의 상대방을 전자입찰방식으로 선정하도록 하고, 또 유지관리업자가 도급계약을 체결하는 경우에는 도급금액, 유지관리의 기간 등 도급계약에 관한 사항을 승강기안전종합정보망에 입력하도록 하고 있습니다. 그리고 이를 위반했을 때는 300만 원 이하의 과태료를 부과하도록 하고 있습니다. ",
n_id.15,o_id.4,수석전문위원 김부년,여기에 대해서 재난안전본부와 해당 관련업계 의견이 첨예하게 대립되어서 오늘 양쪽의 입장을 들어보는 자리가 된 것 같습니다.,
n_id.16,o_id.4,수석전문위원 김부년,이상입니다.,
n_id.17,o_id.5,소위원장 진선미,"그러면 정부 측 의견을 들어야 할까요, 아니면 이해관계인 먼저 할까요? 입장은 정해지신 거니까.",
n_id.18,o_id.6,윤재옥 위원,이해관계인 먼저 들읍시다. ,
n_id.19,o_id.7,소위원장 진선미,그러면 오늘 이해관계자로 참석해 주신 세 분이 계십니다. ,
n_id.20,o_id.7,소위원장 진선미,"한국승강기관리산업협동조합 김원순 이사장님, 한국승강기공업협동조합 이재복 이사장님, 현대엘리베이터 최석규 상무이사님, 이렇게 세 분 다 오셨습니까? ",(｢예｣ 하는 이해관계인 있음)
n_id.21,o_id.7,소위원장 진선미,"그러면 저희가 시간관계상 많이 들을 수는 없고, 이 앞으로 세 분 앉으시고 마이크를 대시고요.",
n_id.22,o_id.7,소위원장 진선미,저희가 재겠습니다. 한 3분씩 정도 하고 싶은 말씀해 주시면 될 것 같습니다. ,
n_id.23,o_id.7,소위원장 진선미,"가나다 순으로 일단 한국승강기관리산업협동조합 김원순 이사장님, 3분 정도 발언해 주십시오. ",
n_id.24,o_id.8,한국승강기관리산업협동조합이사장 김원순,"안녕하십니까, 저는 한국승강기관리산업협동조합 이사장 김원순입니다. ",
n_id.25,o_id.8,한국승강기관리산업협동조합이사장 김원순,"이번에 쟁점이 되고 있는 법률안 부분에 대해서는 이미 국토해양부 고시에서 시행을 했던 부분입니다. 그런데 지금 저가 덤핑으로 인한 업계의 어려움과 국민의 생활안전에 문제가 있다고 해서 관리산업협동조합과 공업협동조합, 설치협의회에서 정부 측에 요구했던 사안입니다.",
n_id.26,o_id.8,한국승강기관리산업협동조합이사장 김원순,그리고 그동안에 수없이 많은 시간을 거쳐서 업계와 정부가 협의했던 내용인데 이 부분이 다시 쟁점이 되어서 저희들도 상당히 놀랍고 어렵습니다. ,
