new_id,ori_id,speaker,utterance,note
n_id.1,o_id.1,소위원장 김성찬,좌석을 정돈해 주시기 바랍니다.,
n_id.2,o_id.1,소위원장 김성찬,성원이 되었으므로 334회 국회(임시회) 국방위원회 제1차 예산결산심사소위원회를 개의하겠습니다. ,
n_id.3,o_id.1,소위원장 김성찬,먼저 바쁘심에도 불구하고 참석해 주신 우리 소위 위원께 감사를 드리고 회의에 앞서서 우리 소위원회 운영과 관련된 말씀을 먼저 좀 드리겠습니다.,
n_id.4,o_id.1,소위원장 김성찬,"지금 2014년도 회계 결산 심사는 그 결과를 7월 7일 화요일에 열리는 우리 국방위 전체회의에 보고하도록 돼 있습니다. 그래서 오늘, 내일, 월요일 오전까지 해서 결산을 하려고 하는데 우리 위원님들 많이 협조해 주시기를 바라겠습니다.",
n_id.5,o_id.1,소위원장 김성찬,"오늘 오전에는 병무청 소관 결산을 마치고 내일은 국방부와 이어서 방사청, 시간이 부족하면 월요일 오전까지 연장해서 소관 심사를 하겠습니다.",
n_id.6,o_id.1,소위원장 김성찬,결산 심사방법에 대해서 말씀드리면 우선 전체위 대체토론 과정에서 위원님들께서 지적해 주신 사항과 전문위원실의 검토보고를 토대로 정리된 소위 심사자료의 각 항목별로 심사토록 하겠습니다.,
n_id.7,o_id.1,소위원장 김성찬,구체적으로 소위 심사자료의 각 항목별 수석전문위원의 보고와 정부 측 의견을 듣고 이어서 위원님들의 질의와 토론을 거쳐서 각각의 항목에 대한 시정요구 내용과 시정요구 유형을 결정하도록 하겠습니다.,
n_id.8,o_id.1,소위원장 김성찬,효율적인 의사 진행을 위해서 정부 측 답변은 수용여부에 대해서 입장을 밝히되 수용치 못할 경우에만 그 사유에 대해서 정확하게 말씀해 주시기 바랍니다. 시정요구의 유형은 아시는 바와 같이 변상·징계·시정·주의·제도개선 등 5개 기준으로 분류하여 예산결산특위에 통보하도록 되어 있습니다.,
n_id.9,o_id.2,소위원장 김성찬,그러면 의사일정 제1항 병무청 소관 2014회계연도 결산을 상정합니다. ,
n_id.10,o_id.2,소위원장 김성찬,먼저 권기원 전문위원께서 심사자료 및 첫 번째 항목부터 보고를 해 주시기 바랍니다. ,
n_id.11,o_id.3,전문위원 권기원,전문위원입니다.,
n_id.12,o_id.3,전문위원 권기원,병무청 소관 2014회계연도 결산 소위원회 심사자료를 보시겠습니다.,
n_id.13,o_id.3,전문위원 권기원,예결위 작성 시정요구 유형으로는 위원장님 말씀과 같이 변상·징계·시정·주의·제도개선 순으로 돼 있습니다. ,
n_id.14,o_id.3,전문위원 권기원,시정요구 유형 및 분류기준에 대해서는 배부해 드린 바 있습니다. 한 페이지짜리인데 표를 보시면 변상·징계에 대해서는 다들 아실 것입니다. 시정은 위법 또는 부당한 사실에 대해서 이를 바로잡기 위하여......,
n_id.15,o_id.4,소위원장 김성찬,그것 다 압니다.,
n_id.16,o_id.5,진성준 위원,그냥 본문......,
n_id.17,o_id.6,전문위원 권기원,"알겠습니다. 그러면 참고하시고, 다음 페이지 목차를 보시면 총 14건에 대해서 저희들이 시정요구 사항을 정리하였습니다.",
n_id.18,o_id.6,전문위원 권기원,1쪽이 되겠습니다.,
n_id.19,o_id.6,전문위원 권기원,먼저 1번 기타 경상이전수입의 미수납 관리 필요 부분입니다.,
n_id.20,o_id.6,전문위원 권기원,"지적사항을 보시면 2014년도 기타 경상이전수입 예산액은 6400만 원으로 7500만 원을 징수 결정하여 전액 수납된 바 있습니다. 하단 부분을 보시면 최근 5년간 병역의무자 여비 미환수규모는 총 268명, 약 1000만 원에 이르고 있지만 세입예산에 반영하지 아니하여 2014년도 결산서상에는 미수납이 없는 것으로 나타나고 있습니다. 그리고 채권으로도 관리하지 아니하는 문제가 있습니다.",
n_id.21,o_id.6,전문위원 권기원,시정요구 사항으로는 병역의무자 여비 미환수액은 세입예산에 반영하고 세입예산 추계 및 불납결손의 근거가 되는 채권 관리가 왜곡되지 아니하도록 할 것으로 했습니다. 시정요구 유형안은 시정입니다.,
n_id.22,o_id.6,전문위원 권기원,이상입니다.,
n_id.23,o_id.7,소위원장 김성찬,"정부 측, 병무청에서 하실 말씀 있으면 말씀해 주세요.",
n_id.24,o_id.8,병무청차장 김노운,병무청 차장입니다.,
n_id.25,o_id.8,병무청차장 김노운,1번 사항에 대해서는 저희들이 채권 관리하도록 하겠습니다.,
n_id.26,o_id.9,소위원장 김성찬,우리 위원님들께서 보고내용에 대해서 의견을 주시기 바랍니다. ,
n_id.27,o_id.10,진성준 위원,그간에 왜 채권 관리를 하지 않았지요? 환수해야 될 돈인데 세입예산으로 반영도 하지 않고 채권 관리도 안 하고......,
n_id.28,o_id.11,병무청차장 김노운,"저희들이 여비를 주다 보면요, 입영통지서 발부할 때는 여비에서 나가는데 연기라든가 이런 사유로 그 기일을 연기해서 여비를 환수 못 했을 때에는 그 사람이 다음에 입영할 때 그 여비를 주지 않고 상계하도록 그렇게 저희들이 조치했었거든요. 그런데 관리하는 과정에서 보니까 저희들이 채권부분은 조금 소홀했던 것 같습니다. 그래서 이 부분은 지금부터라도 잘 관리해서 차질 없도록 하겠습니다. ",
n_id.29,o_id.12,진성준 위원,"그러면 그렇게 상계 처리하지 않도록 한다, 일단 환수할 것은 환수하고 나중에 줄 것은 주겠다 이렇게 바꾸겠다 이런 말씀인가요?",
n_id.30,o_id.13,병무청차장 김노운,"예, 그렇습니다.",
n_id.31,o_id.14,안규백 위원,"이게 지금 268명으로 돼 있는데 총 몇 명에서 268명이라는 얘기인가, 총원 몇 명 중에서? 미환수 금액이 총 268명 돼 있잖아요, 그 액수가 지금 1000만 원 아닙니까? 지금 전체 토털 몇 명 중에서 268명이라는 얘기예요? ",
n_id.32,o_id.15,병무청기획재정담당관 권병태,기획재정담당관이 보고드리도록 하겠습니다. ,
n_id.33,o_id.15,병무청기획재정담당관 권병태,5년간 지급대상 인원이 592만 7360명입니다. ,
n_id.34,o_id.16,안규백 위원,그렇게 해 줘야 이해하기가 더 쉽지.,
n_id.35,o_id.16,안규백 위원,알겠습니다.,
n_id.36,o_id.17,소위원장 김성찬,더 이상 하실 말씀이 없으시면 이것 시정하는 걸로 하겠습니다.,
n_id.37,o_id.17,소위원장 김성찬,다음 항목 설명해 주세요.,
n_id.38,o_id.18,전문위원 권기원,2쪽입니다.,
n_id.39,o_id.18,전문위원 권기원,2번 징병검사 재료의 재고관리 시스템 구축 필요 부분입니다.,
n_id.40,o_id.18,전문위원 권기원,지적사항으로는 하단을 보시면 주요 사업인 징병검사재료비 항목인데 징병검사 실시인원이 예산편성 인원보다 6337명이 초과하였음에도 재료 구입에 추가소요가 발생하지 아니한 것은 예산의 과다 편성과 재고 관리가 투명하지 못하다는 점을 지적할 수 있습니다.,
n_id.41,o_id.18,전문위원 권기원,시정요구사항은 예산 집행 결과가 실시간으로 반영된 징병검사재료의 재고관리 시스템을 구축하여 체계적이고 종합적인 재고관리 방안을 강구할 것으로 했습니다.,
